state,year,age,numpop
28,2000,0,42285
28,2000,1,42257
28,2000,2,42351
28,2000,3,42491
28,2000,4,42640
28,2001,0,41550
28,2001,1,41575
28,2001,2,41778
28,2001,3,42071
28,2001,4,42359
28,2002,0,40221
28,2002,1,40289
28,2002,2,40585
28,2002,3,41007
28,2002,4,41466
28,2003,0,38836
28,2003,1,38923
28,2003,2,39280
28,2003,3,39837
28,2003,4,40448
28,2004,0,37594
28,2004,1,37648
28,2004,2,38064
28,2004,3,38728
28,2004,4,39483
28,2005,0,36674
28,2005,1,36691
28,2005,2,37122
28,2005,3,37854
28,2005,4,38727
28,2006,0,36123
28,2006,1,36102
28,2006,2,36511
28,2006,3,37258
28,2006,4,38192
28,2007,0,35944
28,2007,1,35909
28,2007,2,36242
28,2007,3,36955
28,2007,4,37895
28,2008,0,35848
28,2008,1,35736
28,2008,2,36033
28,2008,3,36675
28,2008,4,37547
28,2009,0,35818
28,2009,1,35663
28,2009,2,35880
28,2009,3,36406
28,2009,4,37146
28,2000,5,41211
28,2000,6,41122
28,2000,7,40950
28,2000,8,40714
28,2000,9,40478
28,2001,5,41380
28,2001,6,41376
28,2001,7,41257
28,2001,8,41037
28,2001,9,40799
28,2002,5,41632
28,2002,6,41783
28,2002,7,41754
28,2002,8,41595
28,2002,9,41384
28,2003,5,41802
28,2003,6,42146
28,2003,7,42265
28,2003,8,42227
28,2003,9,42078
28,2004,5,41629
28,2004,6,42207
28,2004,7,42536
28,2004,8,42639
28,2004,9,42582
28,2005,5,41069
28,2005,6,41828
28,2005,7,42356
28,2005,8,42631
28,2005,9,42699
28,2006,5,40238
28,2006,6,41151
28,2006,7,41847
28,2006,8,42295
28,2006,9,42517
28,2007,5,38934
28,2007,6,39890
28,2007,7,40689
28,2007,8,41281
28,2007,9,41665
28,2008,5,37646
28,2008,6,38572
28,2008,7,39406
28,2008,8,40105
28,2008,9,40645
28,2009,5,36556
28,2009,6,37387
28,2009,7,38190
28,2009,8,38954
28,2009,9,39625
28,2000,10,41967
28,2000,11,41912
28,2000,12,41983
28,2000,13,42146
28,2000,14,42330
28,2001,10,41562
28,2001,11,41520
28,2001,12,41627
28,2001,13,41855
28,2001,14,42134
28,2002,10,41207
28,2002,11,41155
28,2002,12,41243
28,2002,13,41465
28,2002,14,41765
28,2003,10,40964
28,2003,11,40899
28,2003,12,40916
28,2003,13,41071
28,2003,14,41319
28,2004,10,40927
28,2004,11,40822
28,2004,12,40784
28,2004,13,40844
28,2004,14,40992
28,2005,10,41106
28,2005,11,41000
28,2005,12,40909
28,2005,13,40873
28,2005,14,40903
28,2006,10,41395
28,2006,11,41339
28,2006,12,41237
28,2006,13,41136
28,2006,14,41062
28,2007,10,41748
28,2007,11,41803
28,2007,12,41753
28,2007,13,41650
28,2007,14,41517
28,2008,10,41974
28,2008,11,42200
28,2008,12,42283
28,2008,13,42250
28,2008,14,42128
28,2009,10,41829
28,2009,11,42262
28,2009,12,42539
28,2009,13,42658
28,2009,14,42628
28,2000,15,41614
28,2000,16,41609
28,2000,17,41348
28,2000,18,40781
28,2000,19,39900
28,2001,15,42001
28,2001,16,42092
28,2001,17,41931
28,2001,18,41446
28,2001,19,40620
28,2002,15,42219
28,2002,16,42380
28,2002,17,42313
28,2002,18,41944
28,2002,19,41243
28,2003,15,42284
28,2003,16,42470
28,2003,17,42481
28,2003,18,42245
28,2003,19,41722
28,2004,15,42201
28,2004,16,42362
28,2004,17,42419
28,2004,18,42307
28,2004,19,41980
28,2005,15,41977
28,2005,16,42071
28,2005,17,42131
28,2005,18,42104
28,2005,19,41956
28,2006,15,41710
28,2006,16,41710
28,2006,17,41732
28,2006,18,41747
28,2006,19,41710
28,2007,15,41457
28,2007,16,41361
28,2007,17,41314
28,2007,18,41308
28,2007,19,41310
28,2008,15,41265
28,2008,16,41096
28,2008,17,40969
28,2008,18,40898
28,2008,19,40863
28,2009,15,41222
28,2009,16,41022
28,2009,17,40824
28,2009,18,40679
28,2009,19,40542
28,2000,20,38583
28,2000,21,37224
28,2000,22,35759
28,2000,23,34291
28,2000,24,32916
28,2001,20,39550
28,2001,21,38176
28,2001,22,36671
28,2001,23,35148
28,2001,24,33714
28,2002,20,40255
28,2002,21,38985
28,2002,22,37554
28,2002,23,36071
28,2002,24,34644
28,2003,20,40720
28,2003,21,39653
28,2003,22,38395
28,2003,23,37036
28,2003,24,35677
28,2004,20,41010
28,2004,21,40203
28,2004,22,39183
28,2004,23,38003
28,2004,24,36767
28,2005,20,41194
28,2005,21,40656
28,2005,22,39899
28,2005,23,38946
28,2005,24,37850
28,2006,20,41300
28,2006,21,40993
28,2006,22,40482
28,2006,23,39752
28,2006,24,38821
28,2007,20,41335
28,2007,21,41189
28,2007,22,40873
28,2007,23,40343
28,2007,24,39587
28,2008,20,41313
28,2008,21,41243
28,2008,22,41054
28,2008,23,40686
28,2008,24,40109
28,2009,20,41214
28,2009,21,41141
28,2009,22,41008
28,2009,23,40751
28,2009,24,40336
28,2000,25,31509
28,2000,26,30499
28,2000,27,29680
28,2000,28,29022
28,2000,29,28482
28,2001,25,32382
28,2001,26,31328
28,2001,27,30478
28,2001,28,29793
28,2001,29,29239
28,2002,25,33440
28,2002,26,32337
28,2002,27,31429
28,2002,28,30642
28,2002,29,30011
28,2003,25,34620
28,2003,26,33471
28,2003,27,32432
28,2003,28,31543
28,2003,29,30798
28,2004,25,35780
28,2004,26,34576
28,2004,27,33455
28,2004,28,32451
28,2004,29,31575
28,2005,25,36802
28,2005,26,35600
28,2005,27,34431
28,2005,28,33335
28,2005,29,32342
28,2006,25,37660
28,2006,26,36523
28,2006,27,35365
28,2006,28,34230
28,2006,29,33162
28,2007,25,38329
28,2007,26,37332
28,2007,27,36255
28,2007,28,35148
28,2007,29,34065
28,2008,25,38860
28,2008,26,38023
28,2008,27,37076
28,2008,28,36061
28,2008,29,35027
28,2009,25,39282
28,2009,26,38606
28,2009,27,37821
28,2009,28,36948
28,2009,29,36020
28,2000,30,28378
28,2000,31,27905
28,2000,32,27396
28,2000,33,26820
28,2000,34,26163
28,2001,30,28895
28,2001,31,28437
28,2001,32,27951
28,2001,33,27406
28,2001,34,26784
28,2002,30,29354
28,2002,31,28865
28,2002,32,28366
28,2002,33,27848
28,2002,34,27271
28,2003,30,29832
28,2003,31,29274
28,2003,32,28747
28,2003,33,28224
28,2003,34,27681
28,2004,30,30449
28,2004,31,29794
28,2004,32,29206
28,2004,33,28663
28,2004,34,28146
28,2005,30,31273
28,2005,31,30507
28,2005,32,29836
28,2005,33,29246
28,2005,34,28723
28,2006,30,32246
28,2006,31,31377
28,2006,32,30615
28,2006,33,29954
28,2006,34,29377
28,2007,30,33324
28,2007,31,32381
28,2007,32,31532
28,2007,33,30792
28,2007,34,30121
28,2008,30,34442
28,2008,31,33472
28,2008,32,32544
28,2008,33,31699
28,2008,34,30941
28,2009,30,35483
28,2009,31,34520
28,2009,32,33567
28,2009,33,32648
28,2009,34,31794
28,2000,35,25162
28,2000,36,24355
28,2000,37,23489
28,2000,38,22578
28,2000,39,21640
28,2001,35,26007
28,2001,36,25231
28,2001,37,24392
28,2001,38,23500
28,2001,39,22567
28,2002,35,26768
28,2002,36,26065
28,2002,37,25302
28,2002,38,24478
28,2002,39,23593
28,2003,35,27441
28,2003,36,26834
28,2003,37,26176
28,2003,38,25451
28,2003,39,24646
28,2004,35,28021
28,2004,36,27504
28,2004,37,26954
28,2004,38,26339
28,2004,39,25628
28,2005,35,28524
28,2005,36,28068
28,2005,37,27605
28,2005,38,27087
28,2005,39,26469
28,2006,35,28995
28,2006,36,28558
28,2006,37,28141
28,2006,38,27689
28,2006,39,27146
28,2007,35,29441
28,2007,36,28975
28,2007,37,28557
28,2007,38,28129
28,2007,39,27634
28,2008,35,29939
28,2008,36,29400
28,2008,37,28936
28,2008,38,28488
28,2008,39,28008
28,2009,35,30597
28,2009,36,29951
28,2009,37,29397
28,2009,38,28896
28,2009,39,28401
28,2000,40,20730
28,2000,41,19786
28,2000,42,18871
28,2000,43,18004
28,2000,44,17199
28,2001,40,21702
28,2001,41,20724
