state,year,age,numpop
42,2000,0,99209
42,2000,1,99815
42,2000,2,100985
42,2000,3,102512
42,2000,4,104228
42,2001,0,96505
42,2001,1,97136
42,2001,2,98525
42,2001,3,100414
42,2001,4,102488
42,2002,0,93003
42,2002,1,93659
42,2002,2,95175
42,2002,3,97296
42,2002,4,99707
42,2003,0,89570
42,2003,1,90176
42,2003,2,91686
42,2003,3,93975
42,2003,4,96610
42,2004,0,87026
42,2004,1,87402
42,2004,2,88919
42,2004,3,91302
42,2004,4,94088
42,2005,0,85697
42,2005,1,85847
42,2005,2,87237
42,2005,3,89581
42,2005,4,92456
42,2006,0,85129
42,2006,1,85065
42,2006,2,86221
42,2006,3,88384
42,2006,4,91187
42,2007,0,85101
42,2007,1,84902
42,2007,2,85686
42,2007,3,87532
42,2007,4,90070
42,2008,0,85475
42,2008,1,84988
42,2008,2,85535
42,2008,3,86994
42,2008,4,89110
42,2009,0,85886
42,2009,1,85218
42,2009,2,85435
42,2009,3,86414
42,2009,4,87979
42,2000,5,103563
42,2000,6,104742
42,2000,7,105737
42,2000,8,106385
42,2000,9,106766
42,2001,5,102997
42,2001,6,104470
42,2001,7,105685
42,2001,8,106480
42,2001,9,106959
42,2002,5,102413
42,2002,6,104292
42,2002,7,105730
42,2002,8,106742
42,2002,9,107403
42,2003,5,101573
42,2003,6,103844
42,2003,7,105592
42,2003,8,106948
42,2003,9,107878
42,2004,5,100082
42,2004,6,102758
42,2004,7,104934
42,2004,8,106616
42,2004,9,107868
42,2005,5,97959
42,2005,6,100870
42,2005,7,103383
42,2005,8,105427
42,2005,9,107042
42,2006,5,95226
42,2006,6,98246
42,2006,7,100977
42,2006,8,103335
42,2006,9,105319
42,2007,5,91933
42,2007,6,94828
42,2007,7,97601
42,2007,8,100157
42,2007,9,102457
42,2008,5,88850
42,2008,6,91432
42,2008,7,94067
42,2008,8,96681
42,2008,9,99212
42,2009,5,86767
42,2009,6,88879
42,2009,7,91221
42,2009,8,93752
42,2009,9,96409
42,2000,10,108188
42,2000,11,108396
42,2000,12,108631
42,2000,13,108891
42,2000,14,109114
42,2001,10,107908
42,2001,11,108203
42,2001,12,108552
42,2001,13,108963
42,2001,14,109379
42,2002,10,107504
42,2002,11,107916
42,2002,12,108365
42,2002,13,108883
42,2002,14,109432
42,2003,10,107037
42,2003,11,107612
42,2003,12,108144
42,2003,13,108726
42,2003,14,109338
42,2004,10,106564
42,2004,11,107316
42,2004,12,107979
42,2004,13,108611
42,2004,14,109233
42,2005,10,106077
42,2005,11,107076
42,2005,12,107898
42,2005,13,108597
42,2005,14,109210
42,2006,10,105523
42,2006,11,106838
42,2006,12,107884
42,2006,13,108708
42,2006,14,109342
42,2007,10,104922
42,2007,11,106625
42,2007,12,107968
42,2007,13,109032
42,2007,14,109767
42,2008,10,103996
42,2008,11,106146
42,2008,12,107929
42,2008,13,109297
42,2008,14,110240
42,2009,10,102414
42,2009,11,105000
42,2009,12,107255
42,2009,13,109055
42,2009,14,110344
42,2000,15,109383
42,2000,16,109277
42,2000,17,108798
42,2000,18,107860
42,2000,19,106422
42,2001,15,110451
42,2001,16,110566
42,2001,17,110328
42,2001,18,109619
42,2001,19,108375
42,2002,15,110789
42,2002,16,111114
42,2002,17,111140
42,2002,18,110751
42,2002,19,109858
42,2003,15,110640
42,2003,16,111119
42,2003,17,111395
42,2003,18,111364
42,2003,19,110923
42,2004,15,110363
42,2004,16,110920
42,2004,17,111384
42,2004,18,111684
42,2004,19,111717
42,2005,15,110193
42,2005,16,110750
42,2005,17,111317
42,2005,18,111861
42,2005,19,112310
42,2006,15,110077
42,2006,16,110584
42,2006,17,111167
42,2006,18,111853
42,2006,19,112581
42,2007,15,109938
42,2007,16,110390
42,2007,17,110931
42,2007,18,111642
42,2007,19,112501
42,2008,15,109746
42,2008,16,110196
42,2008,17,110690
42,2008,18,111358
42,2008,19,112205
42,2009,15,109476
42,2009,16,110025
42,2009,17,110523
42,2009,18,111165
42,2009,19,111890
42,2000,20,102165
42,2000,21,99897
42,2000,22,97378
42,2000,23,94799
42,2000,24,92370
42,2001,20,105252
42,2001,21,103014
42,2001,22,100435
42,2001,23,97714
42,2001,24,95086
42,2002,20,108134
42,2002,21,106165
42,2002,22,103761
42,2002,23,101098
42,2002,24,98411
42,2003,20,110585
42,2003,21,109092
42,2003,22,107078
42,2003,23,104669
42,2003,24,102083
42,2004,20,112339
42,2004,21,111453
42,2004,22,109988
42,2004,23,107976
42,2004,24,105669
42,2005,20,113293
42,2005,21,113040
42,2005,22,112214
42,2005,23,110776
42,2005,24,108808
42,2006,20,113681
42,2006,21,113983
42,2006,22,113770
42,2006,23,112913
42,2006,24,111401
42,2007,20,113602
42,2007,21,114309
42,2007,22,114603
42,2007,23,114292
42,2007,24,113287
42,2008,20,113275
42,2008,21,114209
42,2008,22,114865
42,2008,23,115023
42,2008,24,114554
42,2009,20,112987
