state,year,age,numpop
51,2000,0,55123
51,2000,1,54954
51,2000,2,55018
51,2000,3,55278
51,2000,4,55613
51,2001,0,54467
51,2001,1,54294
51,2001,2,54398
51,2001,3,54709
51,2001,4,55126
51,2002,0,53572
51,2002,1,53464
51,2002,2,53605
51,2002,3,53946
51,2002,4,54379
51,2003,0,52861
51,2003,1,52813
51,2003,2,52965
51,2003,3,53297
51,2003,4,53718
51,2004,0,52562
51,2004,1,52534
51,2004,2,52710
51,2004,3,53026
51,2004,4,53413
51,2005,0,52850
51,2005,1,52841
51,2005,2,53024
51,2005,3,53325
51,2005,4,53673
51,2006,0,53501
51,2006,1,53496
51,2006,2,53678
51,2006,3,53967
51,2006,4,54285
51,2007,0,53810
51,2007,1,53792
51,2007,2,53965
51,2007,3,54252
51,2007,4,54575
51,2008,0,53877
51,2008,1,53822
51,2008,2,53983
51,2008,3,54274
51,2008,4,54613
51,2009,0,53852
51,2009,1,53744
51,2009,2,53880
51,2009,3,54173
51,2009,4,54526
51,2000,5,54891
51,2000,6,55255
51,2000,7,55586
51,2000,8,55820
51,2000,9,55939
51,2001,5,54971
51,2001,6,55391
51,2001,7,55773
51,2001,8,56051
51,2001,9,56207
51,2002,5,55147
51,2002,6,55589
51,2002,7,55971
51,2002,8,56268
51,2002,9,56459
51,2003,5,55339
51,2003,6,55758
51,2003,7,56116
51,2003,8,56423
51,2003,9,56651
51,2004,5,55412
51,2004,6,55795
51,2004,7,56130
51,2004,8,56428
51,2004,9,56692
51,2005,5,55302
51,2005,6,55635
51,2005,7,55942
51,2005,8,56237
51,2005,9,56538
51,2006,5,54741
51,2006,6,55046
51,2006,7,55332
51,2006,8,55630
51,2006,9,55965
51,2007,5,53955
51,2007,6,54244
51,2007,7,54524
51,2007,8,54830
51,2007,9,55192
51,2008,5,53275
51,2008,6,53576
51,2008,7,53869
51,2008,8,54188
51,2008,9,54567
51,2009,5,52955
51,2009,6,53287
51,2009,7,53601
51,2009,8,53935
51,2009,9,54319
51,2000,10,56187
51,2000,11,56101
51,2000,12,55953
51,2000,13,55776
51,2000,14,55596
51,2001,10,56231
51,2001,11,56179
51,2001,12,56068
51,2001,13,55932
51,2001,14,55799
51,2002,10,56223
51,2002,11,56232
51,2002,12,56187
51,2002,13,56115
51,2002,14,56042
51,2003,10,56183
51,2003,11,56275
51,2003,12,56323
51,2003,13,56335
51,2003,14,56329
51,2004,10,56136
51,2004,11,56329
51,2004,12,56482
51,2004,13,56587
51,2004,14,56647
51,2005,10,56110
51,2005,11,56405
51,2005,12,56663
51,2005,13,56860
51,2005,14,56982
51,2006,10,56127
51,2006,11,56509
51,2006,12,56859
51,2006,13,57137
51,2006,14,57311
51,2007,10,56213
51,2007,11,56659
51,2007,12,57073
51,2007,13,57418
51,2007,14,57636
51,2008,10,56308
51,2008,11,56793
51,2008,12,57255
51,2008,13,57635
51,2008,14,57887
51,2009,10,56312
51,2009,11,56806
51,2009,12,57285
51,2009,13,57690
51,2009,14,57974
51,2000,15,55790
51,2000,16,55602
51,2000,17,55382
51,2000,18,55080
51,2000,19,54638
51,2001,15,56231
51,2001,16,56122
51,2001,17,55993
51,2001,18,55790
51,2001,19,55446
51,2002,15,56505
51,2002,16,56458
51,2002,17,56400
51,2002,18,56281
51,2002,19,56035
51,2003,15,56674
51,2003,16,56666
51,2003,17,56650
51,2003,18,56589
51,2003,19,56428
51,2004,15,56812
51,2004,16,56820
51,2004,17,56815
51,2004,18,56783
51,2004,19,56687
51,2005,15,56956
51,2005,16,56961
51,2005,17,56944
51,2005,18,56916
51,2005,19,56861
51,2006,15,57101
51,2006,16,57096
51,2006,17,57056
51,2006,18,57015
51,2006,19,56982
51,2007,15,57241
51,2007,16,57230
51,2007,17,57173
51,2007,18,57118
51,2007,19,57094
51,2008,15,57357
51,2008,16,57358
51,2008,17,57306
51,2008,18,57253
51,2008,19,57237
51,2009,15,57438
51,2009,16,57477
51,2009,17,57460
51,2009,18,57443
51,2009,19,57438
51,2000,20,53185
51,2000,21,52343
51,2000,22,51292
51,2000,23,50078
51,2000,24,48775
51,2001,20,54401
51,2001,21,53616
51,2001,22,52592
51,2001,23,51377
51,2001,24,50053
51,2002,20,55375
51,2002,21,54698
51,2002,22,53774
51,2002,23,52646
51,2002,24,51390
51,2003,20,56119
51,2003,21,55585
51,2003,22,54821
51,2003,23,53853
51,2003,24,52748
51,2004,20,56666
51,2004,21,56293
51,2004,22,55724
51,2004,23,54957
51,2004,24,54067
51,2005,20,57055
51,2005,21,56839
51,2005,22,56479
51,2005,23,55956
51,2005,24,55280
51,2006,20,57319
51,2006,21,57237
51,2006,22,57065
51,2006,23,56762
51,2006,24,56304
51,2007,20,57463
51,2007,21,57479
51,2007,22,57452
51,2007,23,57328
51,2007,24,57060
51,2008,20,57544
51,2008,21,57619
51,2008,22,57687
51,2008,23,57691
51,2008,24,57578
51,2009,20,57629
51,2009,21,57731
51,2009,22,57843
51,2009,23,57919
51,2009,24,57915
51,2000,25,47465
51,2000,26,46243
51,2000,27,45157
51,2000,28,44232
51,2000,29,43467
51,2001,25,48820
51,2001,26,47564
51,2001,27,46444
51,2001,28,45479
51,2001,29,44687
51,2002,25,50286
51,2002,26,49048
51,2002,27,47929
51,2002,28,46889
51,2002,29,46024
51,2003,25,51795
51,2003,26,50626
51,2003,27,49475
51,2003,28,48407
51,2003,29,47451
51,2004,25,53202
51,2004,26,52126
51,2004,27,51022
51,2004,28,49929
51,2004,29,48882
51,2005,25,54417
51,2005,26,53487
51,2005,27,52465
51,2005,28,51380
51,2005,29,50262
51,2006,25,55452
51,2006,26,54701
51,2006,27,53804
51,2006,28,52768
51,2006,29,51627
51,2007,25,56311
51,2007,26,55766
51,2007,27,55025
51,2007,28,54089
51,2007,29,52985
51,2008,25,57045
51,2008,26,56673
51,2008,27,56096
51,2008,28,55298
