state,year,age,numpop
50,2000,24,37541
50,2001,20,42575
50,2001,21,41763
50,2001,22,40784
50,2001,23,39684
50,2001,24,38531
50,2002,20,43413
50,2002,21,42697
50,2002,22,41799
50,2002,23,40756
50,2002,24,39634
50,2003,20,44058
50,2003,21,43485
50,2003,22,42727
50,2003,23,41807
50,2003,24,40782
50,2004,20,44485
50,2004,21,44076
50,2004,22,43495
50,2004,23,42734
50,2004,24,41867
50,2005,20,44700
50,2005,21,44448
50,2005,22,44057
50,2005,23,43500
50,2005,24,42790
50,2006,20,44772
50,2006,21,44642
50,2006,22,44414
50,2006,23,44040
50,2006,24,43500
50,2007,20,44722
50,2007,21,44661
50,2007,22,44546
50,2007,23,44316
50,2007,24,43932
50,2008,20,44642
50,2008,21,44593
50,2008,22,44532
50,2008,23,44397
50,2008,24,44143
50,2009,20,44650
50,2009,21,44570
50,2009,22,44509
50,2009,23,44415
50,2009,24,44250
50,2000,25,36717
50,2000,26,35744
50,2000,27,34921
50,2000,28,34273
50,2000,29,33803
50,2001,25,37610
50,2001,26,36583
50,2001,27,35708
50,2001,28,35005
50,2001,29,34496
50,2002,25,38594
50,2002,26,37546
50,2002,27,36635
50,2002,28,35833
50,2002,29,35236
50,2003,25,39640
50,2003,26,38605
50,2003,27,37620
50,2003,28,36757
50,2003,29,36054
50,2004,25,40669
50,2004,26,39667
50,2004,27,38680
50,2004,28,37761
50,2004,29,36953
50,2005,25,41629
50,2005,26,40715
50,2005,27,39766
50,2005,28,38827
50,2005,29,37939
50,2006,25,42483
50,2006,26,41701
50,2006,27,40841
50,2006,28,39934
50,2006,29,39014
50,2007,25,43213
50,2007,26,42605
50,2007,27,41879
50,2007,28,41056
50,2007,29,40166
50,2008,25,43840
50,2008,26,43388
50,2008,27,42812
50,2008,28,42116
50,2008,29,41315
50,2009,25,44325
50,2009,26,43996
50,2009,27,43568
50,2009,28,43022
50,2009,29,42356
50,2000,30,33633
50,2000,31,33424
50,2000,32,33262
50,2000,33,33088
50,2000,34,32849
50,2001,30,34030
50,2001,31,33825
50,2001,32,33683
50,2001,33,33544
50,2001,34,33353
50,2002,30,34590
50,2002,31,34316
50,2002,32,34121
50,2002,33,33958
50,2002,34,33775
50,2003,30,35319
50,2003,31,34917
50,2003,32,34611
50,2003,33,34363
50,2003,34,34136
50,2004,30,36204
50,2004,31,35641
50,2004,32,35181
50,2004,33,34807
50,2004,34,34501
50,2005,30,37210
50,2005,31,36484
50,2005,32,35855
50,2005,33,35330
50,2005,34,34916
50,2006,30,38287
50,2006,31,37431
50,2006,32,36650
50,2006,33,35969
50,2006,34,35401
50,2007,30,39379
50,2007,31,38448
50,2007,32,37558
50,2007,33,36757
50,2007,34,36032
50,2008,30,40444
50,2008,31,39509
50,2008,32,38562
50,2008,33,37652
50,2008,34,36829
50,2009,30,41421
50,2009,31,40552
50,2009,32,39619
50,2009,33,38672
50,2009,34,37774
50,2000,35,32771
50,2000,36,32343
50,2000,37,31769
50,2000,38,31048
50,2000,39,30188
50,2001,35,33340
50,2001,36,32958
50,2001,37,32442
50,2001,38,31777
50,2001,39,30968
50,2002,35,33703
50,2002,36,33385
50,2002,37,32953
50,2002,38,32380
50,2002,39,31685
50,2003,35,33935
50,2003,36,33675
50,2003,37,33346
50,2003,38,32913
50,2003,39,32347
50,2004,35,34173
50,2004,36,33941
50,2004,37,33700
50,2004,38,33398
50,2004,39,32978
50,2005,35,34504
50,2005,36,34262
50,2005,37,34074
50,2005,38,33870
50,2005,39,33574
50,2006,35,34947
50,2006,36,34658
50,2006,37,34473
50,2006,38,34316
50,2006,39,34100
50,2007,35,35519
50,2007,36,35145
50,2007,37,34910
50,2007,38,34735
50,2007,39,34536
50,2008,35,36231
50,2008,36,35742
50,2008,37,35418
50,2008,38,35153
50,2008,39,34910
50,2009,35,37093
50,2009,36,36467
50,2009,37,35993
50,2009,38,35618
50,2009,39,35284
50,2000,40,28619
50,2000,41,27557
50,2000,42,26431
50,2000,43,25277
50,2000,44,24129
50,2001,40,29789
50,2001,41,28731
50,2001,42,27589
50,2001,43,26406
50,2001,44,25220
50,2002,40,30890
50,2002,41,29895
50,2002,42,28785
50,2002,43,27613
50,2002,44,26415
50,2003,40,31907
50,2003,41,31003
50,2003,42,29953
50,2003,43,28807
50,2003,44,27620
50,2004,40,32741
50,2004,41,31957
50,2004,42,30994
50,2004,43,29898
50,2004,44,28760
50,2005,40,33355
50,2005,41,32700
50,2005,42,31846
50,2005,43,30834
50,2005,44,29764
50,2006,40,33806
50,2006,41,33265
50,2006,42,32529
50,2006,43,31634
50,2006,44,30639
50,2007,40,34140
50,2007,41,33682
50,2007,42,33050
50,2007,43,32268
50,2007,44,31378
50,2008,40,34422
50,2008,41,34005
50,2008,42,33451
50,2008,43,32776
50,2008,44,32005
50,2009,40,34736
50,2009,41,34317
50,2009,42,33807
50,2009,43,33228
50,2009,44,32578
50,2000,45,23250
50,2000,46,22174
50,2000,47,21141
50,2000,48,20158
50,2000,49,19221
50,2001,45,24239
50,2001,46,23141
50,2001,47,22061
50,2001,48,21046
50,2001,49,20081
50,2002,45,25210
50,2002,46,24075
50,2002,47,22987
50,2002,48,21953
50,2002,49,20965
50,2003,45,26182
50,2003,46,25045
50,2003,47,23943
50,2003,48,22889
50,2003,49,21869
50,2004,45,27202
50,2004,46,26069
50,2004,47,24966
50,2004,48,23895
50,2004,49,22844
50,2005,45,28282
50,2005,46,27172
50,2005,47,26073
50,2005,48,24988
50,2005,49,23909
50,2006,45,29376
50,2006,46,28307
50,2006,47,27229
50,2006,48,26144
50,2006,49,25043
50,2007,45,30449
50,2007,46,29449
50,2007,47,28418
50,2007,48,27352
50,2007,49,26243
50,2008,45,31432
50,2008,46,30532
50,2008,47,29578
50,2008,48,28557
50,2008,49,27462
50,2009,45,32236
50,2009,46,31463
50,2009,47,30614
50,2009,48,29667
50,2009,49,28611
50,2000,50,18102
50,2000,51,17236
50,2000,52,16385
50,2000,53,15557
50,2000,54,14771
50,2001,50,19053
50,2001,51,18154
50,2001,52,17258
50,2001,53,16371
50,2001,54,15536
50,2002,50,20059
50,2002,51,19106
50,2002,52,18166
50,2002,53,17249
50,2002,54,16375
50,2003,50,21088
50,2003,51,20087
50,2003,52,19107
50,2003,53,18156
50,2003,54,17251
50,2004,50,22111
50,2004,51,21063
50,2004,52,20045
50,2004,53,19059
50,2004,54,18126
50,2005,50,23109
50,2005,51,22023
50,2005,52,20960
50,2005,53,19940
50,2005,54,18974
50,2006,50,24105
50,2006,51,22978
50,2006,52,21873
50,2006,53,20813
50,2006,54,19814
50,2007,50,25098
50,2007,51,23936
50,2007,52,22789
50,2007,53,21689
50,2007,54,20656
50,2008,50,26101
50,2008,51,24914
50,2008,52,23731
50,2008,53,22593
50,2008,54,21526
50,2009,50,27143
50,2009,51,25948
50,2009,52,24741
50,2009,53,23570
50,2009,54,22468
50,2000,55,14265
50,2000,56,13586
50,2000,57,12971
50,2000,58,12418
50,2000,59,11923
50,2001,55,14808
50,2001,56,14094
50,2001,57,13444
50,2001,58,12855
50,2001,59,12324
50,2002,55,15435
50,2002,56,14684
50,2002,57,13990
50,2002,58,13349
50,2002,59,12760
50,2003,55,16146
50,2003,56,15358
50,2003,57,14615
50,2003,58,13912
50,2003,59,13253
50,2004,55,16943
50,2004,56,16117
50,2004,57,15324
50,2004,58,14557
50,2004,59,13822
50,2005,55,17822
50,2005,56,16959
50,2005,57,16119
50,2005,58,15292
50,2005,59,14485
50,2006,55,18755
50,2006,56,17859
50,2006,57,16978
50,2006,58,16099
50,2006,59,15227
50,2007,55,19728
50,2007,56,18801
50,2007,57,17886
50,2007,58,16964
50,2007,59,16037
50,2008,55,20722
50,2008,56,19767
50,2008,57,18821
50,2008,58,17863
50,2008,59,16891
50,2009,55,21709
50,2009,56,20723
50,2009,57,19752
50,2009,58,18766
50,2009,59,17757
50,2000,60,11573
50,2000,61,11144
50,2000,62,10740
50,2000,63,10340
50,2000,64,9918
50,2001,60,11951
50,2001,61,11508
50,2001,62,11096
50,2001,63,10696
50,2001,64,10276
50,2002,60,12342
50,2002,61,11855
50,2002,62,11413
50,2002,63,10997
50,2002,64,10573
50,2003,60,12766
50,2003,61,12213
50,2003,62,11720
50,2003,63,11272
50,2003,64,10838
50,2004,60,13247
50,2004,61,12616
50,2004,62,12057
50,2004,63,11565
50,2004,64,11114
50,2005,60,13796
50,2005,61,13084
50,2005,62,12451
50,2005,63,11903
50,2005,64,11424
50,2006,60,14404
50,2006,61,13622
50,2006,62,12906
50,2006,63,12295
50,2006,64,11777
50,2007,60,15067
50,2007,61,14217
50,2007,62,13429
50,2007,63,12756
50,2007,64,12191
50,2008,60,15792
50,2008,61,14871
50,2008,62,14029
50,2008,63,13298
50,2008,64,12679
50,2009,60,16583
50,2009,61,15609
50,2009,62,14711
50,2009,63,13922
50,2009,64,13243
50,2000,65,9133
50,2000,66,8626
50,2000,67,8069
50,2000,68,7486
50,2000,69,6900
50,2001,65,9553
50,2001,66,9031
50,2001,67,8444
50,2001,68,7815
50,2001,69,7190
50,2002,65,9977
50,2002,66,9455
50,2002,67,8858
50,2002,68,8209
50,2002,69,7563
50,2003,65,10390
50,2003,66,9883
50,2003,67,9294
50,2003,68,8640
50,2003,69,7971
50,2004,65,10780
50,2004,66,10281
50,2004,67,9707
50,2004,68,9064
50,2004,69,8393
50,2005,65,11128
50,2005,66,10640
50,2005,67,10087
50,2005,68,9464
50,2005,69,8805
50,2006,65,11459
50,2006,66,10975
50,2006,67,10438
50,2006,68,9835
50,2006,69,9192
50,2007,65,11790
50,2007,66,11294
50,2007,67,10758
50,2007,68,10165
50,2007,69,9534
50,2008,65,12156
50,2008,66,11628
50,2008,67,11074
50,2008,68,10472
50,2008,69,9839
50,2009,65,12591
50,2009,66,12012
50,2009,67,11417
50,2009,68,10787
50,2009,69,10136
50,2000,70,6569
50,2000,71,6122
50,2000,72,5780
50,2000,73,5516
50,2000,74,5288
50,2001,70,6750
50,2001,71,6281
50,2001,72,5948
50,2001,73,5690
50,2001,74,5484
50,2002,70,7004
50,2002,71,6498
50,2002,72,6139
50,2002,73,5890
50,2002,74,5683
50,2003,70,7297
50,2003,71,6780
50,2003,72,6400
50,2003,73,6135
50,2003,74,5902
50,2004,70,7623
50,2004,71,7093
50,2004,72,6688
50,2004,73,6387
50,2004,74,6120
50,2005,70,7977
50,2005,71,7436
50,2005,72,7004
50,2005,73,6664
50,2005,74,6353
50,2006,70,8358
50,2006,71,7809
50,2006,72,7351
50,2006,73,6973
50,2006,74,6616
50,2007,70,8770
50,2007,71,8215
50,2007,72,7734
50,2007,73,7323
50,2007,74,6927
50,2008,70,9189
50,2008,71,8621
50,2008,72,8128
50,2008,73,7698
50,2008,74,7277
50,2009,70,9583
50,2009,71,9004
50,2009,72,8505
50,2009,73,8069
50,2009,74,7639
50,2000,75,5103
50,2000,76,4763
50,2000,77,4302
50,2000,78,3721
50,2000,79,3050
50,2001,75,5345
50,2001,76,4997
50,2001,77,4502
50,2001,78,3865
50,2001,79,3119
50,2002,75,5520
50,2002,76,5144
50,2002,77,4601
50,2002,78,3933
50,2002,79,3136
50,2003,75,5674
50,2003,76,5251
50,2003,77,4695
50,2003,78,3974
50,2003,79,3137
50,2004,75,5862
50,2004,76,5407
50,2004,77,4792
50,2004,78,4026
50,2004,79,3161
50,2005,75,6095
50,2005,76,5588
50,2005,77,4911
50,2005,78,4112
50,2005,79,3226
50,2006,75,6345
50,2006,76,5789
50,2006,77,5077
50,2006,78,4231
50,2006,79,3328
50,2007,75,6612
50,2007,76,6007
50,2007,77,5268
50,2007,78,4397
50,2007,79,3470
50,2008,75,6905
50,2008,76,6276
50,2008,77,5498
50,2008,78,4598
50,2008,79,3649
50,2009,75,7204
50,2009,76,6558
50,2009,77,5748
50,2009,78,4825
50,2009,79,3845
50,2000,80,2180
50,2000,81,1583
50,2000,82,1099
50,2000,83,767
50,2000,84,587
50,2000,85,534
50,2000,86,561
50,2000,87,617
50,2000,88,661
50,2000,89,673
50,2000,90,653
50,2000,91,622
50,2000,92,601
50,2000,93,607
50,2000,94,641
50,2000,95,689
50,2000,96,721
50,2000,97,703
50,2000,98,600
50,2000,99,394
50,2001,80,2230
50,2001,81,1550
50,2001,82,1021
50,2001,83,683
50,2001,84,526
50,2001,85,518
50,2001,86,600
50,2001,87,703
50,2001,88,774
50,2001,89,792
50,2001,90,763
50,2001,91,714
50,2001,92,681
50,2001,93,687
50,2001,94,735
50,2001,95,804
50,2001,96,866
50,2001,97,873
50,2001,98,784
50,2001,99,576
50,2002,80,2289
50,2002,81,1551
50,2002,82,996
50,2002,83,677
50,2002,84,538
50,2002,85,575
50,2002,86,702
50,2002,87,838
50,2002,88,922
50,2002,89,939
50,2002,90,894
50,2002,91,823
50,2002,92,770
50,2002,93,766
50,2002,94,817
50,2002,95,891
50,2002,96,963
50,2002,97,982
50,2002,98,903
50,2002,99,693
50,2003,80,2321
50,2003,81,1559
50,2003,82,1002
50,2003,83,691
50,2003,84,601
50,2003,85,679
50,2003,86,838
50,2003,87,989
50,2003,88,1067
50,2003,89,1081
50,2003,90,1019
50,2003,91,927
50,2003,92,856
50,2003,93,838
50,2003,94,875
50,2003,95,946
50,2003,96,1014
50,2003,97,1034
50,2003,98,965
50,2003,99,783
50,2004,80,2337
50,2004,81,1580
50,2004,82,1043
50,2004,83,760
50,2004,84,701
50,2004,85,803
50,2004,86,974
50,2004,87,1127
50,2004,88,1207
50,2004,89,1199
50,2004,90,1120
50,2004,91,1016
50,2004,92,936
50,2004,93,914
50,2004,94,933
50,2004,95,997
50,2004,96,1048
50,2004,97,1059
50,2004,98,992
50,2004,99,832
50,2005,80,2359
50,2005,81,1625
50,2005,82,1115
50,2005,83,866
50,2005,84,815
50,2005,85,920
50,2005,86,1082
50,2005,87,1221
50,2005,88,1291
50,2005,89,1273
50,2005,90,1186
50,2005,91,1086
50,2005,92,1009
50,2005,93,979
50,2005,94,999
50,2005,95,1053
50,2005,96,1090
50,2005,97,1091
50,2005,98,1024
50,2005,99,872
50,2006,80,2411
50,2006,81,1699
50,2006,82,1204
50,2006,83,956
50,2006,84,917
50,2006,85,1012
50,2006,86,1151
50,2006,87,1257
50,2006,88,1324
50,2006,89,1306
50,2006,90,1228
50,2006,91,1140
50,2006,92,1081
50,2006,93,1059
50,2006,94,1083
50,2006,95,1128
50,2006,96,1159
50,2006,97,1149
50,2006,98,1075
50,2006,99,923
50,2007,80,2494
50,2007,81,1801
50,2007,82,1300
50,2007,83,1046
50,2007,84,1000
50,2007,85,1076
50,2007,86,1191
50,2007,87,1274
50,2007,88,1325
50,2007,89,1306
50,2007,90,1242
50,2007,91,1175
50,2007,92,1139
50,2007,93,1143
50,2007,94,1181
50,2007,95,1228
50,2007,96,1254
50,2007,97,1233
50,2007,98,1149
50,2007,99,991
50,2008,80,2640
50,2008,81,1920
50,2008,82,1413
50,2008,83,1144
50,2008,84,1078
50,2008,85,1135
50,2008,86,1231
50,2008,87,1304
50,2008,88,1333
50,2008,89,1312
50,2008,90,1263
50,2008,91,1220
50,2008,92,1212
50,2008,93,1244
50,2008,94,1299
50,2008,95,1355
50,2008,96,1381
50,2008,97,1352
50,2008,98,1256
50,2008,99,1087
50,2009,80,2862
50,2009,81,2099
50,2009,82,1557
50,2009,83,1258
50,2009,84,1167
50,2009,85,1204
50,2009,86,1285
50,2009,87,1345
50,2009,88,1367
50,2009,89,1349
50,2009,90,1311
50,2009,91,1289
50,2009,92,1305
50,2009,93,1354
50,2009,94,1428
50,2009,95,1495
50,2009,96,1525
50,2009,97,1492
50,2009,98,1388
50,2009,99,1209
50,2010,90,1384
50,2010,91,1369
50,2010,92,1389
50,2010,93,1448
50,2010,94,1529
50,2010,95,1605
50,2010,96,1642
50,2010,97,1613
50,2010,98,1508
50,2010,99,1326
50,2011,90,1461
50,2011,91,1441
50,2011,92,1445
50,2011,93,1491
50,2011,94,1565
50,2011,95,1642
50,2011,96,1684
50,2011,97,1666
50,2011,98,1573
50,2011,99,1399
50,2012,90,1578
50,2012,91,1531
50,2012,92,1515
50,2012,93,1532
50,2012,94,1590
50,2012,95,1659
50,2012,96,1708
50,2012,97,1704
50,2012,98,1628
50,2012,99,1469
50,2013,90,1730
50,2013,91,1648
50,2013,92,1590
50,2013,93,1577
50,2013,94,1612
50,2013,95,1674
50,2013,96,1729
50,2013,97,1742
50,2013,98,1686
50,2013,99,1542
50,2014,90,1895
50,2014,91,1781
50,2014,92,1683
50,2014,93,1636
50,2014,94,1649
50,2014,95,1705
50,2014,96,1769
50,2014,97,1801
50,2014,98,1763
50,2014,99,1627
50,2015,90,2056
50,2015,91,1919
50,2015,92,1792
50,2015,93,1720
50,2015,94,1719
50,2015,95,1773
50,2015,96,1848
50,2015,97,1896
50,2015,98,1874
50,2015,99,1746
50,2016,90,2191
50,2016,91,2046
50,2016,92,1908
50,2016,93,1828
50,2016,94,1825
50,2016,95,1882
50,2016,96,1967
50,2016,97,2030
50,2016,98,2016
50,2016,99,1884
50,2017,90,2289
50,2017,91,2154
50,2017,92,2024
50,2017,93,1954
50,2017,94,1966
50,2017,95,2026
50,2017,96,2119
50,2017,97,2189
50,2017,98,2175
50,2017,99,2029
50,2018,90,2351
50,2018,91,2239
50,2018,92,2135
50,2018,93,2086
50,2018,94,2106
50,2018,95,2181
50,2018,96,2279
50,2018,97,2347
50,2018,98,2322
50,2018,99,2159
50,2019,90,2380
50,2019,91,2301
50,2019,92,2230
50,2019,93,2211
50,2019,94,2239
50,2019,95,2317
50,2019,96,2406
50,2019,97,2461
50,2019,98,2406
50,2019,99,2234
50,2020,90,2396
50,2020,91,2343
50,2020,92,2299
50,2020,93,2291
50,2020,94,2329
50,2020,95,2394
50,2020,96,2462
50,2020,97,2487
50,2020,98,2422
50,2020,99,2222
50,2021,90,2420
50,2021,91,2381
50,2021,92,2352
50,2021,93,2339
50,2021,94,2358
50,2021,95,2396
50,2021,96,2422
50,2021,97,2397
50,2021,98,2314
50,2021,99,2104
50,2010,0,40618
50,2011,0,41569
50,2012,0,42488
50,2013,0,42712
50,2014,0,43524
50,2015,0,44394
50,2016,0,43520
50,2017,0,43403
50,2018,0,44156
50,2019,0,43988
50,2020,0,43808
50,2021,0,43581
50,2022,0,43280
50,2023,0,42949
50,2024,0,42654
50,2025,0,42370
50,2026,0,42088
50,2027,0,41814
50,2028,0,41548
50,2029,0,41313
50,2030,0,41109
50,2031,0,40916
50,2032,0,40728
50,2033,0,40559
50,2034,0,40409
50,2035,0,40275
50,2036,0,40164
50,2037,0,40071
50,2038,0,39988
50,2039,0,39893
50,2040,0,39799
50,2041,0,39721
50,2042,0,39672
50,2043,0,39625
50,2044,0,39544
50,2045,0,39440
50,2046,0,39337
50,2047,0,39240
50,2048,0,39133
50,2049,0,38990
50,2050,0,38818
50,2051,0,38640
50,2052,0,38458
50,2053,0,38258
50,2054,0,38035
50,2055,0,37794
50,2056,0,37552
50,2057,0,37317
50,2058,0,37079
50,2059,0,36833
50,2060,0,36589
50,2010,1,40961
50,2011,1,40613
50,2012,1,41565
50,2013,1,42485
50,2014,1,42711
50,2015,1,43523
50,2016,1,44396
50,2017,1,43524
50,2018,1,43408
50,2019,1,44162
50,2020,1,43996
50,2021,1,43817
50,2022,1,43591
50,2023,1,43291
50,2024,1,42961
50,2025,1,42669
50,2026,1,42384
50,2027,1,42103
50,2028,1,41831
50,2029,1,41563
50,2030,1,41330
50,2031,1,41125
50,2032,1,40935
50,2033,1,40748
50,2034,1,40579
50,2035,1,40431
50,2036,1,40297
50,2037,1,40187
50,2038,1,40096
50,2039,1,40015
50,2040,1,39920
50,2041,1,39826
50,2042,1,39748
50,2043,1,39699
50,2044,1,39653
50,2045,1,39573
50,2046,1,39470
50,2047,1,39367
50,2048,1,39270
50,2049,1,39163
50,2050,1,39022
50,2051,1,38851
50,2052,1,38673
50,2053,1,38492
50,2054,1,38292
50,2055,1,38069
50,2056,1,37828
50,2057,1,37587
50,2058,1,37353
50,2059,1,37115
50,2060,1,36869
50,2010,2,39840
50,2011,2,41005
50,2012,2,40658
50,2013,2,41609
50,2014,2,42527
50,2015,2,42754
50,2016,2,43564
50,2017,2,44436
50,2018,2,43565
50,2019,2,43450
50,2020,2,44200
50,2021,2,44036
50,2022,2,43856
50,2023,2,43630
50,2024,2,43329
50,2025,2,42998
50,2026,2,42707
50,2027,2,42422
50,2028,2,42140
50,2029,2,41868
50,2030,2,41598
50,2031,2,41367
50,2032,2,41161
50,2033,2,40972
50,2034,2,40787
50,2035,2,40618
50,2036,2,40470
50,2037,2,40338
50,2038,2,40226
50,2039,2,40136
50,2040,2,40055
50,2041,2,39962
50,2042,2,39868
50,2043,2,39791
50,2044,2,39742
50,2045,2,39698
50,2046,2,39616
50,2047,2,39514
50,2048,2,39412
50,2049,2,39315
50,2050,2,39208
50,2051,2,39067
50,2052,2,38896
50,2053,2,38719
50,2054,2,38538
50,2055,2,38339
50,2056,2,38116
50,2057,2,37875
50,2058,2,37634
50,2059,2,37401
50,2060,2,37163
50,2010,3,39107
50,2011,3,39902
50,2012,3,41067
50,2013,3,40720
50,2014,3,41669
50,2015,3,42584
50,2016,3,42811
50,2017,3,43620
50,2018,3,44491
50,2019,3,43619
50,2020,3,43505
50,2021,3,44252
50,2022,3,44089
50,2023,3,43908
50,2024,3,43681
50,2025,3,43380
50,2026,3,43048
50,2027,3,42756
50,2028,3,42469
50,2029,3,42186
50,2030,3,41914
50,2031,3,41644
50,2032,3,41414
50,2033,3,41208
50,2034,3,41019
50,2035,3,40834
50,2036,3,40666
50,2037,3,40518
50,2038,3,40387
50,2039,3,40275
50,2040,3,40185
50,2041,3,40105
50,2042,3,40012
50,2043,3,39918
50,2044,3,39841
50,2045,3,39791
50,2046,3,39749
50,2047,3,39667
50,2048,3,39565
50,2049,3,39463
50,2050,3,39367
50,2051,3,39260
50,2052,3,39119
50,2053,3,38947
50,2054,3,38771
50,2055,3,38590
50,2056,3,38391
50,2057,3,38169
50,2058,3,37928
50,2059,3,37687
50,2060,3,37455
50,2010,4,40871
50,2011,4,39175
50,2012,4,39968
50,2013,4,41132
50,2014,4,40784
50,2015,4,41735
50,2016,4,42647
50,2017,4,42873
50,2018,4,43680
50,2019,4,44551
50,2020,4,43678
50,2021,4,43564
50,2022,4,44308
50,2023,4,44145
50,2024,4,43963
50,2025,4,43735
50,2026,4,43433
50,2027,4,43101
50,2028,4,42809
50,2029,4,42521
50,2030,4,42236
50,2031,4,41963
50,2032,4,41694
50,2033,4,41465
50,2034,4,41259
50,2035,4,41070
50,2036,4,40885
50,2037,4,40718
50,2038,4,40570
50,2039,4,40440
50,2040,4,40328
50,2041,4,40236
50,2042,4,40158
50,2043,4,40065
50,2044,4,39971
50,2045,4,39895
50,2046,4,39845
50,2047,4,39803
50,2048,4,39721
50,2049,4,39619
50,2050,4,39516
50,2051,4,39422
50,2052,4,39315
50,2053,4,39174
50,2054,4,39002
50,2055,4,38825
50,2056,4,38645
50,2057,4,38446
50,2058,4,38224
50,2059,4,37983
50,2060,4,37742
50,2010,5,41595
50,2011,5,40926
50,2012,5,39230
50,2013,5,40021
50,2014,5,41186
50,2015,5,40836
50,2016,5,41786
50,2017,5,42698
50,2018,5,42923
50,2019,5,43729
50,2020,5,44599
50,2021,5,43726
50,2022,5,43611
50,2023,5,44353
50,2024,5,44190
50,2025,5,44008
50,2026,5,43778
50,2027,5,43475
50,2028,5,43143
50,2029,5,42850
50,2030,5,42562
50,2031,5,42276
50,2032,5,42004
50,2033,5,41734
50,2034,5,41506
50,2035,5,41301
50,2036,5,41112
50,2037,5,40927
50,2038,5,40761
50,2039,5,40611
50,2040,5,40482
