state,year,age,numpop
14,2000,0,9826
14,2000,1,9728
14,2000,2,9622
14,2000,3,9500
14,2000,4,9366
14,2001,0,9924
14,2001,1,9841
14,2001,2,9754
14,2001,3,9655
14,2001,4,9540
14,2002,0,9888
14,2002,1,9812
14,2002,2,9744
14,2002,3,9670
14,2002,4,9590
14,2003,0,9814
14,2003,1,9743
14,2003,2,9693
14,2003,3,9652
14,2003,4,9606
14,2004,0,9827
14,2004,1,9757
14,2004,2,9722
14,2004,3,9710
14,2004,4,9702
14,2005,0,9789
14,2005,1,9718
14,2005,2,9695
14,2005,3,9706
14,2005,4,9734
14,2006,0,9751
14,2006,1,9679
14,2006,2,9662
14,2006,3,9689
14,2006,4,9742
14,2007,0,9858
14,2007,1,9788
14,2007,2,9768
14,2007,3,9802
14,2007,4,9867
14,2008,0,10012
14,2008,1,9933
14,2008,2,9914
14,2008,3,9946
14,2008,4,10011
14,2009,0,10095
14,2009,1,10011
14,2009,2,9984
14,2009,3,10004
14,2009,4,10052
14,2000,5,8906
14,2000,6,8727
14,2000,7,8530
14,2000,8,8325
14,2000,9,8124
14,2001,5,9156
14,2001,6,8990
14,2001,7,8803
14,2001,8,8603
14,2001,9,8404
14,2002,5,9423
14,2002,6,9288
14,2002,7,9126
14,2002,8,8947
14,2002,9,8761
14,2003,5,9675
14,2003,6,9583
14,2003,7,9462
14,2003,8,9317
14,2003,9,9155
14,2004,5,9864
14,2004,6,9825
14,2004,7,9754
14,2004,8,9651
14,2004,9,9521
14,2005,5,9979
14,2005,6,9987
14,2005,7,9965
14,2005,8,9907
14,2005,9,9813
14,2006,5,10036
14,2006,6,10084
14,2006,7,10103
14,2006,8,10086
14,2006,9,10028
14,2007,5,9983
14,2007,6,10052
14,2007,7,10099
14,2007,8,10114
14,2007,9,10091
14,2008,5,9921
14,2008,6,9994
14,2008,7,10052
14,2008,8,10089
14,2008,9,10097
14,2009,5,9965
14,2009,6,10027
14,2009,7,10082
14,2009,8,10133
14,2009,9,10167
14,2000,10,8171
14,2000,11,8005
14,2000,12,7869
14,2000,13,7766
14,2000,14,7692
14,2001,10,8392
14,2001,11,8223
14,2001,12,8084
14,2001,13,7979
14,2001,14,7905
14,2002,10,8635
14,2002,11,8467
14,2002,12,8321
14,2002,13,8203
14,2002,14,8115
14,2003,10,8897
14,2003,11,8733
14,2003,12,8575
14,2003,13,8436
14,2003,14,8321
14,2004,10,9168
14,2004,11,9007
14,2004,12,8839
14,2004,13,8675
14,2004,14,8525
14,2005,10,9431
14,2005,11,9278
14,2005,12,9103
14,2005,13,8917
14,2005,14,8730
14,2006,10,9700
14,2006,11,9562
14,2006,12,9388
14,2006,13,9189
14,2006,14,8974
14,2007,10,9992
14,2007,11,9879
14,2007,12,9717
14,2007,13,9524
14,2007,14,9297
14,2008,10,10259
14,2008,11,10184
14,2008,12,10060
14,2008,13,9888
14,2008,14,9671
14,2009,10,10449
14,2009,11,10423
14,2009,12,10351
14,2009,13,10226
14,2009,14,10046
14,2000,15,7793
14,2000,16,7740
14,2000,17,7683
14,2000,18,7607
14,2000,19,7497
14,2001,15,7924
14,2001,16,7885
14,2001,17,7845
14,2001,18,7788
14,2001,19,7697
14,2002,15,8023
14,2002,16,7980
14,2002,17,7943
14,2002,18,7899
14,2002,19,7830
14,2003,15,8127
14,2003,16,8062
14,2003,17,8015
14,2003,18,7974
14,2003,19,7923
14,2004,15,8288
14,2004,16,8187
14,2004,17,8115
14,2004,18,8065
14,2004,19,8024
14,2005,15,8536
14,2005,16,8389
14,2005,17,8279
14,2005,18,8208
14,2005,19,8166
14,2006,15,8834
14,2006,16,8640
14,2006,17,8485
14,2006,18,8380
14,2006,19,8324
14,2007,15,9145
14,2007,16,8911
14,2007,17,8713
14,2007,18,8568
14,2007,19,8483
14,2008,15,9451
14,2008,16,9196
14,2008,17,8965
14,2008,18,8780
14,2008,19,8653
14,2009,15,9733
14,2009,16,9481
14,2009,17,9232
14,2009,18,9018
14,2009,19,8838
14,2000,20,7037
14,2000,21,6844
14,2000,22,6611
14,2000,23,6351
14,2000,24,6083
14,2001,20,7403
14,2001,21,7217
14,2001,22,6984
14,2001,23,6715
14,2001,24,6432
14,2002,20,7730
14,2002,21,7569
14,2002,22,7355
14,2002,23,7100
14,2002,24,6821
14,2003,20,8000
14,2003,21,7877
14,2003,22,7703
14,2003,23,7482
14,2003,24,7229
14,2004,20,8193
14,2004,21,8116
14,2004,22,7995
14,2004,23,7823
14,2004,24,7620
14,2005,20,8303
14,2005,21,8272
14,2005,22,8212
14,2005,23,8111
14,2005,24,7960
14,2006,20,8369
14,2006,21,8371
14,2006,22,8367
14,2006,23,8330
14,2006,24,8242
14,2007,20,8412
14,2007,21,8429
14,2007,22,8460
14,2007,23,8476
14,2007,24,8446
14,2008,20,8480
14,2008,21,8485
14,2008,22,8527
14,2008,23,8573
14,2008,24,8590
14,2009,20,8630
14,2009,21,8600
14,2009,22,8623
14,2009,23,8672
14,2009,24,8714
14,2000,25,5884
14,2000,26,5649
14,2000,27,5450
14,2000,28,5288
14,2000,29,5161
14,2001,25,6209
14,2001,26,5954
14,2001,27,5733
14,2001,28,5548
14,2001,29,5402
14,2002,25,6579
14,2002,26,6308
14,2002,27,6065
14,2002,28,5841
14,2002,29,5657
14,2003,25,6975
14,2003,26,6698
14,2003,27,6423
14,2003,28,6165
14,2003,29,5935
14,2004,25,7363
14,2004,26,7091
14,2004,27,6802
14,2004,28,6513
14,2004,29,6238
14,2005,25,7716
14,2005,26,7470
14,2005,27,7186
