state,year,age,numpop
15,2000,0,170771
15,2000,1,169861
15,2000,2,169081
15,2000,3,168327
15,2000,4,167463
15,2001,0,170189
15,2001,1,169482
15,2001,2,168956
15,2001,3,168469
15,2001,4,167875
15,2002,0,168622
15,2002,1,168177
15,2002,2,167929
15,2002,3,167720
15,2002,4,167432
15,2003,0,166806
15,2003,1,166597
15,2003,2,166624
15,2003,3,166721
15,2003,4,166728
15,2004,0,165138
15,2004,1,165128
15,2004,2,165405
15,2004,3,165770
15,2004,4,166110
15,2005,0,163625
15,2005,1,163769
15,2005,2,164274
15,2005,3,164940
15,2005,4,165576
15,2006,0,162874
15,2006,1,163122
15,2006,2,163819
15,2006,3,164754
15,2006,4,165686
15,2007,0,162243
15,2007,1,162558
15,2007,2,163399
15,2007,3,164596
15,2007,4,165893
15,2008,0,161377
15,2008,1,161680
15,2008,2,162664
15,2008,3,164100
15,2008,4,165715
15,2009,0,159903
15,2009,1,160177
15,2009,2,161250
15,2009,3,162874
15,2009,4,164740
15,2000,5,163010
15,2000,6,161773
15,2000,7,160305
15,2000,8,158694
15,2000,9,157027
15,2001,5,164670
15,2001,6,163576
15,2001,7,162217
15,2001,8,160658
15,2001,9,159011
15,2002,5,166568
15,2002,6,165691
15,2002,7,164493
15,2002,8,163052
15,2002,9,161471
15,2003,5,168341
15,2003,6,167750
15,2003,7,166781
15,2003,8,165541
15,2003,9,164081
15,2004,5,169423
15,2004,6,169214
15,2004,7,168581
15,2004,8,167578
15,2004,9,166289
15,2005,5,169616
15,2005,6,169764
15,2005,7,169494
15,2005,8,168799
15,2005,9,167744
15,2006,5,168792
15,2006,6,169364
15,2006,7,169482
15,2006,8,169141
15,2006,9,168383
15,2007,5,167108
15,2007,6,168021
15,2007,7,168519
15,2007,8,168555
15,2007,9,168144
15,2008,5,165152
15,2008,6,166411
15,2008,7,167274
15,2008,8,167699
15,2008,9,167664
15,2009,5,163324
15,2009,6,164907
15,2009,7,166100
15,2009,8,166919
15,2009,9,167269
15,2000,10,158280
15,2000,11,156749
15,2000,12,155387
15,2000,13,154184
15,2000,14,153066
15,2001,10,158773
15,2001,11,157276
15,2001,12,155977
15,2001,13,154885
15,2001,14,153939
15,2002,10,159478
15,2002,11,157991
