state,year,age,numpop
16,2000,0,15279
16,2000,1,15265
16,2000,2,15149
16,2000,3,14925
16,2000,4,14632
16,2001,0,15608
16,2001,1,15634
16,2001,2,15544
16,2001,3,15344
16,2001,4,15054
16,2002,0,15826
16,2002,1,15859
16,2002,2,15798
16,2002,3,15628
16,2002,4,15385
16,2003,0,15984
16,2003,1,16019
16,2003,2,15996
16,2003,3,15885
16,2003,4,15696
16,2004,0,16036
16,2004,1,16083
16,2004,2,16084
16,2004,3,16024
16,2004,4,15915
16,2005,0,15930
16,2005,1,15977
16,2005,2,16003
16,2005,3,16004
16,2005,4,15970
16,2006,0,15742
16,2006,1,15781
16,2006,2,15826
16,2006,3,15872
16,2006,4,15906
16,2007,0,15610
16,2007,1,15641
16,2007,2,15688
16,2007,3,15765
16,2007,4,15857
16,2008,0,15523
16,2008,1,15533
16,2008,2,15582
16,2008,3,15674
16,2008,4,15797
16,2009,0,15605
16,2009,1,15598
16,2009,2,15636
16,2009,3,15723
16,2009,4,15853
16,2000,5,14091
16,2000,6,13671
16,2000,7,13222
16,2000,8,12789
16,2000,9,12409
16,2001,5,14637
16,2001,6,14205
16,2001,7,13736
16,2001,8,13279
16,2001,9,12873
16,2002,5,15099
16,2002,6,14694
16,2002,7,14247
16,2002,8,13796
16,2002,9,13381
16,2003,5,15456
16,2003,6,15120
16,2003,7,14733
16,2003,8,14318
16,2003,9,13914
16,2004,5,15698
16,2004,6,15462
16,2004,7,15161
16,2004,8,14809
16,2004,9,14435
16,2005,5,15839
16,2005,6,15706
16,2005,7,15505
16,2005,8,15234
16,2005,9,14908
16,2006,5,16033
16,2006,6,16007
16,2006,7,15907
16,2006,8,15724
16,2006,9,15461
16,2007,5,16128
16,2007,6,16182
16,2007,7,16172
16,2007,8,16079
16,2007,9,15893
16,2008,5,16208
16,2008,6,16319
16,2008,7,16381
16,2008,8,16371
16,2008,9,16270
16,2009,5,16226
16,2009,6,16366
16,2009,7,16473
16,2009,8,16538
16,2009,9,16521
16,2000,10,12305
16,2000,11,12080
16,2000,12,11936
16,2000,13,11857
16,2000,14,11819
16,2001,10,12581
16,2001,11,12342
16,2001,12,12192
16,2001,13,12115
16,2001,14,12089
16,2002,10,12946
16,2002,11,12682
16,2002,12,12498
16,2002,13,12391
16,2002,14,12344
16,2003,10,13399
16,2003,11,13105
16,2003,12,12863
16,2003,13,12698
16,2003,14,12601
16,2004,10,13928
16,2004,11,13590
16,2004,12,13294
16,2004,13,13061
16,2004,14,12895
16,2005,10,14508
16,2005,11,14142
16,2005,12,13795
16,2005,13,13492
16,2005,14,13253
16,2006,10,15072
16,2006,11,14704
16,2006,12,14325
16,2006,13,13969
16,2006,14,13663
16,2007,10,15564
16,2007,11,15224
16,2007,12,14845
16,2007,13,14464
16,2007,14,14116
16,2008,10,15957
16,2008,11,15675
16,2008,12,15333
16,2008,13,14964
16,2008,14,14604
16,2009,10,16230
16,2009,11,16030
16,2009,12,15756
16,2009,13,15436
16,2009,14,15098
16,2000,15,11810
16,2000,16,11774
16,2000,17,11692
16,2000,18,11546
16,2000,19,11327
16,2001,15,12100
16,2001,16,12086
16,2001,17,12032
16,2001,18,11912
16,2001,19,11716
16,2002,15,12354
16,2002,16,12346
16,2002,17,12311
16,2002,18,12222
16,2002,19,12064
16,2003,15,12592
16,2003,16,12569
16,2003,17,12543
16,2003,18,12486
16,2003,19,12374
16,2004,15,12842
16,2004,16,12787
16,2004,17,12757
16,2004,18,12723
16,2004,19,12658
16,2005,15,13122
16,2005,16,13020
16,2005,17,12970
16,2005,18,12947
16,2005,19,12916
16,2006,15,13451
16,2006,16,13295
16,2006,17,13211
16,2006,18,13177
16,2006,19,13161
16,2007,15,13844
16,2007,16,13634
16,2007,17,13504
16,2007,18,13440
16,2007,19,13412
16,2008,15,14296
16,2008,16,14041
16,2008,17,13861
16,2008,18,13750
16,2008,19,13684
16,2009,15,14802
16,2009,16,14516
16,2009,17,14288
16,2009,18,14125
16,2009,19,13998
16,2000,20,10891
16,2000,21,10545
16,2000,22,10158
16,2000,23,9751
16,2000,24,9345
16,2001,20,11418
16,2001,21,11076
16,2001,22,10682
16,2001,23,10261
16,2001,24,9836
