variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1901,1
"lambda_tk[2,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1902,1
"lambda_tk[3,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1903,1
"lambda_tk[4,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1904,1
"lambda_tk[5,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1905,1
"lambda_tk[6,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1906,1
"lambda_tk[7,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1907,1
"lambda_tk[8,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1908,1
"lambda_tk[9,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1909,1
"lambda_tk[10,1]",4.1137835e-5,0.0033545525,0.011356,0.01880815,0.025511704999999996,1.000186810799696,5348.692910379757,5084.033678959139,1910,1
"lambda_tk[11,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1911,1
"lambda_tk[12,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1912,1
"lambda_tk[13,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1913,1
"lambda_tk[14,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1914,1
"lambda_tk[15,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1915,1
"lambda_tk[16,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1916,1
"lambda_tk[17,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1917,1
"lambda_tk[18,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1918,1
"lambda_tk[19,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1919,1
"lambda_tk[20,1]",2.3889107499999995e-5,0.0026488924999999997,0.01013475,0.018263500000000002,0.025302714999999993,0.9999122570897467,5745.322088653622,5511.341439102828,1920,1
"lambda_tk[21,1]",9.965113249999998e-6,8.528355e-4,0.00383061,0.010836925,0.02306754,0.9992555031615273,5525.35337307971,5552.387225196213,1921,1
"lambda_tk[22,1]",9.965113249999998e-6,8.528355e-4,0.00383061,0.010836925,0.02306754,0.9992555031615273,5525.35337307971,5552.387225196213,1922,1
"lambda_tk[23,1]",9.965113249999998e-6,8.528355e-4,0.00383061,0.010836925,0.02306754,0.9992555031615273,5525.35337307971,5552.387225196213,1923,1
