variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1901,1
"lambda_tk[2,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1902,1
"lambda_tk[3,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1903,1
"lambda_tk[4,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1904,1
"lambda_tk[5,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1905,1
"lambda_tk[6,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1906,1
"lambda_tk[7,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1907,1
"lambda_tk[8,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1908,1
"lambda_tk[9,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1909,1
"lambda_tk[10,1]",9.2531715e-5,0.0095403625,0.0324951,0.052824750000000004,0.07619210749999998,1.0015011362413788,5405.107286577789,5435.158623515089,1910,1
"lambda_tk[11,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1911,1
"lambda_tk[12,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1912,1
"lambda_tk[13,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1913,1
"lambda_tk[14,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1914,1
"lambda_tk[15,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1915,1
"lambda_tk[16,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1916,1
"lambda_tk[17,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1917,1
"lambda_tk[18,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1918,1
"lambda_tk[19,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1919,1
"lambda_tk[20,1]",5.2078e-5,0.0050659550000000005,0.020812,0.046525575,0.0725968525,1.0032067410976566,3846.853461075216,5121.519306968398,1920,1
"lambda_tk[21,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1921,1
"lambda_tk[22,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1922,1
"lambda_tk[23,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1923,1
"lambda_tk[24,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1924,1
"lambda_tk[25,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1925,1
"lambda_tk[26,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1926,1
"lambda_tk[27,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1927,1
"lambda_tk[28,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1928,1
"lambda_tk[29,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1929,1
"lambda_tk[30,1]",2.0086919999999994e-5,0.0019707400000000003,0.00934742,0.031060475,0.06782742499999998,1.0258455903702837,330.1095416724265,3748.8269874557936,1930,1
"lambda_tk[31,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1931,1
"lambda_tk[32,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1932,1
"lambda_tk[33,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1933,1
"lambda_tk[34,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1934,1
"lambda_tk[35,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1935,1
"lambda_tk[36,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1936,1
"lambda_tk[37,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1937,1
"lambda_tk[38,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1938,1
"lambda_tk[39,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1939,1
"lambda_tk[40,1]",1.5985612499999996e-5,0.00213171,0.008359595,0.021280925,0.06075779499999999,1.0254104109379243,345.20874202978484,2631.242765655781,1940,1
"lambda_tk[41,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1941,1
"lambda_tk[42,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1942,1
"lambda_tk[43,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1943,1
"lambda_tk[44,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1944,1
"lambda_tk[45,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1945,1
"lambda_tk[46,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1946,1
"lambda_tk[47,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1947,1
"lambda_tk[48,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1948,1
"lambda_tk[49,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1949,1
"lambda_tk[50,1]",2.9681685e-5,0.00286591,0.010114,0.020700825,0.04844715999999997,1.0352941273578433,223.31503479378983,3152.0982742873484,1950,1
"lambda_tk[51,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1951,1
"lambda_tk[52,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1952,1
"lambda_tk[53,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1953,1
"lambda_tk[54,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1954,1
"lambda_tk[55,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1955,1
"lambda_tk[56,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1956,1
"lambda_tk[57,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1957,1
"lambda_tk[58,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1958,1
"lambda_tk[59,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1959,1
"lambda_tk[60,1]",1.4019324999999998e-5,0.001332135,0.006912085,0.025269175,0.050682447499999964,1.0576088691301755,129.26932941469602,3249.904555685571,1960,1
"lambda_tk[61,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1961,1
"lambda_tk[62,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1962,1
"lambda_tk[63,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1963,1
"lambda_tk[64,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1964,1
"lambda_tk[65,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1965,1
"lambda_tk[66,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1966,1
"lambda_tk[67,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1967,1
"lambda_tk[68,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1968,1
"lambda_tk[69,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1969,1
"lambda_tk[70,1]",2.4264385e-6,3.0404375e-4,0.001371505,0.0044099875,0.01905950249999997,1.0245450209258207,415.11802720803877,2482.643694899073,1970,1
