variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1901,1
"lambda_tk[2,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1902,1
"lambda_tk[3,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1903,1
"lambda_tk[4,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1904,1
"lambda_tk[5,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1905,1
"lambda_tk[6,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1906,1
"lambda_tk[7,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1907,1
"lambda_tk[8,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1908,1
"lambda_tk[9,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1909,1
"lambda_tk[10,1]",7.450568250000003e-6,7.31096e-4,0.0032529300000000002,0.0094127025,0.03614220999999997,1.0002321496505788,10619.477571549429,10492.676877865635,1910,1
"lambda_tk[11,1]",5.898932750000002e-6,5.250507499999999e-4,0.002334595,0.0067345775,0.023319037499999997,1.0002874950888119,10591.44528790515,10243.070174310675,1911,1
"lambda_tk[12,1]",5.898932750000002e-6,5.250507499999999e-4,0.002334595,0.0067345775,0.023319037499999997,1.0002874950888119,10591.44528790515,10243.070174310675,1912,1
"lambda_tk[13,1]",5.898932750000002e-6,5.250507499999999e-4,0.002334595,0.0067345775,0.023319037499999997,1.0002874950888119,10591.44528790515,10243.070174310675,1913,1
"lambda_tk[14,1]",5.898932750000002e-6,5.250507499999999e-4,0.002334595,0.0067345775,0.023319037499999997,1.0002874950888119,10591.44528790515,10243.070174310675,1914,1
"lambda_tk[15,1]",5.898932750000002e-6,5.250507499999999e-4,0.002334595,0.0067345775,0.023319037499999997,1.0002874950888119,10591.44528790515,10243.070174310675,1915,1
"lambda_tk[16,1]",5.898932750000002e-6,5.250507499999999e-4,0.002334595,0.0067345775,0.023319037499999997,1.0002874950888119,10591.44528790515,10243.070174310675,1916,1
