variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1901,1
"lambda_tk[2,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1902,1
"lambda_tk[3,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1903,1
"lambda_tk[4,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1904,1
"lambda_tk[5,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1905,1
"lambda_tk[6,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1906,1
"lambda_tk[7,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1907,1
"lambda_tk[8,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1908,1
"lambda_tk[9,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1909,1
"lambda_tk[10,1]",3.56876e-5,0.0037760050000000002,0.0141329,0.023807599999999998,0.032854384999999986,1.0003319869350107,5315.180190798453,5310.940044985596,1910,1
"lambda_tk[11,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1911,1
"lambda_tk[12,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1912,1
"lambda_tk[13,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1913,1
"lambda_tk[14,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1914,1
"lambda_tk[15,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1915,1
"lambda_tk[16,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1916,1
"lambda_tk[17,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1917,1
"lambda_tk[18,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1918,1
"lambda_tk[19,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1919,1
"lambda_tk[20,1]",2.4983174999999996e-5,0.0027424875000000002,0.01094875,0.021972424999999997,0.0323567225,1.0016904341943742,4856.221511316381,5458.019526562283,1920,1
"lambda_tk[21,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1921,1
"lambda_tk[22,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1922,1
"lambda_tk[23,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1923,1
"lambda_tk[24,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1924,1
"lambda_tk[25,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1925,1
"lambda_tk[26,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1926,1
"lambda_tk[27,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1927,1
"lambda_tk[28,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1928,1
"lambda_tk[29,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1929,1
"lambda_tk[30,1]",8.795537999999998e-6,8.932370000000001e-4,0.004695195,0.015230749999999998,0.029903397499999984,1.0014068456596217,2582.686281785341,4867.349885125401,1930,1
"lambda_tk[31,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1931,1
"lambda_tk[32,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1932,1
"lambda_tk[33,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1933,1
"lambda_tk[34,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1934,1
"lambda_tk[35,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1935,1
"lambda_tk[36,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1936,1
"lambda_tk[37,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1937,1
"lambda_tk[38,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1938,1
"lambda_tk[39,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1939,1
"lambda_tk[40,1]",4.89790575e-6,5.79471e-4,0.0028565500000000002,0.0115058,0.02965185749999999,1.0023952707149877,1950.221296212841,4963.4963980213815,1940,1
"lambda_tk[41,1]",6.470832e-6,5.116505e-4,0.00255647,0.010671300000000002,0.029616082499999998,1.009834097282494,1323.0127866207117,4207.464298475068,1941,1
"lambda_tk[42,1]",6.470832e-6,5.116505e-4,0.00255647,0.010671300000000002,0.029616082499999998,1.009834097282494,1323.0127866207117,4207.464298475068,1942,1
"lambda_tk[43,1]",6.470832e-6,5.116505e-4,0.00255647,0.010671300000000002,0.029616082499999998,1.009834097282494,1323.0127866207117,4207.464298475068,1943,1
"lambda_tk[44,1]",6.470832e-6,5.116505e-4,0.00255647,0.010671300000000002,0.029616082499999998,1.009834097282494,1323.0127866207117,4207.464298475068,1944,1
"lambda_tk[45,1]",6.470832e-6,5.116505e-4,0.00255647,0.010671300000000002,0.029616082499999998,1.009834097282494,1323.0127866207117,4207.464298475068,1945,1
"lambda_tk[46,1]",6.470832e-6,5.116505e-4,0.00255647,0.010671300000000002,0.029616082499999998,1.009834097282494,1323.0127866207117,4207.464298475068,1946,1
"lambda_tk[47,1]",6.470832e-6,5.116505e-4,0.00255647,0.010671300000000002,0.029616082499999998,1.009834097282494,1323.0127866207117,4207.464298475068,1947,1
