variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1901,1
"lambda_tk[2,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1902,1
"lambda_tk[3,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1903,1
"lambda_tk[4,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1904,1
"lambda_tk[5,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1905,1
"lambda_tk[6,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1906,1
"lambda_tk[7,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1907,1
"lambda_tk[8,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1908,1
"lambda_tk[9,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1909,1
"lambda_tk[10,1]",3.71386e-6,2.7372949999999996e-4,8.56933e-4,0.00144895,0.002406702749999999,0.999735005818612,5469.532246774765,5514.976921724076,1910,1
"lambda_tk[11,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1911,1
"lambda_tk[12,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1912,1
"lambda_tk[13,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1913,1
"lambda_tk[14,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1914,1
"lambda_tk[15,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1915,1
"lambda_tk[16,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1916,1
"lambda_tk[17,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1917,1
"lambda_tk[18,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1918,1
"lambda_tk[19,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1919,1
"lambda_tk[20,1]",3.001788499999999e-6,2.565605e-4,8.4868e-4,0.001438875,0.0023648247500000002,0.9999294443420219,5458.221632038451,4905.135633106962,1920,1
"lambda_tk[21,1]",2.16975225e-6,2.4970075000000004e-4,8.398975e-4,0.0014289774999999998,0.0023523915,1.000242517632856,5856.309795868007,5863.755635141973,1921,1
"lambda_tk[22,1]",2.16975225e-6,2.4970075000000004e-4,8.398975e-4,0.0014289774999999998,0.0023523915,1.000242517632856,5856.309795868007,5863.755635141973,1922,1
