variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1901,1
"lambda_tk[2,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1902,1
"lambda_tk[3,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1903,1
"lambda_tk[4,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1904,1
"lambda_tk[5,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1905,1
"lambda_tk[6,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1906,1
"lambda_tk[7,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1907,1
"lambda_tk[8,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1908,1
"lambda_tk[9,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1909,1
"lambda_tk[10,1]",2.3373662499999996e-6,2.1091025e-4,9.732235e-4,0.0028795999999999995,0.010685902499999995,1.0015485673872433,5537.728088861195,5130.956070260176,1910,1
"lambda_tk[11,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1911,1
"lambda_tk[12,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1912,1
"lambda_tk[13,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1913,1
"lambda_tk[14,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1914,1
"lambda_tk[15,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1915,1
"lambda_tk[16,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1916,1
"lambda_tk[17,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1917,1
"lambda_tk[18,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1918,1
"lambda_tk[19,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1919,1
"lambda_tk[20,1]",5.229837e-6,4.12123e-4,0.001814585,0.0050589625,0.0173568125,0.9998127090358647,5312.645194017942,5048.497213963513,1920,1
"lambda_tk[21,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1921,1
"lambda_tk[22,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1922,1
"lambda_tk[23,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1923,1
"lambda_tk[24,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1924,1
"lambda_tk[25,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1925,1
"lambda_tk[26,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1926,1
"lambda_tk[27,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1927,1
"lambda_tk[28,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1928,1
"lambda_tk[29,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1929,1
"lambda_tk[30,1]",0.0403977175,0.053062125,0.058853050000000004,0.06410685,0.07401328249999999,1.0009837291198267,5305.016785071463,5645.874681507451,1930,1
"lambda_tk[31,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1931,1
"lambda_tk[32,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1932,1
"lambda_tk[33,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1933,1
"lambda_tk[34,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1934,1
"lambda_tk[35,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1935,1
"lambda_tk[36,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1936,1
"lambda_tk[37,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1937,1
"lambda_tk[38,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1938,1
"lambda_tk[39,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1939,1
"lambda_tk[40,1]",0.024983585000000003,0.034728675,0.0401756,0.04524495,0.055213385,0.9994682344867291,5626.535763873172,5404.286641755329,1940,1
"lambda_tk[41,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1941,1
"lambda_tk[42,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1942,1
"lambda_tk[43,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1943,1
"lambda_tk[44,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1944,1
"lambda_tk[45,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1945,1
"lambda_tk[46,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1946,1
"lambda_tk[47,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1947,1
"lambda_tk[48,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1948,1
"lambda_tk[49,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1949,1
"lambda_tk[50,1]",4.683489e-5,0.0028562925,0.006906095,0.0112476,0.018386544999999997,0.9995996163692875,5220.756905655089,5471.817197882805,1950,1
"lambda_tk[51,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1951,1
"lambda_tk[52,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1952,1
"lambda_tk[53,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1953,1
"lambda_tk[54,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1954,1
"lambda_tk[55,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1955,1
"lambda_tk[56,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1956,1
"lambda_tk[57,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1957,1
"lambda_tk[58,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1958,1
"lambda_tk[59,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1959,1
"lambda_tk[60,1]",1.1726229999999998e-6,1.102055e-4,5.136525e-4,0.0015030175,0.004964495999999992,0.9997194179447306,5603.947777992584,5350.776887071959,1960,1
"lambda_tk[61,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1961,1
"lambda_tk[62,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1962,1
"lambda_tk[63,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1963,1
"lambda_tk[64,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1964,1
"lambda_tk[65,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1965,1
"lambda_tk[66,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1966,1
"lambda_tk[67,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1967,1
"lambda_tk[68,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1968,1
"lambda_tk[69,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1969,1
"lambda_tk[70,1]",2.4186339999999997e-6,1.8808749999999998e-4,8.13933e-4,0.002092895,0.006227196749999991,1.0004777758356016,5342.257356576808,5196.424283522953,1970,1
"lambda_tk[71,1]",1.7880142499999997e-6,1.7448274999999999e-4,7.415185e-4,0.00210897,0.006995144249999979,1.000706373567834,5483.864291503687,5237.165602912922,1971,1
