variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1901,1
"lambda_tk[2,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1902,1
"lambda_tk[3,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1903,1
"lambda_tk[4,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1904,1
"lambda_tk[5,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1905,1
"lambda_tk[6,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1906,1
"lambda_tk[7,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1907,1
"lambda_tk[8,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1908,1
"lambda_tk[9,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1909,1
"lambda_tk[10,1]",3.369157500000001e-5,0.002935895,0.010160349999999999,0.01740295,0.02278328,1.001048205236514,10043.901316533216,5416.715221130691,1910,1
"lambda_tk[11,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1911,1
"lambda_tk[12,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1912,1
"lambda_tk[13,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1913,1
"lambda_tk[14,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1914,1
"lambda_tk[15,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1915,1
"lambda_tk[16,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1916,1
"lambda_tk[17,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1917,1
"lambda_tk[18,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1918,1
"lambda_tk[19,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1919,1
"lambda_tk[20,1]",2.484204e-5,0.0020019925,0.007912510000000001,0.016123674999999997,0.0226219075,1.0004275255589998,9894.76596482392,10191.592828128267,1920,1
"lambda_tk[21,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1921,1
"lambda_tk[22,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1922,1
"lambda_tk[23,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1923,1
"lambda_tk[24,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1924,1
"lambda_tk[25,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1925,1
"lambda_tk[26,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1926,1
"lambda_tk[27,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1927,1
"lambda_tk[28,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1928,1
"lambda_tk[29,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1929,1
"lambda_tk[30,1]",4.406926e-6,5.496305e-4,0.00253453,0.007613815,0.020019574999999994,1.0003391342995689,9361.25521819587,10066.612187939676,1930,1
"lambda_tk[31,1]",1.2597640000000004e-5,0.00122295,0.00568257,0.0137933,0.021928022499999998,1.0003657754264508,6456.88906797934,9427.46309792682,1931,1
"lambda_tk[32,1]",1.2597640000000004e-5,0.00122295,0.00568257,0.0137933,0.021928022499999998,1.0003657754264508,6456.88906797934,9427.46309792682,1932,1
