variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1901,1
"lambda_tk[2,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1902,1
"lambda_tk[3,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1903,1
"lambda_tk[4,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1904,1
"lambda_tk[5,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1905,1
"lambda_tk[6,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1906,1
"lambda_tk[7,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1907,1
"lambda_tk[8,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1908,1
"lambda_tk[9,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1909,1
"lambda_tk[10,1]",2.55603625e-5,0.0025778075,0.00860435,0.014841825,0.02005572,1.0004645541780446,5859.374449794429,5510.635146378978,1910,1
"lambda_tk[11,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1911,1
"lambda_tk[12,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1912,1
"lambda_tk[13,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1913,1
"lambda_tk[14,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1914,1
"lambda_tk[15,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1915,1
"lambda_tk[16,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1916,1
"lambda_tk[17,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1917,1
"lambda_tk[18,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1918,1
"lambda_tk[19,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1919,1
"lambda_tk[20,1]",2.22318425e-5,0.0021856824999999997,0.008055105,0.01452125,0.020255302499999992,1.0009698295718237,5271.500552121189,3921.6629819675304,1920,1
"lambda_tk[21,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1921,1
"lambda_tk[22,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1922,1
"lambda_tk[23,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1923,1
"lambda_tk[24,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1924,1
"lambda_tk[25,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1925,1
"lambda_tk[26,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1926,1
"lambda_tk[27,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1927,1
"lambda_tk[28,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1928,1
"lambda_tk[29,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1929,1
"lambda_tk[30,1]",8.460829e-6,8.8232925e-4,0.00378701,0.010210325,0.018650204999999996,1.00031392050969,4964.416441786376,5085.069318836353,1930,1
"lambda_tk[31,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1931,1
"lambda_tk[32,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1932,1
"lambda_tk[33,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1933,1
"lambda_tk[34,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1934,1
"lambda_tk[35,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1935,1
"lambda_tk[36,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1936,1
"lambda_tk[37,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1937,1
"lambda_tk[38,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1938,1
"lambda_tk[39,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1939,1
"lambda_tk[40,1]",1.79034025e-5,0.0015873625,0.00615049,0.013216700000000001,0.01916723249999999,0.9994444628604314,4660.587179590651,4367.939787844767,1940,1
"lambda_tk[41,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1941,1
"lambda_tk[42,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1942,1
"lambda_tk[43,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1943,1
"lambda_tk[44,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1944,1
"lambda_tk[45,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1945,1
"lambda_tk[46,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1946,1
"lambda_tk[47,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1947,1
"lambda_tk[48,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1948,1
"lambda_tk[49,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1949,1
"lambda_tk[50,1]",2.2201515000000002e-5,0.00173976,0.0067544200000000006,0.013504724999999999,0.0193598925,1.0009243577778657,5206.339000477686,5190.944662513983,1950,1
"lambda_tk[51,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1951,1
"lambda_tk[52,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1952,1
"lambda_tk[53,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1953,1
"lambda_tk[54,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1954,1
"lambda_tk[55,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1955,1
"lambda_tk[56,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1956,1
"lambda_tk[57,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1957,1
"lambda_tk[58,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1958,1
"lambda_tk[59,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1959,1
"lambda_tk[60,1]",7.617738749999999e-6,9.180017499999999e-4,0.00395385,0.010683775000000001,0.0185651525,1.001190412037623,4254.046368741,5376.1604569425135,1960,1
"lambda_tk[61,1]",8.070267999999999e-6,9.754852500000001e-4,0.005696794999999999,0.014375475,0.019635132499999992,1.0034425572295467,2332.549283013479,4884.968540113664,1961,1
"lambda_tk[62,1]",8.070267999999999e-6,9.754852500000001e-4,0.005696794999999999,0.014375475,0.019635132499999992,1.0034425572295467,2332.549283013479,4884.968540113664,1962,1
"lambda_tk[63,1]",8.070267999999999e-6,9.754852500000001e-4,0.005696794999999999,0.014375475,0.019635132499999992,1.0034425572295467,2332.549283013479,4884.968540113664,1963,1
"lambda_tk[64,1]",8.070267999999999e-6,9.754852500000001e-4,0.005696794999999999,0.014375475,0.019635132499999992,1.0034425572295467,2332.549283013479,4884.968540113664,1964,1
