variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1901,1
"lambda_tk[2,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1902,1
"lambda_tk[3,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1903,1
"lambda_tk[4,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1904,1
"lambda_tk[5,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1905,1
"lambda_tk[6,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1906,1
"lambda_tk[7,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1907,1
"lambda_tk[8,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1908,1
"lambda_tk[9,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1909,1
"lambda_tk[10,1]",3.66888725e-5,0.00355757,0.0131308,0.02353835,0.03292500499999998,1.0034620183196719,4936.612438672474,832.7245861217154,1910,1
"lambda_tk[11,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1911,1
"lambda_tk[12,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1912,1
"lambda_tk[13,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1913,1
"lambda_tk[14,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1914,1
"lambda_tk[15,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1915,1
"lambda_tk[16,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1916,1
"lambda_tk[17,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1917,1
"lambda_tk[18,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1918,1
"lambda_tk[19,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1919,1
"lambda_tk[20,1]",3.16704525e-4,0.013843825,0.0228098,0.027160575,0.03581666749999999,1.012440568087933,876.6750969369318,280.25635623653176,1920,1
"lambda_tk[21,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1921,1
"lambda_tk[22,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1922,1
"lambda_tk[23,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1923,1
"lambda_tk[24,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1924,1
"lambda_tk[25,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1925,1
"lambda_tk[26,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1926,1
"lambda_tk[27,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1927,1
"lambda_tk[28,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1928,1
"lambda_tk[29,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1929,1
"lambda_tk[30,1]",5.305552750000001e-5,0.004908425,0.01554765,0.024477099999999998,0.0346618125,1.0330451844975113,242.1604886191885,321.0314761330868,1930,1
"lambda_tk[31,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1931,1
"lambda_tk[32,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1932,1
"lambda_tk[33,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1933,1
"lambda_tk[34,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1934,1
"lambda_tk[35,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1935,1
"lambda_tk[36,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1936,1
"lambda_tk[37,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1937,1
"lambda_tk[38,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1938,1
"lambda_tk[39,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1939,1
"lambda_tk[40,1]",4.6636992500000004e-5,0.0044362325,0.015846449999999998,0.0252373,0.03501281999999999,1.0836867574330842,94.47998435688696,210.56443309580774,1940,1
"lambda_tk[41,1]",1.3635137500000002e-5,0.0012319275,0.00603091,0.022164275000000004,0.03306728749999997,1.1020212769504953,83.43664805937117,217.82293363879555,1941,1
