variable,2.5%,25%,50%,75%,97.5%,rhat,ess_bulk,ess_tail,year,iType
"lambda_tk[1,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1901,1
"lambda_tk[2,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1902,1
"lambda_tk[3,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1903,1
"lambda_tk[4,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1904,1
"lambda_tk[5,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1905,1
"lambda_tk[6,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1906,1
"lambda_tk[7,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1907,1
"lambda_tk[8,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1908,1
"lambda_tk[9,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1909,1
"lambda_tk[10,1]",6.8763745e-5,0.007235195,0.02408305,0.04129075,0.05504793999999998,1.000568180281551,5178.663833538512,5331.156436257326,1910,1
"lambda_tk[11,1]",0.0299151675,0.041679875,0.04613245,0.05055085,0.06154886,1.0001398898538525,5001.5147903100915,5152.147309124132,1911,1
"lambda_tk[12,1]",0.0299151675,0.041679875,0.04613245,0.05055085,0.06154886,1.0001398898538525,5001.5147903100915,5152.147309124132,1912,1
"lambda_tk[13,1]",0.0299151675,0.041679875,0.04613245,0.05055085,0.06154886,1.0001398898538525,5001.5147903100915,5152.147309124132,1913,1
"lambda_tk[14,1]",0.0299151675,0.041679875,0.04613245,0.05055085,0.06154886,1.0001398898538525,5001.5147903100915,5152.147309124132,1914,1
