state,Year,Age,hospitalization,numcase
29,2002,17,hosp,2
29,2002,17,nonhosp,60
29,2002,18,hosp,4
29,2002,18,nonhosp,61
29,2002,19,hosp,1
29,2002,19,nonhosp,76
29,2002,20,hosp,3
29,2002,20,nonhosp,71
29,2002,21,hosp,3
29,2002,21,nonhosp,75
29,2002,22,hosp,3
29,2002,22,nonhosp,71
29,2002,23,hosp,4
29,2002,23,nonhosp,65
29,2002,24,hosp,3
29,2002,24,nonhosp,73
29,2002,25,hosp,3
29,2002,25,nonhosp,59
29,2002,26,hosp,2
29,2002,26,nonhosp,50
29,2002,27,hosp,4
29,2002,27,nonhosp,81
29,2002,28,hosp,3
29,2002,28,nonhosp,54
29,2002,29,hosp,3
29,2002,29,nonhosp,53
29,2002,30,hosp,1
29,2002,30,nonhosp,45
29,2002,31,hosp,5
29,2002,31,nonhosp,60
29,2002,32,hosp,3
29,2002,32,nonhosp,51
29,2002,33,hosp,5
29,2002,33,nonhosp,54
29,2002,34,hosp,3
29,2002,34,nonhosp,64
29,2002,35,hosp,1
29,2002,35,nonhosp,46
29,2002,36,hosp,2
29,2002,36,nonhosp,58
29,2002,37,hosp,3
29,2002,37,nonhosp,51
29,2002,38,hosp,2
29,2002,38,nonhosp,52
29,2002,39,hosp,1
29,2002,39,nonhosp,38
29,2002,40,hosp,5
29,2002,40,nonhosp,41
29,2002,41,hosp,6
29,2002,41,nonhosp,44
29,2002,42,hosp,1
29,2002,42,nonhosp,43
29,2002,43,hosp,3
29,2002,43,nonhosp,40
29,2002,44,hosp,2
29,2002,44,nonhosp,35
29,2002,45,hosp,3
29,2002,45,nonhosp,41
29,2002,46,nonhosp,39
29,2002,47,hosp,1
29,2002,47,nonhosp,23
29,2002,48,hosp,3
29,2002,48,nonhosp,30
29,2002,49,hosp,1
29,2002,49,nonhosp,28
29,2002,50,hosp,6
29,2002,50,nonhosp,29
29,2002,51,nonhosp,22
29,2002,52,hosp,2
29,2002,52,nonhosp,25
29,2002,53,nonhosp,24
29,2002,54,nonhosp,20
29,2002,55,hosp,3
29,2002,55,nonhosp,16
29,2002,56,hosp,1
29,2002,56,nonhosp,15
29,2002,57,hosp,1
29,2002,57,nonhosp,25
29,2002,58,nonhosp,13
29,2002,59,nonhosp,12
29,2002,60,nonhosp,22
29,2002,61,hosp,2
29,2002,61,nonhosp,17
29,2002,62,nonhosp,21
29,2002,63,nonhosp,13
29,2002,64,nonhosp,12
29,2002,65,nonhosp,14
29,2002,66,nonhosp,10
29,2002,67,nonhosp,4
29,2002,68,nonhosp,4
29,2002,69,nonhosp,10
29,2002,70,nonhosp,9
29,2002,71,nonhosp,9
29,2002,72,hosp,2
29,2002,72,nonhosp,5
29,2002,73,nonhosp,4
29,2002,74,nonhosp,10
29,2002,75,nonhosp,1
29,2002,76,nonhosp,2
29,2002,77,nonhosp,3
29,2002,78,hosp,1
29,2002,78,nonhosp,5
29,2002,79,nonhosp,4
29,2002,80,nonhosp,3
29,2002,81,nonhosp,1
29,2002,82,nonhosp,3
29,2002,84,nonhosp,2
29,2002,86,nonhosp,1
29,2002,88,nonhosp,1
29,2002,100,nonhosp,1
29,2003,2,hosp,13
29,2003,2,nonhosp,88
29,2003,3,hosp,20
29,2003,3,nonhosp,121
29,2003,4,hosp,21
29,2003,4,nonhosp,112
29,2003,5,hosp,17
29,2003,5,nonhosp,123
29,2003,6,hosp,18
29,2003,6,nonhosp,112
29,2003,7,hosp,20
29,2003,7,nonhosp,154
29,2003,8,hosp,27
29,2003,8,nonhosp,153
29,2003,9,hosp,25
29,2003,9,nonhosp,200
29,2003,10,hosp,36
29,2003,10,nonhosp,175
29,2003,11,hosp,43
29,2003,11,nonhosp,238
29,2003,12,hosp,43
29,2003,12,nonhosp,247
29,2003,13,hosp,57
29,2003,13,nonhosp,301
29,2003,14,hosp,51
29,2003,14,nonhosp,315
29,2003,15,hosp,70
29,2003,15,nonhosp,318
29,2003,16,hosp,94
29,2003,16,nonhosp,373
29,2003,17,hosp,88
29,2003,17,nonhosp,366
29,2003,18,hosp,87
29,2003,18,nonhosp,376
29,2003,19,hosp,103
29,2003,19,nonhosp,373
29,2003,20,hosp,89
29,2003,20,nonhosp,392
29,2003,21,hosp,73
29,2003,21,nonhosp,408
29,2003,22,hosp,81
29,2003,22,nonhosp,375
29,2003,23,hosp,94
29,2003,23,nonhosp,393
29,2003,24,hosp,85
29,2003,24,nonhosp,399
29,2003,25,hosp,90
29,2003,25,nonhosp,351
29,2003,26,hosp,72
29,2003,26,nonhosp,402
29,2003,27,hosp,82
29,2003,27,nonhosp,373
29,2003,28,hosp,80
29,2003,28,nonhosp,378
29,2003,29,hosp,65
29,2003,29,nonhosp,342
29,2003,30,hosp,87
29,2003,30,nonhosp,335
29,2003,31,hosp,52
29,2003,31,nonhosp,316
29,2003,32,hosp,70
29,2003,32,nonhosp,328
29,2003,33,hosp,71
29,2003,33,nonhosp,345
29,2003,34,hosp,81
29,2003,34,nonhosp,335
29,2003,35,hosp,69
29,2003,35,nonhosp,322
29,2003,36,hosp,56
29,2003,36,nonhosp,310
29,2003,37,hosp,58
29,2003,37,nonhosp,310
29,2003,38,hosp,53
29,2003,38,nonhosp,288
29,2003,39,hosp,66
29,2003,39,nonhosp,248
29,2003,40,hosp,60
29,2003,40,nonhosp,259
29,2003,41,hosp,60
29,2003,41,nonhosp,256
29,2003,42,hosp,59
29,2003,42,nonhosp,286
29,2003,43,hosp,63
29,2003,43,nonhosp,264
29,2003,44,hosp,51
29,2003,44,nonhosp,205
29,2003,45,hosp,58
29,2003,45,nonhosp,242
29,2003,46,hosp,50
29,2003,46,nonhosp,207
29,2003,47,hosp,55
29,2003,47,nonhosp,213
29,2003,48,hosp,36
29,2003,48,nonhosp,179
29,2003,49,hosp,53
29,2003,49,nonhosp,162
29,2003,50,hosp,47
29,2003,50,nonhosp,200
29,2003,51,hosp,51
29,2003,51,nonhosp,198
29,2003,52,hosp,31
29,2003,52,nonhosp,181
29,2003,53,hosp,35
29,2003,53,nonhosp,188
29,2003,54,hosp,33
29,2003,54,nonhosp,140
29,2003,55,hosp,40
29,2003,55,nonhosp,145
29,2003,56,hosp,35
29,2003,56,nonhosp,122
29,2003,57,hosp,35
29,2003,57,nonhosp,110
29,2003,58,hosp,30
29,2003,58,nonhosp,105
29,2003,59,hosp,24
29,2003,59,nonhosp,113
29,2003,60,hosp,33
29,2003,60,nonhosp,115
29,2003,61,hosp,26
29,2003,61,nonhosp,91
29,2003,62,hosp,16
29,2003,62,nonhosp,98
29,2003,63,hosp,21
29,2003,63,nonhosp,108
29,2003,64,hosp,26
29,2003,64,nonhosp,79
29,2003,65,hosp,17
29,2003,65,nonhosp,61
29,2003,66,hosp,21
29,2003,66,nonhosp,76
29,2003,67,hosp,27
29,2003,67,nonhosp,67
29,2003,68,hosp,14
29,2003,68,nonhosp,80
29,2003,69,hosp,12
29,2003,69,nonhosp,45
29,2003,70,hosp,14
29,2003,70,nonhosp,61
29,2003,71,hosp,13
29,2003,71,nonhosp,49
29,2003,72,hosp,13
29,2003,72,nonhosp,39
29,2003,73,hosp,13
29,2003,73,nonhosp,39
29,2003,74,hosp,11
29,2003,74,nonhosp,37
29,2003,75,hosp,11
29,2003,75,nonhosp,28
29,2003,76,hosp,4
29,2003,76,nonhosp,39
29,2003,77,hosp,11
29,2003,77,nonhosp,35
29,2003,78,hosp,10
29,2003,78,nonhosp,20
29,2003,79,hosp,7
29,2003,79,nonhosp,20
29,2003,80,hosp,7
29,2003,80,nonhosp,25
29,2003,81,hosp,7
29,2003,81,nonhosp,11
29,2003,82,hosp,11
29,2003,82,nonhosp,12
29,2003,83,hosp,6
29,2003,83,nonhosp,15
29,2003,84,hosp,10
29,2003,84,nonhosp,12
29,2003,85,hosp,5
29,2003,85,nonhosp,6
29,2003,86,hosp,3
29,2003,86,nonhosp,8
29,2003,87,hosp,3
29,2003,87,nonhosp,8
29,2003,88,hosp,1
29,2003,88,nonhosp,11
29,2003,89,hosp,1
29,2003,89,nonhosp,9
29,2003,90,hosp,1
29,2003,90,nonhosp,4
29,2003,91,nonhosp,1
29,2003,92,hosp,1
29,2003,92,nonhosp,1
29,2003,93,hosp,1
29,2003,93,nonhosp,1
29,2003,94,nonhosp,1
29,2003,95,hosp,3
29,2003,95,nonhosp,1
29,2003,96,hosp,1
29,2003,96,nonhosp,2
29,2003,99,nonhosp,1
29,2003,113,nonhosp,1
29,2003,120,nonhosp,1
29,2004,2,hosp,1
29,2004,2,nonhosp,11
29,2004,3,hosp,2
29,2004,3,nonhosp,29
29,2004,4,hosp,5
29,2004,4,nonhosp,24
29,2004,5,hosp,8
29,2004,5,nonhosp,25
29,2004,6,hosp,6
29,2004,6,nonhosp,27
29,2004,7,hosp,1
29,2004,7,nonhosp,34
29,2004,8,hosp,8
29,2004,8,nonhosp,27
29,2004,9,hosp,7
29,2004,9,nonhosp,32
29,2004,10,hosp,6
29,2004,10,nonhosp,47
29,2004,11,hosp,8
29,2004,11,nonhosp,52
29,2004,12,hosp,13
29,2004,12,nonhosp,47
29,2004,13,hosp,11
29,2004,13,nonhosp,61
29,2004,14,hosp,13
29,2004,14,nonhosp,76
29,2004,15,hosp,9
29,2004,15,nonhosp,56
29,2004,16,hosp,14
29,2004,16,nonhosp,72
29,2004,17,hosp,16
29,2004,17,nonhosp,75
29,2004,18,hosp,17
29,2004,18,nonhosp,92
29,2004,19,hosp,18
29,2004,19,nonhosp,71
29,2004,20,hosp,20
29,2004,20,nonhosp,77
29,2004,21,hosp,22
29,2004,21,nonhosp,77
29,2004,22,hosp,23
29,2004,22,nonhosp,86
29,2004,23,hosp,16
29,2004,23,nonhosp,69
29,2004,24,hosp,20
29,2004,24,nonhosp,80
29,2004,25,hosp,14
29,2004,25,nonhosp,77
29,2004,26,hosp,21
29,2004,26,nonhosp,81
29,2004,27,hosp,17
29,2004,27,nonhosp,71
29,2004,28,hosp,13
29,2004,28,nonhosp,72
29,2004,29,hosp,19
29,2004,29,nonhosp,67
29,2004,30,hosp,15
29,2004,30,nonhosp,67
29,2004,31,hosp,20
29,2004,31,nonhosp,77
29,2004,32,hosp,19
29,2004,32,nonhosp,57
29,2004,33,hosp,14
29,2004,33,nonhosp,66
29,2004,34,hosp,14
29,2004,34,nonhosp,67
29,2004,35,hosp,11
29,2004,35,nonhosp,75
29,2004,36,hosp,14
29,2004,36,nonhosp,57
29,2004,37,hosp,20
29,2004,37,nonhosp,67
29,2004,38,hosp,16
29,2004,38,nonhosp,48
29,2004,39,hosp,10
29,2004,39,nonhosp,59
29,2004,40,hosp,18
29,2004,40,nonhosp,44
29,2004,41,hosp,6
29,2004,41,nonhosp,50
29,2004,42,hosp,11
29,2004,42,nonhosp,37
29,2004,43,hosp,6
29,2004,43,nonhosp,48
29,2004,44,hosp,13
29,2004,44,nonhosp,44
29,2004,45,hosp,7
29,2004,45,nonhosp,47
29,2004,46,hosp,10
29,2004,46,nonhosp,37
29,2004,47,hosp,9
29,2004,47,nonhosp,45
29,2004,48,hosp,6
29,2004,48,nonhosp,44
29,2004,49,hosp,8
29,2004,49,nonhosp,32
29,2004,50,hosp,3
29,2004,50,nonhosp,34
29,2004,51,hosp,11
29,2004,51,nonhosp,29
29,2004,52,hosp,8
29,2004,52,nonhosp,20
29,2004,53,hosp,6
29,2004,53,nonhosp,37
29,2004,54,hosp,5
29,2004,54,nonhosp,32
29,2004,55,hosp,6
29,2004,55,nonhosp,28
29,2004,56,hosp,13
29,2004,56,nonhosp,26
29,2004,57,hosp,7
29,2004,57,nonhosp,23
29,2004,58,hosp,8
29,2004,58,nonhosp,25
29,2004,59,hosp,8
29,2004,59,nonhosp,24
29,2004,60,hosp,2
29,2004,60,nonhosp,29
29,2004,61,hosp,2
29,2004,61,nonhosp,19
29,2004,62,hosp,2
29,2004,62,nonhosp,16
29,2004,63,hosp,2
29,2004,63,nonhosp,19
29,2004,64,hosp,6
29,2004,64,nonhosp,14
29,2004,65,hosp,5
29,2004,65,nonhosp,16
29,2004,66,hosp,4
29,2004,66,nonhosp,11
29,2004,67,hosp,6
29,2004,67,nonhosp,11
29,2004,68,nonhosp,12
29,2004,69,hosp,2
29,2004,69,nonhosp,14
29,2004,70,hosp,1
29,2004,70,nonhosp,5
29,2004,71,hosp,3
29,2004,71,nonhosp,8
29,2004,72,hosp,6
29,2004,72,nonhosp,8
29,2004,73,hosp,2
29,2004,73,nonhosp,9
29,2004,74,hosp,3
29,2004,74,nonhosp,5
29,2004,75,hosp,3
29,2004,75,nonhosp,8
29,2004,76,hosp,2
29,2004,76,nonhosp,5
29,2004,77,hosp,2
29,2004,77,nonhosp,1
29,2004,78,nonhosp,2
29,2004,79,nonhosp,4
29,2004,80,hosp,1
29,2004,80,nonhosp,2
29,2004,81,nonhosp,1
29,2004,82,hosp,1
29,2004,82,nonhosp,2
29,2004,83,nonhosp,7
29,2004,85,nonhosp,2
29,2004,86,hosp,2
29,2004,86,nonhosp,1
29,2004,87,nonhosp,1
29,2004,88,hosp,1
29,2004,88,nonhosp,2
29,2004,89,hosp,1
29,2004,91,hosp,1
29,2004,91,nonhosp,1
29,2004,93,hosp,2
29,2004,94,nonhosp,1
29,2004,96,hosp,1
29,2005,2,hosp,4
29,2005,2,nonhosp,64
29,2005,3,hosp,12
29,2005,3,nonhosp,75
29,2005,4,hosp,4
29,2005,4,nonhosp,83
29,2005,5,hosp,8
29,2005,5,nonhosp,85
29,2005,6,hosp,15
29,2005,6,nonhosp,104
29,2005,7,hosp,14
29,2005,7,nonhosp,105
29,2005,8,hosp,10
29,2005,8,nonhosp,133
29,2005,9,hosp,16
29,2005,9,nonhosp,111
29,2005,10,hosp,21
29,2005,10,nonhosp,162
29,2005,11,hosp,21
29,2005,11,nonhosp,159
29,2005,12,hosp,32
29,2005,12,nonhosp,203
29,2005,13,hosp,23
29,2005,13,nonhosp,171
29,2005,14,hosp,20
29,2005,14,nonhosp,197
29,2005,15,hosp,36
29,2005,15,nonhosp,227
29,2005,16,hosp,54
29,2005,16,nonhosp,225
29,2005,17,hosp,56
29,2005,17,nonhosp,227
29,2005,18,hosp,39
29,2005,18,nonhosp,271
29,2005,19,hosp,40
29,2005,19,nonhosp,254
29,2005,20,hosp,52
29,2005,20,nonhosp,239
29,2005,21,hosp,45
29,2005,21,nonhosp,242
29,2005,22,hosp,46
29,2005,22,nonhosp,261
29,2005,23,hosp,51
29,2005,23,nonhosp,280
29,2005,24,hosp,49
29,2005,24,nonhosp,253
29,2005,25,hosp,45
29,2005,25,nonhosp,233
29,2005,26,hosp,44
29,2005,26,nonhosp,231
29,2005,27,hosp,47
29,2005,27,nonhosp,227
29,2005,28,hosp,40
29,2005,28,nonhosp,238
29,2005,29,hosp,36
29,2005,29,nonhosp,223
29,2005,30,hosp,44
29,2005,30,nonhosp,198
29,2005,31,hosp,49
29,2005,31,nonhosp,203
29,2005,32,hosp,62
29,2005,32,nonhosp,215
29,2005,33,hosp,35
29,2005,33,nonhosp,191
29,2005,34,hosp,42
29,2005,34,nonhosp,192
29,2005,35,hosp,35
29,2005,35,nonhosp,230
29,2005,36,hosp,40
29,2005,36,nonhosp,201
29,2005,37,hosp,42
29,2005,37,nonhosp,219
29,2005,38,hosp,27
29,2005,38,nonhosp,184
29,2005,39,hosp,30
29,2005,39,nonhosp,203
29,2005,40,hosp,32
29,2005,40,nonhosp,188
29,2005,41,hosp,32
29,2005,41,nonhosp,175
29,2005,42,hosp,28
29,2005,42,nonhosp,178
29,2005,43,hosp,19
29,2005,43,nonhosp,157
29,2005,44,hosp,26
29,2005,44,nonhosp,174
29,2005,45,hosp,31
29,2005,45,nonhosp,151
29,2005,46,hosp,21
29,2005,46,nonhosp,149
29,2005,47,hosp,24
29,2005,47,nonhosp,128
29,2005,48,hosp,22
29,2005,48,nonhosp,143
29,2005,49,hosp,29
29,2005,49,nonhosp,123
29,2005,50,hosp,27
29,2005,50,nonhosp,124
29,2005,51,hosp,19
29,2005,51,nonhosp,112
29,2005,52,hosp,20
29,2005,52,nonhosp,101
29,2005,53,hosp,22
29,2005,53,nonhosp,112
29,2005,54,hosp,11
29,2005,54,nonhosp,107
29,2005,55,hosp,16
29,2005,55,nonhosp,102
29,2005,56,hosp,9
29,2005,56,nonhosp,90
29,2005,57,hosp,14
29,2005,57,nonhosp,82
29,2005,58,hosp,18
29,2005,58,nonhosp,86
29,2005,59,hosp,10
29,2005,59,nonhosp,77
29,2005,60,hosp,24
29,2005,60,nonhosp,82
29,2005,61,hosp,12
29,2005,61,nonhosp,61
29,2005,62,hosp,11
29,2005,62,nonhosp,70
29,2005,63,hosp,9
29,2005,63,nonhosp,49
29,2005,64,hosp,9
29,2005,64,nonhosp,69
29,2005,65,hosp,15
29,2005,65,nonhosp,41
29,2005,66,hosp,14
29,2005,66,nonhosp,45
29,2005,67,hosp,17
29,2005,67,nonhosp,50
29,2005,68,hosp,10
29,2005,68,nonhosp,46
29,2005,69,hosp,9
29,2005,69,nonhosp,37
29,2005,70,hosp,7
29,2005,70,nonhosp,24
29,2005,71,hosp,7
29,2005,71,nonhosp,22
29,2005,72,hosp,7
29,2005,72,nonhosp,41
29,2005,73,hosp,9
29,2005,73,nonhosp,30
29,2005,74,hosp,3
29,2005,74,nonhosp,18
29,2005,75,hosp,3
29,2005,75,nonhosp,29
29,2005,76,hosp,6
29,2005,76,nonhosp,27
29,2005,77,hosp,3
29,2005,77,nonhosp,18
29,2005,78,hosp,6
29,2005,78,nonhosp,12
29,2005,79,hosp,3
29,2005,79,nonhosp,17
29,2005,80,hosp,2
29,2005,80,nonhosp,14
29,2005,81,hosp,3
29,2005,81,nonhosp,8
29,2005,82,nonhosp,12
29,2005,83,hosp,3
29,2005,83,nonhosp,5
29,2005,84,hosp,2
29,2005,84,nonhosp,5
29,2005,85,hosp,2
29,2005,85,nonhosp,4
29,2005,86,hosp,2
29,2005,86,nonhosp,6
29,2005,87,hosp,2
29,2005,87,nonhosp,2
29,2005,88,hosp,2
29,2005,88,nonhosp,2
29,2005,89,hosp,2
29,2005,91,nonhosp,2
29,2005,92,nonhosp,1
29,2005,93,nonhosp,1
29,2005,94,hosp,1
29,2005,95,hosp,1
29,2006,2,hosp,8
29,2006,2,nonhosp,45
29,2006,3,hosp,16
29,2006,3,nonhosp,51
29,2006,4,hosp,12
29,2006,4,nonhosp,46
29,2006,5,hosp,12
29,2006,5,nonhosp,60
29,2006,6,hosp,13
29,2006,6,nonhosp,50
29,2006,7,hosp,7
29,2006,7,nonhosp,65
29,2006,8,hosp,11
29,2006,8,nonhosp,69
29,2006,9,hosp,13
29,2006,9,nonhosp,71
29,2006,10,hosp,6
29,2006,10,nonhosp,84
29,2006,11,hosp,4
29,2006,11,nonhosp,108
29,2006,12,hosp,20
29,2006,12,nonhosp,86
29,2006,13,hosp,14
29,2006,13,nonhosp,91
29,2006,14,hosp,23
29,2006,14,nonhosp,114
29,2006,15,hosp,19
29,2006,15,nonhosp,106
29,2006,16,hosp,21
29,2006,16,nonhosp,116
29,2006,17,hosp,23
29,2006,17,nonhosp,119
29,2006,18,hosp,27
29,2006,18,nonhosp,121
29,2006,19,hosp,27
29,2006,19,nonhosp,115
29,2006,20,hosp,32
29,2006,20,nonhosp,122
29,2006,21,hosp,37
29,2006,21,nonhosp,129
29,2006,22,hosp,44
29,2006,22,nonhosp,138
29,2006,23,hosp,39
29,2006,23,nonhosp,144
29,2006,24,hosp,30
29,2006,24,nonhosp,165
29,2006,25,hosp,29
29,2006,25,nonhosp,146
29,2006,26,hosp,20
29,2006,26,nonhosp,135
29,2006,27,hosp,26
29,2006,27,nonhosp,137
29,2006,28,hosp,26
29,2006,28,nonhosp,126
29,2006,29,hosp,26
29,2006,29,nonhosp,109
29,2006,30,hosp,29
29,2006,30,nonhosp,130
29,2006,31,hosp,28
29,2006,31,nonhosp,122
29,2006,32,hosp,23
29,2006,32,nonhosp,113
29,2006,33,hosp,29
29,2006,33,nonhosp,119
29,2006,34,hosp,14
29,2006,34,nonhosp,134
29,2006,35,hosp,21
29,2006,35,nonhosp,102
29,2006,36,hosp,21
29,2006,36,nonhosp,95
29,2006,37,hosp,23
29,2006,37,nonhosp,105
29,2006,38,hosp,25
29,2006,38,nonhosp,111
29,2006,39,hosp,14
29,2006,39,nonhosp,94
29,2006,40,hosp,20
29,2006,40,nonhosp,82
29,2006,41,hosp,17
29,2006,41,nonhosp,99
29,2006,42,hosp,14
29,2006,42,nonhosp,82
29,2006,43,hosp,14
29,2006,43,nonhosp,80
29,2006,44,hosp,21
29,2006,44,nonhosp,96
29,2006,45,hosp,16
29,2006,45,nonhosp,82
29,2006,46,hosp,14
29,2006,46,nonhosp,88
29,2006,47,hosp,17
29,2006,47,nonhosp,80
29,2006,48,hosp,11
29,2006,48,nonhosp,84
29,2006,49,hosp,14
29,2006,49,nonhosp,73
29,2006,50,hosp,15
29,2006,50,nonhosp,60
29,2006,51,hosp,11
29,2006,51,nonhosp,53
29,2006,52,hosp,14
29,2006,52,nonhosp,63
29,2006,53,hosp,8
29,2006,53,nonhosp,52
29,2006,54,hosp,13
29,2006,54,nonhosp,60
29,2006,55,hosp,14
29,2006,55,nonhosp,47
29,2006,56,hosp,9
29,2006,56,nonhosp,52
29,2006,57,hosp,15
29,2006,57,nonhosp,56
29,2006,58,hosp,9
29,2006,58,nonhosp,55
29,2006,59,hosp,6
29,2006,59,nonhosp,28
29,2006,60,hosp,9
29,2006,60,nonhosp,25
29,2006,61,hosp,21
29,2006,61,nonhosp,39
29,2006,62,hosp,5
29,2006,62,nonhosp,44
29,2006,63,hosp,7
29,2006,63,nonhosp,35
29,2006,64,hosp,4
29,2006,64,nonhosp,33
29,2006,65,hosp,5
29,2006,65,nonhosp,26
29,2006,66,hosp,4
29,2006,66,nonhosp,31
29,2006,67,hosp,5
29,2006,67,nonhosp,22
29,2006,68,hosp,6
29,2006,68,nonhosp,19
29,2006,69,hosp,3
29,2006,69,nonhosp,23
29,2006,70,hosp,11
29,2006,70,nonhosp,19
29,2006,71,hosp,2
29,2006,71,nonhosp,17
29,2006,72,hosp,5
29,2006,72,nonhosp,15
29,2006,73,hosp,3
29,2006,73,nonhosp,17
29,2006,74,hosp,5
29,2006,74,nonhosp,13
29,2006,75,hosp,4
29,2006,75,nonhosp,13
29,2006,76,hosp,6
29,2006,76,nonhosp,6
29,2006,77,nonhosp,5
