state,Year,Age,hospitalization,numcase
50,2000,2,nonhosp,3
50,2000,3,nonhosp,4
50,2000,4,nonhosp,3
50,2000,5,nonhosp,1
50,2000,6,nonhosp,4
50,2000,7,nonhosp,1
50,2000,8,nonhosp,1
50,2000,9,nonhosp,5
50,2000,10,hosp,1
50,2000,10,nonhosp,2
50,2000,11,nonhosp,5
50,2000,12,nonhosp,3
50,2000,13,nonhosp,2
50,2000,14,hosp,1
50,2000,14,nonhosp,7
50,2000,15,nonhosp,4
50,2000,16,nonhosp,2
50,2000,17,nonhosp,8
50,2000,18,nonhosp,7
50,2000,19,nonhosp,6
50,2000,20,nonhosp,5
50,2000,21,nonhosp,8
50,2000,22,nonhosp,8
50,2000,23,nonhosp,1
50,2000,24,nonhosp,8
50,2000,25,nonhosp,1
50,2000,26,nonhosp,4
50,2000,27,nonhosp,8
50,2000,28,nonhosp,4
50,2000,29,nonhosp,9
50,2000,30,nonhosp,6
50,2000,31,hosp,1
50,2000,31,nonhosp,1
50,2000,32,nonhosp,6
50,2000,33,nonhosp,8
50,2000,34,nonhosp,2
50,2000,35,nonhosp,4
50,2000,36,nonhosp,7
50,2000,37,nonhosp,2
50,2000,38,nonhosp,3
50,2000,39,nonhosp,9
50,2000,40,nonhosp,7
50,2000,41,nonhosp,8
50,2000,42,nonhosp,7
50,2000,43,nonhosp,2
50,2000,44,nonhosp,5
50,2000,45,nonhosp,5
50,2000,46,nonhosp,1
50,2000,47,nonhosp,2
50,2000,48,nonhosp,5
50,2000,49,nonhosp,4
50,2000,50,nonhosp,3
50,2000,51,nonhosp,4
50,2000,52,hosp,1
50,2000,52,nonhosp,7
50,2000,53,nonhosp,2
50,2000,54,nonhosp,2
50,2000,55,nonhosp,3
50,2000,56,nonhosp,4
50,2000,57,nonhosp,2
50,2000,58,nonhosp,2
50,2000,59,nonhosp,4
50,2000,60,nonhosp,2
50,2000,62,nonhosp,1
50,2000,63,nonhosp,2
50,2000,64,nonhosp,2
50,2000,65,nonhosp,2
50,2000,66,nonhosp,1
50,2000,67,nonhosp,2
50,2000,68,nonhosp,1
50,2000,69,nonhosp,1
50,2000,70,nonhosp,2
50,2000,72,hosp,1
50,2000,72,nonhosp,2
50,2000,73,nonhosp,1
50,2000,75,nonhosp,1
50,2000,78,nonhosp,1
50,2000,82,nonhosp,1
50,2001,4,nonhosp,3
50,2001,5,hosp,1
50,2001,5,nonhosp,6
50,2001,7,nonhosp,3
50,2001,9,nonhosp,3
50,2001,10,nonhosp,3
50,2001,11,nonhosp,5
50,2001,12,nonhosp,6
50,2001,13,nonhosp,3
50,2001,14,hosp,1
50,2001,14,nonhosp,5
50,2001,15,hosp,1
50,2001,15,nonhosp,5
50,2001,16,nonhosp,4
50,2001,17,nonhosp,7
50,2001,18,nonhosp,8
50,2001,19,nonhosp,6
50,2001,20,nonhosp,12
50,2001,21,nonhosp,10
50,2001,22,hosp,2
50,2001,22,nonhosp,11
50,2001,23,nonhosp,9
50,2001,24,nonhosp,3
50,2001,25,nonhosp,9
50,2001,26,hosp,1
50,2001,26,nonhosp,3
50,2001,27,nonhosp,5
50,2001,28,nonhosp,4
50,2001,29,hosp,1
50,2001,29,nonhosp,7
50,2001,30,nonhosp,6
50,2001,31,hosp,1
50,2001,31,nonhosp,8
50,2001,32,nonhosp,6
50,2001,33,hosp,1
50,2001,33,nonhosp,6
50,2001,34,hosp,1
50,2001,34,nonhosp,10
50,2001,35,hosp,2
50,2001,35,nonhosp,16
50,2001,36,nonhosp,4
50,2001,37,nonhosp,7
50,2001,38,nonhosp,6
50,2001,39,hosp,1
50,2001,39,nonhosp,11
50,2001,40,nonhosp,7
50,2001,41,hosp,1
50,2001,41,nonhosp,7
50,2001,42,hosp,1
50,2001,42,nonhosp,4
50,2001,43,hosp,1
50,2001,43,nonhosp,5
50,2001,44,hosp,1
50,2001,44,nonhosp,3
50,2001,45,nonhosp,7
50,2001,46,hosp,1
50,2001,46,nonhosp,9
50,2001,47,nonhosp,9
50,2001,48,nonhosp,8
50,2001,49,nonhosp,3
50,2001,50,nonhosp,6
50,2001,51,nonhosp,3
50,2001,52,nonhosp,4
50,2001,53,nonhosp,4
50,2001,54,hosp,1
50,2001,54,nonhosp,3
50,2001,55,nonhosp,4
50,2001,56,hosp,1
50,2001,56,nonhosp,4
50,2001,57,hosp,1
50,2001,57,nonhosp,3
50,2001,58,nonhosp,2
50,2001,59,hosp,1
50,2001,59,nonhosp,4
50,2001,60,nonhosp,2
50,2001,61,nonhosp,7
50,2001,62,nonhosp,2
50,2001,63,hosp,2
50,2001,63,nonhosp,3
50,2001,65,nonhosp,1
50,2001,66,nonhosp,3
50,2001,67,nonhosp,1
50,2001,68,nonhosp,1
50,2001,69,hosp,1
50,2001,69,nonhosp,1
50,2001,70,nonhosp,2
50,2001,71,hosp,1
50,2001,71,nonhosp,1
50,2001,72,nonhosp,2
50,2001,73,hosp,1
50,2001,73,nonhosp,1
50,2001,82,nonhosp,1
50,2002,2,hosp,1
50,2002,2,nonhosp,23
50,2002,3,hosp,3
50,2002,3,nonhosp,38
50,2002,4,hosp,4
50,2002,4,nonhosp,42
50,2002,5,hosp,1
50,2002,5,nonhosp,45
50,2002,6,hosp,2
50,2002,6,nonhosp,37
50,2002,7,hosp,3
50,2002,7,nonhosp,68
50,2002,8,hosp,6
50,2002,8,nonhosp,44
50,2002,9,hosp,7
50,2002,9,nonhosp,59
50,2002,10,hosp,7
50,2002,10,nonhosp,54
50,2002,11,hosp,4
50,2002,11,nonhosp,60
50,2002,12,hosp,7
50,2002,12,nonhosp,62
50,2002,13,hosp,3
50,2002,13,nonhosp,86
50,2002,14,hosp,5
50,2002,14,nonhosp,72
50,2002,15,hosp,7
50,2002,15,nonhosp,79
50,2002,16,hosp,8
50,2002,16,nonhosp,87
50,2002,17,hosp,10
50,2002,17,nonhosp,72
50,2002,18,hosp,9
50,2002,18,nonhosp,88
50,2002,19,hosp,10
50,2002,19,nonhosp,71
50,2002,20,hosp,13
50,2002,20,nonhosp,81
50,2002,21,hosp,11
50,2002,21,nonhosp,100
50,2002,22,hosp,10
50,2002,22,nonhosp,91
50,2002,23,hosp,10
50,2002,23,nonhosp,94
50,2002,24,hosp,6
