state,Year,Age,hospitalization,numcase
33,2000,2,hosp,1
33,2000,2,nonhosp,2
33,2000,3,nonhosp,1
33,2000,4,nonhosp,1
33,2000,5,nonhosp,1
33,2000,7,nonhosp,1
33,2000,10,hosp,1
33,2000,10,nonhosp,1
33,2000,14,nonhosp,2
33,2000,18,nonhosp,1
33,2000,19,nonhosp,2
33,2000,21,nonhosp,1
33,2000,22,nonhosp,1
33,2000,23,nonhosp,1
33,2000,24,nonhosp,1
33,2000,28,nonhosp,1
33,2000,29,nonhosp,2
33,2000,30,nonhosp,1
33,2000,31,nonhosp,1
33,2000,32,nonhosp,1
33,2000,37,nonhosp,1
33,2000,38,hosp,1
33,2000,39,nonhosp,2
33,2000,40,nonhosp,1
33,2000,41,hosp,1
33,2000,42,nonhosp,1
33,2000,45,nonhosp,2
33,2000,46,nonhosp,1
33,2000,51,nonhosp,1
33,2000,53,nonhosp,1
33,2000,68,nonhosp,1
33,2001,1,nonhosp,1
33,2001,2,hosp,1
33,2001,2,nonhosp,3
33,2001,3,nonhosp,2
33,2001,4,nonhosp,6
33,2001,5,hosp,1
33,2001,5,nonhosp,10
33,2001,6,nonhosp,5
33,2001,7,hosp,1
33,2001,7,nonhosp,3
33,2001,8,hosp,1
33,2001,8,nonhosp,4
33,2001,9,hosp,1
33,2001,9,nonhosp,18
33,2001,10,nonhosp,10
33,2001,11,hosp,1
33,2001,11,nonhosp,13
33,2001,12,nonhosp,19
33,2001,13,hosp,1
33,2001,13,nonhosp,15
33,2001,14,hosp,1
33,2001,14,nonhosp,10
33,2001,15,nonhosp,14
33,2001,16,hosp,3
33,2001,16,nonhosp,20
33,2001,17,hosp,3
33,2001,17,nonhosp,11
33,2001,18,hosp,1
33,2001,18,nonhosp,24
33,2001,19,hosp,2
33,2001,19,nonhosp,19
33,2001,20,hosp,4
33,2001,20,nonhosp,27
33,2001,21,hosp,4
33,2001,21,nonhosp,18
33,2001,22,hosp,3
33,2001,22,nonhosp,23
33,2001,23,hosp,4
33,2001,23,nonhosp,33
33,2001,24,hosp,3
33,2001,24,nonhosp,12
33,2001,25,hosp,5
33,2001,25,nonhosp,26
33,2001,26,hosp,1
33,2001,26,nonhosp,17
33,2001,27,hosp,1
33,2001,27,nonhosp,20
33,2001,28,hosp,1
33,2001,28,nonhosp,14
33,2001,29,hosp,2
33,2001,29,nonhosp,12
33,2001,30,hosp,2
33,2001,30,nonhosp,23
33,2001,31,hosp,1
33,2001,31,nonhosp,15
33,2001,32,nonhosp,23
33,2001,33,nonhosp,15
33,2001,34,nonhosp,17
33,2001,35,hosp,3
33,2001,35,nonhosp,23
33,2001,36,hosp,2
33,2001,36,nonhosp,21
33,2001,37,hosp,1
33,2001,37,nonhosp,24
33,2001,38,hosp,1
33,2001,38,nonhosp,22
33,2001,39,hosp,1
33,2001,39,nonhosp,20
33,2001,40,hosp,2
33,2001,40,nonhosp,23
33,2001,41,hosp,2
33,2001,41,nonhosp,12
33,2001,42,hosp,2
33,2001,42,nonhosp,25
33,2001,43,hosp,1
33,2001,43,nonhosp,13
33,2001,44,hosp,2
33,2001,44,nonhosp,21
33,2001,45,hosp,2
33,2001,45,nonhosp,11
33,2001,46,hosp,2
33,2001,46,nonhosp,14
33,2001,47,hosp,1
33,2001,47,nonhosp,15
33,2001,48,hosp,1
33,2001,48,nonhosp,14
33,2001,49,nonhosp,12
33,2001,50,hosp,2
33,2001,50,nonhosp,11
33,2001,51,hosp,1
33,2001,51,nonhosp,14
33,2001,52,hosp,1
33,2001,52,nonhosp,13
33,2001,53,hosp,3
33,2001,53,nonhosp,11
33,2001,54,nonhosp,10
33,2001,55,hosp,1
33,2001,55,nonhosp,10
33,2001,56,hosp,1
33,2001,56,nonhosp,13
33,2001,57,nonhosp,10
33,2001,58,nonhosp,8
33,2001,59,hosp,1
33,2001,59,nonhosp,10
33,2001,60,nonhosp,9
33,2001,61,hosp,2
33,2001,61,nonhosp,6
33,2001,62,hosp,3
33,2001,62,nonhosp,2
33,2001,63,nonhosp,7
33,2001,64,hosp,1
33,2001,64,nonhosp,6
33,2001,65,nonhosp,3
33,2001,66,nonhosp,3
33,2001,67,nonhosp,5
33,2001,68,nonhosp,5
33,2001,69,nonhosp,2
33,2001,70,hosp,1
33,2001,70,nonhosp,2
33,2001,71,nonhosp,2
33,2001,73,nonhosp,2
33,2001,74,nonhosp,1
33,2001,75,nonhosp,1
33,2001,76,nonhosp,1
33,2001,77,nonhosp,1
33,2001,80,nonhosp,1
33,2001,87,hosp,1
33,2001,99,nonhosp,1
33,2002,2,hosp,13
33,2002,2,nonhosp,203
33,2002,3,hosp,15
33,2002,3,nonhosp,210
33,2002,4,hosp,18
33,2002,4,nonhosp,262
33,2002,5,hosp,26
33,2002,5,nonhosp,304
33,2002,6,hosp,24
33,2002,6,nonhosp,295
33,2002,7,hosp,21
33,2002,7,nonhosp,326
33,2002,8,hosp,33
33,2002,8,nonhosp,374
33,2002,9,hosp,26
33,2002,9,nonhosp,356
33,2002,10,hosp,34
33,2002,10,nonhosp,414
33,2002,11,hosp,33
33,2002,11,nonhosp,425
33,2002,12,hosp,41
33,2002,12,nonhosp,465
33,2002,13,hosp,50
33,2002,13,nonhosp,499
33,2002,14,hosp,39
33,2002,14,nonhosp,548
33,2002,15,hosp,41
33,2002,15,nonhosp,476
33,2002,16,hosp,65
33,2002,16,nonhosp,545
33,2002,17,hosp,65
33,2002,17,nonhosp,526
33,2002,18,hosp,43
33,2002,18,nonhosp,550
33,2002,19,hosp,46
33,2002,19,nonhosp,642
33,2002,20,hosp,61
33,2002,20,nonhosp,687
33,2002,21,hosp,50
33,2002,21,nonhosp,684
33,2002,22,hosp,47
33,2002,22,nonhosp,682
33,2002,23,hosp,55
33,2002,23,nonhosp,668
33,2002,24,hosp,55
33,2002,24,nonhosp,599
33,2002,25,hosp,55
33,2002,25,nonhosp,606
33,2002,26,hosp,47
33,2002,26,nonhosp,589
33,2002,27,hosp,54
33,2002,27,nonhosp,596
33,2002,28,hosp,40
33,2002,28,nonhosp,537
33,2002,29,hosp,43
33,2002,29,nonhosp,539
33,2002,30,hosp,48
33,2002,30,nonhosp,556
33,2002,31,hosp,48
33,2002,31,nonhosp,540
33,2002,32,hosp,41
33,2002,32,nonhosp,499
33,2002,33,hosp,32
33,2002,33,nonhosp,520
33,2002,34,hosp,46
33,2002,34,nonhosp,532
33,2002,35,hosp,38
33,2002,35,nonhosp,502
33,2002,36,hosp,42
33,2002,36,nonhosp,557
33,2002,37,hosp,36
33,2002,37,nonhosp,519
33,2002,38,hosp,38
33,2002,38,nonhosp,526
33,2002,39,hosp,36
33,2002,39,nonhosp,514
33,2002,40,hosp,41
33,2002,40,nonhosp,501
33,2002,41,hosp,37
33,2002,41,nonhosp,518
33,2002,42,hosp,42
33,2002,42,nonhosp,463
33,2002,43,hosp,42
33,2002,43,nonhosp,464
33,2002,44,hosp,46
33,2002,44,nonhosp,441
33,2002,45,hosp,34
33,2002,45,nonhosp,443
33,2002,46,hosp,35
33,2002,46,nonhosp,395
33,2002,47,hosp,18
33,2002,47,nonhosp,437
33,2002,48,hosp,32
33,2002,48,nonhosp,389
33,2002,49,hosp,28
33,2002,49,nonhosp,419
33,2002,50,hosp,33
33,2002,50,nonhosp,346
33,2002,51,hosp,25
33,2002,51,nonhosp,336
33,2002,52,hosp,20
33,2002,52,nonhosp,306
33,2002,53,hosp,24
33,2002,53,nonhosp,289
33,2002,54,hosp,33
33,2002,54,nonhosp,244
33,2002,55,hosp,15
33,2002,55,nonhosp,257
33,2002,56,hosp,17
33,2002,56,nonhosp,229
33,2002,57,hosp,17
