state,Year,Age,hospitalization,numcase
32,2000,2,nonhosp,2
32,2000,3,nonhosp,2
32,2000,5,nonhosp,1
32,2000,6,nonhosp,4
32,2000,7,nonhosp,5
32,2000,8,nonhosp,1
32,2000,9,nonhosp,3
32,2000,11,nonhosp,3
32,2000,12,nonhosp,4
32,2000,13,nonhosp,1
32,2000,14,nonhosp,1
32,2000,15,hosp,1
32,2000,15,nonhosp,2
32,2000,16,nonhosp,1
32,2000,17,hosp,1
32,2000,17,nonhosp,4
32,2000,18,nonhosp,3
32,2000,19,nonhosp,4
32,2000,20,nonhosp,5
32,2000,21,nonhosp,1
32,2000,23,nonhosp,2
32,2000,24,nonhosp,5
32,2000,25,nonhosp,4
32,2000,26,nonhosp,1
32,2000,27,nonhosp,3
32,2000,28,nonhosp,7
32,2000,30,nonhosp,3
32,2000,31,nonhosp,4
32,2000,32,nonhosp,4
32,2000,33,nonhosp,2
32,2000,34,nonhosp,4
32,2000,35,nonhosp,6
32,2000,36,hosp,1
32,2000,36,nonhosp,2
32,2000,37,nonhosp,2
32,2000,39,nonhosp,4
32,2000,40,nonhosp,4
32,2000,41,nonhosp,3
32,2000,42,nonhosp,2
32,2000,43,nonhosp,2
32,2000,45,nonhosp,2
32,2000,46,nonhosp,1
32,2000,47,nonhosp,3
32,2000,48,nonhosp,1
32,2000,49,nonhosp,3
32,2000,50,nonhosp,1
32,2000,51,nonhosp,3
32,2000,52,nonhosp,1
32,2000,53,nonhosp,1
32,2000,54,nonhosp,1
32,2000,56,nonhosp,1
32,2000,57,nonhosp,1
32,2000,60,nonhosp,1
32,2000,61,nonhosp,1
32,2000,65,nonhosp,3
32,2000,66,nonhosp,3
32,2000,80,nonhosp,1
32,2000,86,nonhosp,1
32,2001,2,nonhosp,4
32,2001,3,nonhosp,3
32,2001,4,hosp,2
32,2001,4,nonhosp,4
32,2001,5,hosp,1
32,2001,5,nonhosp,1
32,2001,6,hosp,1
32,2001,6,nonhosp,4
32,2001,7,hosp,2
32,2001,7,nonhosp,4
32,2001,8,nonhosp,6
32,2001,9,hosp,2
32,2001,9,nonhosp,10
32,2001,10,hosp,2
32,2001,10,nonhosp,5
32,2001,11,hosp,3
32,2001,11,nonhosp,5
32,2001,12,hosp,1
32,2001,12,nonhosp,13
32,2001,13,nonhosp,11
32,2001,14,nonhosp,18
32,2001,15,nonhosp,14
32,2001,16,hosp,1
32,2001,16,nonhosp,20
32,2001,17,nonhosp,17
32,2001,18,nonhosp,20
32,2001,19,hosp,1
32,2001,19,nonhosp,20
32,2001,20,hosp,1
32,2001,20,nonhosp,22
32,2001,21,nonhosp,18
32,2001,22,hosp,3
32,2001,22,nonhosp,23
32,2001,23,nonhosp,32
32,2001,24,hosp,1
32,2001,24,nonhosp,22
32,2001,25,nonhosp,18
32,2001,26,nonhosp,22
32,2001,27,nonhosp,17
32,2001,28,hosp,1
32,2001,28,nonhosp,21
32,2001,29,nonhosp,21
32,2001,30,nonhosp,17
32,2001,31,hosp,1
32,2001,31,nonhosp,23
32,2001,32,hosp,1
32,2001,32,nonhosp,11
32,2001,33,nonhosp,17
32,2001,34,nonhosp,21
32,2001,35,hosp,1
32,2001,35,nonhosp,12
32,2001,36,nonhosp,25
32,2001,37,nonhosp,8
32,2001,38,hosp,3
32,2001,38,nonhosp,24
32,2001,39,nonhosp,18
32,2001,40,hosp,1
32,2001,40,nonhosp,17
32,2001,41,nonhosp,9
32,2001,42,nonhosp,15
32,2001,43,hosp,1
32,2001,43,nonhosp,9
32,2001,44,hosp,1
32,2001,44,nonhosp,15
32,2001,45,nonhosp,11
32,2001,46,nonhosp,11
32,2001,47,nonhosp,11
32,2001,48,nonhosp,13
32,2001,49,hosp,1
32,2001,49,nonhosp,9
32,2001,50,nonhosp,14
32,2001,51,nonhosp,11
32,2001,52,hosp,1
32,2001,52,nonhosp,4
32,2001,53,hosp,1
32,2001,53,nonhosp,4
32,2001,54,nonhosp,8
32,2001,55,nonhosp,4
32,2001,56,nonhosp,4
32,2001,57,hosp,1
32,2001,57,nonhosp,5
32,2001,58,nonhosp,5
32,2001,59,nonhosp,4
32,2001,60,hosp,1
32,2001,60,nonhosp,7
32,2001,61,hosp,1
32,2001,61,nonhosp,2
32,2001,62,nonhosp,4
32,2001,63,nonhosp,2
32,2001,64,nonhosp,3
32,2001,66,nonhosp,3
32,2001,67,nonhosp,2
32,2001,69,nonhosp,2
32,2001,70,nonhosp,1
32,2001,71,nonhosp,1
32,2001,72,nonhosp,2
32,2001,73,hosp,1
32,2001,75,nonhosp,1
32,2001,76,nonhosp,1
32,2001,87,hosp,1
32,2002,1,nonhosp,1
32,2002,2,hosp,9
32,2002,2,nonhosp,64
32,2002,3,hosp,9
32,2002,3,nonhosp,88
32,2002,4,hosp,5
32,2002,4,nonhosp,86
32,2002,5,hosp,7
32,2002,5,nonhosp,94
32,2002,6,hosp,13
32,2002,6,nonhosp,85
32,2002,7,hosp,6
32,2002,7,nonhosp,101
32,2002,8,hosp,10
32,2002,8,nonhosp,109
32,2002,9,hosp,14
32,2002,9,nonhosp,149
32,2002,10,hosp,19
32,2002,10,nonhosp,130
32,2002,11,hosp,13
32,2002,11,nonhosp,163
32,2002,12,hosp,19
32,2002,12,nonhosp,208
32,2002,13,hosp,19
32,2002,13,nonhosp,227
32,2002,14,hosp,17
32,2002,14,nonhosp,266
32,2002,15,hosp,17
32,2002,15,nonhosp,281
32,2002,16,hosp,32
32,2002,16,nonhosp,285
32,2002,17,hosp,25
32,2002,17,nonhosp,282
32,2002,18,hosp,17
32,2002,18,nonhosp,303
32,2002,19,hosp,13
32,2002,19,nonhosp,387
32,2002,20,hosp,16
32,2002,20,nonhosp,372
32,2002,21,hosp,23
32,2002,21,nonhosp,335
32,2002,22,hosp,17
32,2002,22,nonhosp,336
32,2002,23,hosp,23
32,2002,23,nonhosp,330
32,2002,24,hosp,15
32,2002,24,nonhosp,317
32,2002,25,hosp,24
32,2002,25,nonhosp,340
32,2002,26,hosp,15
32,2002,26,nonhosp,319
32,2002,27,hosp,36
32,2002,27,nonhosp,270
32,2002,28,hosp,19
32,2002,28,nonhosp,284
32,2002,29,hosp,28
32,2002,29,nonhosp,292
32,2002,30,hosp,19
32,2002,30,nonhosp,288
32,2002,31,hosp,22
32,2002,31,nonhosp,269
32,2002,32,hosp,28
32,2002,32,nonhosp,275
32,2002,33,hosp,24
32,2002,33,nonhosp,260
32,2002,34,hosp,18
32,2002,34,nonhosp,251
32,2002,35,hosp,15
32,2002,35,nonhosp,260
32,2002,36,hosp,15
32,2002,36,nonhosp,275
32,2002,37,hosp,18
32,2002,37,nonhosp,276
32,2002,38,hosp,12
32,2002,38,nonhosp,270
32,2002,39,hosp,21
32,2002,39,nonhosp,241
32,2002,40,hosp,12
32,2002,40,nonhosp,225
32,2002,41,hosp,16
32,2002,41,nonhosp,230
32,2002,42,hosp,18
32,2002,42,nonhosp,229
32,2002,43,hosp,9
32,2002,43,nonhosp,240
32,2002,44,hosp,12
32,2002,44,nonhosp,216
32,2002,45,hosp,18
32,2002,45,nonhosp,180
32,2002,46,hosp,12
32,2002,46,nonhosp,209
32,2002,47,hosp,11
32,2002,47,nonhosp,188
32,2002,48,hosp,12
32,2002,48,nonhosp,170
32,2002,49,hosp,7
32,2002,49,nonhosp,185
32,2002,50,hosp,14
32,2002,50,nonhosp,143
32,2002,51,hosp,11
32,2002,51,nonhosp,142
32,2002,52,hosp,12
32,2002,52,nonhosp,136
32,2002,53,hosp,9
32,2002,53,nonhosp,136
32,2002,54,hosp,5
32,2002,54,nonhosp,118
32,2002,55,hosp,11
32,2002,55,nonhosp,93
32,2002,56,hosp,9
32,2002,56,nonhosp,83
32,2002,57,hosp,7
32,2002,57,nonhosp,87
32,2002,58,hosp,13
32,2002,58,nonhosp,82
32,2002,59,hosp,2
32,2002,59,nonhosp,91
32,2002,60,hosp,6
32,2002,60,nonhosp,63
32,2002,61,hosp,4
32,2002,61,nonhosp,77
32,2002,62,hosp,2
32,2002,62,nonhosp,70
32,2002,63,hosp,9
32,2002,63,nonhosp,59
32,2002,64,hosp,3
32,2002,64,nonhosp,50
32,2002,65,hosp,3
32,2002,65,nonhosp,46
32,2002,66,hosp,8
32,2002,66,nonhosp,52
32,2002,67,hosp,3
32,2002,67,nonhosp,51
32,2002,68,hosp,6
32,2002,68,nonhosp,35
32,2002,69,hosp,2
32,2002,69,nonhosp,36
32,2002,70,hosp,2
32,2002,70,nonhosp,30
32,2002,71,hosp,2
32,2002,71,nonhosp,44
32,2002,72,hosp,3
32,2002,72,nonhosp,31
32,2002,73,hosp,1
32,2002,73,nonhosp,31
32,2002,74,hosp,2
32,2002,74,nonhosp,25
32,2002,75,hosp,4
32,2002,75,nonhosp,16
32,2002,76,hosp,1
32,2002,76,nonhosp,20
32,2002,77,hosp,2
32,2002,77,nonhosp,16
32,2002,78,hosp,1
32,2002,78,nonhosp,11
32,2002,79,hosp,1
32,2002,79,nonhosp,8
32,2002,80,nonhosp,7
32,2002,81,hosp,1
32,2002,81,nonhosp,10
32,2002,82,nonhosp,3
32,2002,83,hosp,1
32,2002,83,nonhosp,5
32,2002,84,nonhosp,5
32,2002,85,nonhosp,3
32,2002,86,nonhosp,3
32,2002,87,hosp,1
32,2002,87,nonhosp,4
32,2002,88,nonhosp,1
32,2002,89,nonhosp,1
32,2002,90,hosp,1
32,2002,90,nonhosp,1
32,2002,92,nonhosp,1
32,2003,2,hosp,9
32,2003,2,nonhosp,64
32,2003,3,hosp,19
32,2003,3,nonhosp,101
32,2003,4,hosp,6
32,2003,4,nonhosp,102
32,2003,5,hosp,12
32,2003,5,nonhosp,101
32,2003,6,hosp,10
32,2003,6,nonhosp,120
32,2003,7,hosp,10
32,2003,7,nonhosp,128
32,2003,8,hosp,15
32,2003,8,nonhosp,149
32,2003,9,hosp,16
32,2003,9,nonhosp,201
32,2003,10,hosp,21
32,2003,10,nonhosp,184
32,2003,11,hosp,26
32,2003,11,nonhosp,219
32,2003,12,hosp,23
32,2003,12,nonhosp,255
32,2003,13,hosp,30
