state,Year,Age,hospitalization,numcase
13,2010,24,hosp,7
13,2010,24,nonhosp,76
13,2010,25,hosp,6
13,2010,25,nonhosp,106
13,2010,26,hosp,6
13,2010,26,nonhosp,85
13,2010,27,hosp,6
13,2010,27,nonhosp,73
13,2010,28,hosp,12
13,2010,28,nonhosp,86
13,2010,29,hosp,4
13,2010,29,nonhosp,92
13,2010,30,hosp,7
13,2010,30,nonhosp,64
13,2010,31,hosp,9
13,2010,31,nonhosp,79
13,2010,32,hosp,6
13,2010,32,nonhosp,76
13,2010,33,hosp,8
13,2010,33,nonhosp,93
13,2010,34,hosp,9
13,2010,34,nonhosp,103
13,2010,35,hosp,5
13,2010,35,nonhosp,62
13,2010,36,hosp,10
13,2010,36,nonhosp,75
13,2010,37,hosp,4
13,2010,37,nonhosp,93
13,2010,38,hosp,6
13,2010,38,nonhosp,59
13,2010,39,hosp,6
13,2010,39,nonhosp,58
13,2010,40,hosp,6
13,2010,40,nonhosp,96
13,2010,41,hosp,4
13,2010,41,nonhosp,61
13,2010,42,hosp,4
13,2010,42,nonhosp,70
13,2010,43,hosp,3
13,2010,43,nonhosp,52
13,2010,44,hosp,4
13,2010,44,nonhosp,32
13,2010,45,hosp,5
13,2010,45,nonhosp,50
13,2010,46,hosp,4
13,2010,46,nonhosp,44
13,2010,47,hosp,2
13,2010,47,nonhosp,55
13,2010,48,hosp,8
13,2010,48,nonhosp,49
13,2010,49,hosp,1
13,2010,49,nonhosp,50
13,2010,50,hosp,5
13,2010,50,nonhosp,39
13,2010,51,hosp,2
13,2010,51,nonhosp,30
13,2010,52,hosp,3
13,2010,52,nonhosp,27
13,2010,53,nonhosp,28
13,2010,54,hosp,4
13,2010,54,nonhosp,42
13,2010,55,hosp,3
13,2010,55,nonhosp,33
13,2010,56,nonhosp,27
13,2010,57,hosp,3
13,2010,57,nonhosp,23
13,2010,58,hosp,2
13,2010,58,nonhosp,31
13,2010,59,hosp,2
13,2010,59,nonhosp,25
13,2010,60,nonhosp,28
13,2010,61,hosp,1
13,2010,61,nonhosp,12
13,2010,62,nonhosp,20
13,2010,63,hosp,1
13,2010,63,nonhosp,22
13,2010,64,hosp,1
13,2010,64,nonhosp,16
13,2010,65,hosp,1
13,2010,65,nonhosp,27
13,2010,66,nonhosp,16
13,2010,67,nonhosp,13
13,2010,68,hosp,1
13,2010,68,nonhosp,15
13,2010,69,hosp,3
13,2010,69,nonhosp,7
