state,Year,Age,hospitalization,numcase
26,2000,2,nonhosp,1
26,2000,3,nonhosp,3
26,2000,5,nonhosp,1
26,2000,6,nonhosp,1
26,2000,7,nonhosp,3
26,2000,8,nonhosp,1
26,2000,9,nonhosp,3
26,2000,11,nonhosp,1
26,2000,12,hosp,1
26,2000,12,nonhosp,1
26,2000,15,nonhosp,2
26,2000,17,nonhosp,1
26,2000,18,nonhosp,3
26,2000,19,nonhosp,4
26,2000,22,nonhosp,1
26,2000,23,nonhosp,2
26,2000,24,nonhosp,1
26,2000,25,nonhosp,1
26,2000,26,nonhosp,2
26,2000,27,nonhosp,1
26,2000,28,nonhosp,2
26,2000,29,nonhosp,1
26,2000,30,nonhosp,2
26,2000,31,nonhosp,1
26,2000,33,nonhosp,4
26,2000,34,nonhosp,2
26,2000,35,nonhosp,1
26,2000,36,nonhosp,1
26,2000,37,nonhosp,1
26,2000,38,nonhosp,1
26,2000,39,nonhosp,1
26,2000,40,nonhosp,1
26,2000,44,nonhosp,2
26,2000,47,nonhosp,2
26,2000,49,nonhosp,1
26,2000,54,nonhosp,3
26,2000,55,nonhosp,1
26,2000,56,nonhosp,2
26,2000,59,nonhosp,1
26,2000,66,nonhosp,1
26,2001,2,nonhosp,2
26,2001,3,nonhosp,1
26,2001,4,nonhosp,5
26,2001,5,nonhosp,7
26,2001,6,hosp,1
26,2001,6,nonhosp,3
26,2001,7,nonhosp,5
26,2001,8,hosp,1
26,2001,8,nonhosp,3
26,2001,9,nonhosp,4
26,2001,10,nonhosp,3
26,2001,11,nonhosp,4
26,2001,12,nonhosp,1
26,2001,13,nonhosp,6
26,2001,14,nonhosp,7
26,2001,15,hosp,1
26,2001,15,nonhosp,7
26,2001,16,nonhosp,7
26,2001,17,nonhosp,8
26,2001,18,nonhosp,10
26,2001,19,nonhosp,12
26,2001,20,nonhosp,11
26,2001,21,nonhosp,5
26,2001,22,nonhosp,7
26,2001,23,nonhosp,10
26,2001,24,nonhosp,10
26,2001,25,hosp,1
26,2001,25,nonhosp,7
26,2001,26,nonhosp,8
26,2001,27,nonhosp,5
26,2001,28,nonhosp,9
26,2001,29,nonhosp,5
26,2001,30,nonhosp,5
26,2001,31,nonhosp,5
26,2001,32,nonhosp,6
26,2001,33,nonhosp,10
26,2001,34,nonhosp,3
26,2001,35,hosp,1
26,2001,35,nonhosp,4
26,2001,36,nonhosp,5
26,2001,37,nonhosp,4
26,2001,38,hosp,1
26,2001,38,nonhosp,4
26,2001,39,nonhosp,6
26,2001,40,nonhosp,4
26,2001,41,hosp,1
26,2001,41,nonhosp,2
26,2001,42,nonhosp,6
26,2001,43,nonhosp,6
26,2001,44,nonhosp,2
26,2001,45,nonhosp,1
26,2001,46,nonhosp,2
26,2001,47,nonhosp,3
26,2001,48,nonhosp,2
26,2001,50,nonhosp,2
26,2001,51,nonhosp,1
26,2001,52,nonhosp,1
26,2001,53,nonhosp,1
26,2001,55,nonhosp,1
26,2001,57,nonhosp,2
26,2001,59,nonhosp,5
26,2001,60,nonhosp,3
26,2001,64,nonhosp,1
26,2001,73,nonhosp,1
26,2001,78,nonhosp,1
26,2002,1,nonhosp,4
26,2002,2,hosp,25
26,2002,2,nonhosp,354
26,2002,3,hosp,22
26,2002,3,nonhosp,336
26,2002,4,hosp,24
26,2002,4,nonhosp,285
26,2002,5,hosp,13
26,2002,5,nonhosp,255
26,2002,6,hosp,19
26,2002,6,nonhosp,314
26,2002,7,hosp,23
26,2002,7,nonhosp,331
26,2002,8,hosp,19
26,2002,8,nonhosp,362
26,2002,9,hosp,26
26,2002,9,nonhosp,369
26,2002,10,hosp,37
26,2002,10,nonhosp,437
26,2002,11,hosp,38
26,2002,11,nonhosp,475
26,2002,12,hosp,35
26,2002,12,nonhosp,474
26,2002,13,hosp,34
26,2002,13,nonhosp,566
26,2002,14,hosp,41
26,2002,14,nonhosp,592
26,2002,15,hosp,41
26,2002,15,nonhosp,612
26,2002,16,hosp,39
26,2002,16,nonhosp,656
26,2002,17,hosp,39
26,2002,17,nonhosp,658
26,2002,18,hosp,59
26,2002,18,nonhosp,702
26,2002,19,hosp,63
26,2002,19,nonhosp,754
26,2002,20,hosp,57
26,2002,20,nonhosp,766
26,2002,21,hosp,53
26,2002,21,nonhosp,717
26,2002,22,hosp,54
26,2002,22,nonhosp,764
26,2002,23,hosp,36
26,2002,23,nonhosp,767
26,2002,24,hosp,48
26,2002,24,nonhosp,714
26,2002,25,hosp,47
26,2002,25,nonhosp,695
26,2002,26,hosp,43
26,2002,26,nonhosp,654
26,2002,27,hosp,52
26,2002,27,nonhosp,646
26,2002,28,hosp,36
26,2002,28,nonhosp,664
26,2002,29,hosp,50
26,2002,29,nonhosp,634
26,2002,30,hosp,27
26,2002,30,nonhosp,633
26,2002,31,hosp,37
26,2002,31,nonhosp,585
26,2002,32,hosp,44
26,2002,32,nonhosp,572
26,2002,33,hosp,41
26,2002,33,nonhosp,567
26,2002,34,hosp,28
26,2002,34,nonhosp,578
26,2002,35,hosp,45
26,2002,35,nonhosp,549
26,2002,36,hosp,38
26,2002,36,nonhosp,542
26,2002,37,hosp,30
26,2002,37,nonhosp,564
26,2002,38,hosp,36
26,2002,38,nonhosp,539
26,2002,39,hosp,40
26,2002,39,nonhosp,497
26,2002,40,hosp,28
26,2002,40,nonhosp,493
26,2002,41,hosp,17
26,2002,41,nonhosp,382
26,2002,42,hosp,22
26,2002,42,nonhosp,470
26,2002,43,hosp,24
26,2002,43,nonhosp,364
26,2002,44,hosp,30
26,2002,44,nonhosp,378
26,2002,45,hosp,24
26,2002,45,nonhosp,295
26,2002,46,hosp,24
26,2002,46,nonhosp,332
26,2002,47,hosp,20
26,2002,47,nonhosp,307
26,2002,48,hosp,12
26,2002,48,nonhosp,256
26,2002,49,hosp,21
26,2002,49,nonhosp,290
26,2002,50,hosp,21
26,2002,50,nonhosp,254
26,2002,51,hosp,16
26,2002,51,nonhosp,260
26,2002,52,hosp,21
26,2002,52,nonhosp,273
26,2002,53,hosp,19
26,2002,53,nonhosp,225
26,2002,54,hosp,23
26,2002,54,nonhosp,213
26,2002,55,hosp,12
26,2002,55,nonhosp,218
26,2002,56,hosp,17
26,2002,56,nonhosp,202
26,2002,57,hosp,10
26,2002,57,nonhosp,222
26,2002,58,hosp,23
26,2002,58,nonhosp,174
26,2002,59,hosp,19
26,2002,59,nonhosp,176
26,2002,60,hosp,18
26,2002,60,nonhosp,141
26,2002,61,hosp,24
26,2002,61,nonhosp,166
26,2002,62,hosp,19
26,2002,62,nonhosp,168
26,2002,63,hosp,10
26,2002,63,nonhosp,145
26,2002,64,hosp,9
26,2002,64,nonhosp,149
26,2002,65,hosp,14
26,2002,65,nonhosp,146
26,2002,66,hosp,14
26,2002,66,nonhosp,113
26,2002,67,hosp,15
26,2002,67,nonhosp,119
26,2002,68,hosp,8
26,2002,68,nonhosp,70
26,2002,69,hosp,3
26,2002,69,nonhosp,85
26,2002,70,hosp,9
26,2002,70,nonhosp,88
26,2002,71,hosp,4
26,2002,71,nonhosp,90
26,2002,72,hosp,4
26,2002,72,nonhosp,53
26,2002,73,hosp,7
26,2002,73,nonhosp,61
26,2002,74,hosp,3
26,2002,74,nonhosp,69
26,2002,75,hosp,4
26,2002,75,nonhosp,53
26,2002,76,hosp,9
26,2002,76,nonhosp,54
26,2002,77,hosp,7
26,2002,77,nonhosp,61
26,2002,78,hosp,3
26,2002,78,nonhosp,32
26,2002,79,hosp,5
26,2002,79,nonhosp,27
26,2002,80,hosp,6
26,2002,80,nonhosp,30
26,2002,81,hosp,3
26,2002,81,nonhosp,20
26,2002,82,hosp,2
26,2002,82,nonhosp,23
26,2002,83,hosp,6
26,2002,83,nonhosp,23
26,2002,84,hosp,2
26,2002,84,nonhosp,16
26,2002,85,hosp,2
26,2002,85,nonhosp,17
26,2002,86,hosp,7
26,2002,86,nonhosp,11
26,2002,87,hosp,2
26,2002,87,nonhosp,5
26,2002,88,hosp,2
26,2002,88,nonhosp,5
26,2002,89,nonhosp,2
26,2002,90,nonhosp,5
26,2002,93,nonhosp,1
26,2002,94,nonhosp,1
26,2002,95,nonhosp,2
26,2002,96,nonhosp,1
26,2002,97,nonhosp,1
26,2002,98,nonhosp,2
26,2002,101,nonhosp,1
26,2003,1,nonhosp,2
26,2003,2,hosp,29
26,2003,2,nonhosp,247
26,2003,3,hosp,29
26,2003,3,nonhosp,254
26,2003,4,hosp,22
26,2003,4,nonhosp,196
26,2003,5,hosp,13
26,2003,5,nonhosp,208
26,2003,6,hosp,16
26,2003,6,nonhosp,200
26,2003,7,hosp,10
26,2003,7,nonhosp,204
26,2003,8,hosp,24
26,2003,8,nonhosp,180
26,2003,9,hosp,12
26,2003,9,nonhosp,223
26,2003,10,hosp,27
26,2003,10,nonhosp,226
26,2003,11,hosp,35
26,2003,11,nonhosp,230
26,2003,12,hosp,24
26,2003,12,nonhosp,246
26,2003,13,hosp,27
26,2003,13,nonhosp,272
26,2003,14,hosp,32
26,2003,14,nonhosp,325
26,2003,15,hosp,23
26,2003,15,nonhosp,324
26,2003,16,hosp,42
26,2003,16,nonhosp,409
26,2003,17,hosp,39
26,2003,17,nonhosp,435
26,2003,18,hosp,34
26,2003,18,nonhosp,420
26,2003,19,hosp,45
26,2003,19,nonhosp,392
26,2003,20,hosp,49
26,2003,20,nonhosp,489
26,2003,21,hosp,42
26,2003,21,nonhosp,438
26,2003,22,hosp,36
26,2003,22,nonhosp,455
26,2003,23,hosp,43
26,2003,23,nonhosp,417
26,2003,24,hosp,37
26,2003,24,nonhosp,363
26,2003,25,hosp,49
26,2003,25,nonhosp,379
26,2003,26,hosp,45
26,2003,26,nonhosp,361
26,2003,27,hosp,42
26,2003,27,nonhosp,365
26,2003,28,hosp,31
26,2003,28,nonhosp,398
26,2003,29,hosp,43
26,2003,29,nonhosp,383
26,2003,30,hosp,38
26,2003,30,nonhosp,368
26,2003,31,hosp,40
26,2003,31,nonhosp,325
26,2003,32,hosp,34
26,2003,32,nonhosp,337
26,2003,33,hosp,25
26,2003,33,nonhosp,317
26,2003,34,hosp,31
26,2003,34,nonhosp,329
26,2003,35,hosp,35
26,2003,35,nonhosp,336
26,2003,36,hosp,34
26,2003,36,nonhosp,316
26,2003,37,hosp,40
26,2003,37,nonhosp,306
26,2003,38,hosp,33
26,2003,38,nonhosp,293
26,2003,39,hosp,27
26,2003,39,nonhosp,303
26,2003,40,hosp,23
26,2003,40,nonhosp,269
26,2003,41,hosp,29
26,2003,41,nonhosp,245
26,2003,42,hosp,29
26,2003,42,nonhosp,235
26,2003,43,hosp,24
26,2003,43,nonhosp,237
26,2003,44,hosp,23
26,2003,44,nonhosp,230
26,2003,45,hosp,19
26,2003,45,nonhosp,228
26,2003,46,hosp,23
26,2003,46,nonhosp,192
26,2003,47,hosp,18
26,2003,47,nonhosp,178
26,2003,48,hosp,22
26,2003,48,nonhosp,212
26,2003,49,hosp,23
26,2003,49,nonhosp,145
26,2003,50,hosp,15
26,2003,50,nonhosp,170
26,2003,51,hosp,13
26,2003,51,nonhosp,156
26,2003,52,hosp,23
26,2003,52,nonhosp,162
26,2003,53,hosp,15
26,2003,53,nonhosp,152
26,2003,54,hosp,19
26,2003,54,nonhosp,145
26,2003,55,hosp,15
26,2003,55,nonhosp,142
