state,Year,Age,hospitalization,numcase
21,2000,10,hosp,1
21,2000,10,nonhosp,1
21,2000,11,nonhosp,1
21,2000,12,hosp,1
21,2000,12,nonhosp,1
21,2000,13,hosp,1
21,2000,14,hosp,1
21,2000,16,nonhosp,2
21,2000,17,nonhosp,2
21,2000,18,nonhosp,1
21,2000,19,nonhosp,2
21,2000,20,nonhosp,1
21,2000,21,nonhosp,5
21,2000,23,nonhosp,4
21,2000,24,nonhosp,3
21,2000,25,nonhosp,3
21,2000,26,hosp,1
21,2000,27,nonhosp,3
21,2000,29,nonhosp,1
21,2000,30,nonhosp,3
21,2000,31,nonhosp,1
21,2000,32,nonhosp,1
21,2000,33,nonhosp,2
21,2000,35,nonhosp,1
21,2000,37,nonhosp,2
21,2000,38,nonhosp,2
21,2000,39,nonhosp,1
21,2000,40,hosp,1
21,2000,41,nonhosp,1
21,2000,42,nonhosp,2
21,2000,44,nonhosp,1
21,2000,45,nonhosp,2
21,2000,47,nonhosp,1
21,2000,48,nonhosp,1
21,2000,54,nonhosp,1
21,2000,55,nonhosp,1
21,2000,56,nonhosp,1
21,2000,66,nonhosp,1
21,2000,75,nonhosp,1
21,2000,81,nonhosp,1
21,2000,89,nonhosp,1
21,2001,2,hosp,3
21,2001,2,nonhosp,1
21,2001,3,hosp,1
21,2001,3,nonhosp,5
21,2001,4,nonhosp,3
21,2001,5,hosp,1
21,2001,5,nonhosp,6
21,2001,6,nonhosp,3
21,2001,7,nonhosp,3
21,2001,8,hosp,3
21,2001,8,nonhosp,5
21,2001,9,hosp,1
21,2001,9,nonhosp,7
21,2001,10,hosp,3
21,2001,10,nonhosp,2
21,2001,11,hosp,6
21,2001,11,nonhosp,4
21,2001,12,hosp,4
21,2001,12,nonhosp,5
21,2001,13,hosp,3
21,2001,13,nonhosp,8
21,2001,14,hosp,6
21,2001,14,nonhosp,16
21,2001,15,hosp,4
21,2001,15,nonhosp,12
21,2001,16,hosp,10
21,2001,16,nonhosp,12
21,2001,17,hosp,13
21,2001,17,nonhosp,12
21,2001,18,hosp,8
21,2001,18,nonhosp,8
21,2001,19,hosp,3
21,2001,19,nonhosp,18
21,2001,20,hosp,8
