locId,year,S0,S1,Smult,.chain,.iteration,.draw
35,1997,0.9765401130608136,0.023322725570180707,1.3716136900573204e-4,1,1,1
35,2002,0.9675697130245732,0.032086362375560375,3.4392459986640244e-4,1,1,1
35,2003,0.9666697090417102,0.03295629738879173,3.739935694980939e-4,1,1,1
35,2006,0.8247375799004869,0.17065829752808542,0.004604122571427619,1,1,1
35,2007,0.6291949795474977,0.3603129628202005,0.010492057632301903,1,1,1
35,2008,0.6140933257690946,0.37368727794090517,0.012219396290000156,1,1,1
35,2009,0.5962128452534717,0.3892804853501184,0.014506669396409834,1,1,1
35,2010,0.5400529571888023,0.43347938590443313,0.026467656906764576,1,1,1
35,2011,0.5088832493088365,0.4625630911811315,0.028553659510031915,1,1,1
35,2012,0.501282829532609,0.4697138222522799,0.029003348215111097,1,1,1
35,2013,0.44947290737521367,0.5183366479233373,0.03219044470144906,1,1,1
35,2014,0.41209093082053516,0.5293066334226766,0.05860243575678823,1,1,1
35,1996,0.9766834613407384,0.023185097649960504,1.3144100930109512e-4,1,1,1
35,1998,0.9757146185790215,0.02412655552778682,1.5882589319161732e-4,1,1,1
35,1999,0.9747931128280701,0.025036356511298243,1.705306606315986e-4,1,1,1
35,2000,0.9750541381903215,0.024774314521719493,1.715472879590192e-4,1,1,1
35,2001,0.9705261168517662,0.029215439395186563,2.584437530471772e-4,1,1,1
35,2004,0.9669046965228568,0.03272470322382754,3.706002533157668e-4,1,1,1
35,2005,0.9551987132031308,0.044207158437246416,5.941283596227831e-4,1,1,1
35,1997,0.9855682884568081,0.01435881550748514,7.289603570673401e-5,1,2,2
35,2002,0.9673637015953962,0.03227610883601588,3.601895685879086e-4,1,2,2
35,2003,0.9660500795802268,0.03355542562760289,3.944947921703005e-4,1,2,2
35,2006,0.8282987056591828,0.16815965730320317,0.003541637037614061,1,2,2
35,2007,0.6220764163811572,0.3696527910474094,0.008270792571433375,1,2,2
35,2008,0.6054441338797133,0.38472346407900576,0.009832402041280936,1,2,2
35,2009,0.5894806846135723,0.39838255961962943,0.01213675576679828,1,2,2
35,2010,0.5293314393585636,0.4439198961549079,0.02674866448652838,1,2,2
35,2011,0.49862199003774155,0.47210318877652196,0.02927482118573656,1,2,2
35,2012,0.49120491933576926,0.47910865012739356,0.029686430536837106,1,2,2
35,2013,0.44105384202401765,0.5261461902374264,0.03279996773855594,1,2,2
35,2014,0.40332491364394085,0.5353944008186333,0.06128068553742587,1,2,2
35,1996,0.9860826692803888,0.013850076062290342,6.725465732080585e-5,1,2,2
35,1998,0.9775827588429692,0.022275971593592944,1.4126956343783132e-4,1,2,2
35,1999,0.9770991903705263,0.022749616945964914,1.5119268350875136e-4,1,2,2
35,2000,0.9770556870498933,0.022789377797236162,1.5493515287055883e-4,1,2,2
35,2001,0.9713570748481952,0.028370319087524458,2.726060642804238e-4,1,2,2
35,2004,0.9661089786421627,0.03349781719293759,3.9320416489966513e-4,1,2,2
35,2005,0.9527415166999124,0.04657690441834,6.815788817476255e-4,1,2,2
35,1997,0.9856258789492199,0.014306301379373958,6.781967140602921e-5,1,3,3
35,2002,0.9722839694568974,0.027484618258744493,2.3141228435818594e-4,1,3,3
35,2003,0.9720475997076076,0.027714558672204202,2.3784162018819217e-4,1,3,3
35,2006,0.8230577064680162,0.17390306815085407,0.0030392253811296565,1,3,3
35,2007,0.6370453012677796,0.3558757651221992,0.0070789336100212565,1,3,3
35,2008,0.6234525593166261,0.36730646709340137,0.009240973589972383,1,3,3
35,2009,0.6081276290751901,0.3801316193637432,0.011740751561066657,1,3,3
35,2010,0.5569769549887085,0.4199878579783749,0.0230351870329166,1,3,3
35,2011,0.5312207652928616,0.4437965929682417,0.024982641738896725,1,3,3
35,2012,0.5245663252518274,0.4500689366616228,0.025364738086549793,1,3,3
35,2013,0.47932858055048094,0.49276443350456056,0.02790698594495846,1,3,3
35,2014,0.4455322449474729,0.5039490400142566,0.05051871503827053,1,3,3
35,1996,0.9877932855903041,0.012158267608039867,4.844680165603266e-5,1,3,3
35,1998,0.9819999139675308,0.017897310810717,1.0277522175217911e-4,1,3,3
35,1999,0.9748324878835088,0.024985616392,1.818957244912265e-4,1,3,3
35,2000,0.9749371318001355,0.02488238087766713,1.804873221973737e-4,1,3,3
35,2001,0.9733721709554051,0.026417417514863897,2.1041152973096016e-4,1,3,3
35,2004,0.9722230595105906,0.027541432466340568,2.3550802306873285e-4,1,3,3
35,2005,0.959545819630924,0.04000885230801809,4.4532806105788714e-4,1,3,3
35,1997,0.9795717877646399,0.02031737180123904,1.1084043412102999e-4,1,4,4
35,2002,0.9707272698766201,0.029019721289451374,2.530088339284958e-4,1,4,4
35,2003,0.9702452461865246,0.02948503190764727,2.697219058280167e-4,1,4,4
35,2006,0.8463052457179889,0.15068466780975176,0.0030100864722593336,1,4,4
35,2007,0.6578026938408932,0.3348513363371336,0.007345969821973186,1,4,4
35,2008,0.6441048227156482,0.347274930994601,0.008620246289750886,1,4,4
35,2009,0.6294998445683903,0.3595795719527662,0.010920583478843523,1,4,4
35,2010,0.577429823940945,0.39967709410680846,0.022893081952246493,1,4,4
35,2011,0.5484486068783667,0.42663527993798783,0.024916113183645443,1,4,4
35,2012,0.5415787163704421,0.433074076796201,0.02534720683335685,1,4,4
35,2013,0.4960429287949921,0.47593463354908627,0.028022437655921592,1,4,4
35,2014,0.4578478079600177,0.49326957756318357,0.048882614476798716,1,4,4
35,1996,0.9797652530487408,0.020125551533099684,1.091954181594607e-4,1,4,4
35,1998,0.9791933008207687,0.02068497759453303,1.217215846982671e-4,1,4,4
35,1999,0.976953609834386,0.022897182626666665,1.492075389473687e-4,1,4,4
35,2000,0.977461217776256,0.022390841898698215,1.4794032504571004e-4,1,4,4
35,2001,0.9733005485823102,0.0264891765933972,2.1027482429258104e-4,1,4,4
35,2004,0.970626057890341,0.02910829781808529,2.6564429157373146e-4,1,4,4
35,2005,0.9595738368949899,0.03997639240203289,4.4977070297724553e-4,1,4,4
35,1997,0.9802345701392344,0.019650688436786738,1.1474142397874711e-4,1,5,5
35,2002,0.9743285465436293,0.02544972304766278,2.2173040870789365e-4,1,5,5
35,2003,0.9740396385921897,0.025731087901445408,2.2927350636493308e-4,1,5,5
35,2006,0.8272839790266815,0.16882650483476921,0.0038895161385492033,1,5,5
35,2007,0.6350184995068345,0.35586582845068765,0.009115672042477766,1,5,5
35,2008,0.6191541917680743,0.37003524745463034,0.010810560777295327,1,5,5
35,2009,0.602488890503936,0.3839685052124671,0.013542604283596976,1,5,5
35,2010,0.5576124320914361,0.41762832275691875,0.024759245151645154,1,5,5
35,2011,0.5347032289926468,0.43865389259639825,0.026642878410955036,1,5,5
35,2012,0.5291169464119768,0.44390645236485005,0.026976601223173153,1,5,5
35,2013,0.48923536013220187,0.4813732116457462,0.029391428222051978,1,5,5
35,2014,0.45752062173453717,0.4932553305763197,0.04922404768914311,1,5,5
35,1996,0.98236978819464,0.017540257946942882,8.995385841712713e-5,1,5,5
35,1998,0.9788994188031964,0.020966124273782406,1.3445692302130194e-4,1,5,5
35,1999,0.9776580933529825,0.022190823306385964,1.510833406315814e-4,1,5,5
35,2000,0.9778004884383674,0.022048803278430572,1.5070828320208946e-4,1,5,5
35,2001,0.9757558870723662,0.024051457868209936,1.9265505942393763e-4,1,5,5
35,2004,0.9743024777179243,0.02547174038387455,2.2578189820105174e-4,1,5,5
35,2005,0.9611687774164034,0.03837465855815953,4.565640254370184e-4,1,5,5
35,1997,0.9765101559981237,0.023328658577880364,1.6118542399592864e-4,1,6,6
35,2002,0.9625579076063919,0.03701354148592146,4.285509076866766e-4,1,6,6
35,2003,0.9616591711823044,0.03788833820293409,4.524906147615539e-4,1,6,6
35,2006,0.8199539561738197,0.17589145641249182,0.004154587413688522,1,6,6
35,2007,0.629753197973569,0.3608292161828829,0.009417585843548106,1,6,6
35,2008,0.6160402827300387,0.3729217915696626,0.01103792570029863,1,6,6
35,2009,0.6015615774768618,0.38483886408652745,0.013599558436610747,1,6,6
