locId,year,S0,S1,Smult,.chain,.iteration,.draw
42,1997,0.9972014050232714,0.0027955823816587367,3.0125950700328787e-6,1,1,1
42,1999,0.9971937670451667,0.002803297971637815,2.9349831954087836e-6,1,1,1
42,2004,0.9972588184808437,0.002738271949806272,2.909569349981202e-6,1,1,1
42,2005,0.997269388885603,0.0027276852889199068,2.9258254770046464e-6,1,1,1
42,2006,0.9972643825252874,0.002732681205472288,2.9362692403668732e-6,1,1,1
42,2007,0.9972092597951235,0.0027875451228892715,3.1950819872275432e-6,1,1,1
42,2009,0.9972031740708357,0.0027936990635892152,3.1268655751139664e-6,1,1,1
42,2010,0.9971992242025268,0.002797718829584806,3.0569678883263047e-6,1,1,1
42,2011,0.9972025615047839,0.0027943678984007955,3.0705968153159643e-6,1,1,1
42,1996,0.9971471376779879,0.0028497555483404753,3.1067736715287298e-6,1,1,1
42,1998,0.9972593866377912,0.002737860161608236,2.7532006005162825e-6,1,1,1
42,2000,0.9972632733873691,0.002733817324805809,2.9092878250603964e-6,1,1,1
42,2001,0.9972886420825526,0.0027085745263385,2.783391108843319e-6,1,1,1
42,2002,0.997184192322058,0.0028127151694796555,3.092508462301076e-6,1,1,1
42,2003,0.9971952550010225,0.0028016935214656034,3.051477511945197e-6,1,1,1
42,2014,0.9972056071692892,0.002791265578723815,3.1272519870096004e-6,1,1,1
42,2008,0.9971846088761699,0.002812148917923577,3.242205906503973e-6,1,1,1
42,2012,0.9972397193903415,0.002757331393811042,2.94921584752446e-6,1,1,1
42,2013,0.9971808749040333,0.0028159605211682892,3.164574798324408e-6,1,1,1
42,1997,0.9958271674803828,0.004166224817406267,6.60770221102286e-6,1,2,2
42,1999,0.9957987539377855,0.004194505464987896,6.7405972265831765e-6,1,2,2
42,2004,0.9957238326446523,0.004269113779395755,7.053575951964572e-6,1,2,2
42,2005,0.9957113755781355,0.004281579901583885,7.044520280581247e-6,1,2,2
42,2006,0.9956070282409994,0.004385582126038534,7.389632962094445e-6,1,2,2
42,2007,0.9954945583189871,0.00449757112291369,7.870558099218896e-6,1,2,2
42,2009,0.9954338521362095,0.004557921876654409,8.225987136024469e-6,1,2,2
42,2010,0.9954011891243455,0.0045905137965512755,8.29707910318898e-6,1,2,2
42,2011,0.9954145867902745,0.004577127637315531,8.285572410005484e-6,1,2,2
42,1996,0.995848570324984,0.00414481512096569,6.614554050347227e-6,1,2,2
42,1998,0.9958467177322327,0.004146778903256856,6.503364510429357e-6,1,2,2
42,2000,0.9958626761123776,0.004130748978807835,6.574908814599456e-6,1,2,2
42,2001,0.9958673822517458,0.004126101243059104,6.5165051950276096e-6,1,2,2
42,2002,0.9956900061045357,0.004302968793683031,7.025101781171099e-6,1,2,2
42,2003,0.9957071753695885,0.004285723089026019,7.101541385497202e-6,1,2,2
42,2014,0.9953844378586523,0.0046071551327348205,8.407008613006073e-6,1,2,2
42,2008,0.99544282841125,0.004549250544674063,7.92104407589622e-6,1,2,2
42,2012,0.9954426228948643,0.004549108808619932,8.268296515742664e-6,1,2,2
42,2013,0.9953378620305979,0.00465361226403338,8.525705368568116e-6,1,2,2
42,1997,0.9890197553461663,0.010933606351857035,4.6638301976755284e-5,1,3,3
42,1999,0.9891205775553822,0.010832867867771441,4.6554576846327034e-5,1,3,3
42,2004,0.9898995464888971,0.010059081279190907,4.1372231911876695e-05,1,3,3
42,2005,0.9900165902364589,0.009942925975466945,4.048378807414967e-5,1,3,3
42,2006,0.9900897670355271,0.009870390247465324,3.984271700759288e-5,1,3,3
42,2007,0.9901244221212899,0.009835762149616008,3.981572909418364e-5,1,3,3
42,2009,0.9903211490256201,0.00964068090646672,3.817006791314172e-5,1,3,3
42,2010,0.9903333499781352,0.009628685311720698,3.7964710144091546e-5,1,3,3
42,2011,0.990454621449229,0.009508261767012267,3.711678375876098e-5,1,3,3
42,1996,0.9889235511292506,0.01102937324403823,4.707562671117707e-5,1,3,3
42,1998,0.9892057897429459,0.010748800820229538,4.540943682454103e-5,1,3,3
42,2000,0.9893398510638298,0.010615108183046267,4.504075312394711e-5,1,3,3
42,2001,0.9895319427014136,0.010424241364787373,4.3815933798898286e-5,1,3,3
42,2002,0.9894412909167309,0.010513898114480473,4.481096878866317e-5,1,3,3
42,2003,0.9895871099924217,0.010369143148930027,4.3746858648184534e-5,1,3,3
42,2014,0.9905358860572127,0.009427738374789501,3.6375567997767855e-5,1,3,3
42,2008,0.9901992694166216,0.009761612563744693,3.911801963360275e-5,1,3,3
42,2012,0.990619862849354,0.009344372202633743,3.576494801230613e-5,1,3,3
42,2013,0.9903996778191934,0.009562961132016691,3.73610487899766e-5,1,3,3
42,1997,0.9953094032818154,0.0046820315338288185,8.565184355930871e-6,1,4,4
42,1999,0.9953456785348905,0.004645742745662105,8.578719447344681e-6,1,4,4
42,2004,0.9956140780765314,0.0043780978700441306,7.824053424486328e-6,1,4,4
42,2005,0.9956676106530714,0.004324607536403317,7.78181052531398e-6,1,4,4
42,2006,0.9956993187572057,0.0042930621615775025,7.619081216643144e-6,1,4,4
42,2007,0.9957092709180372,0.004283107709973993,7.621371988808956e-6,1,4,4
42,2009,0.9958131726934086,0.004179589747751201,7.237558840089404e-6,1,4,4
42,2010,0.9957910588221389,0.004201613102197114,7.328075663926873e-6,1,4,4
42,2011,0.9957935846640985,0.004199246600976213,7.168734925294039e-6,1,4,4
42,1996,0.995228956967359,0.004762193565968794,8.84946667208998e-6,1,4,4
42,1998,0.9953902389546258,0.004601390143854032,8.370901520152673e-6,1,4,4
42,2000,0.9954419077169875,0.00454978649432202,8.305788690476144e-6,1,4,4
42,2001,0.995508630239028,0.004483219571339351,8.1501896326508e-6,1,4,4
42,2002,0.9954029503116465,0.004588445344795388,8.604343558135526e-6,1,4,4
42,2003,0.995498379019162,0.004493344731935574,8.276248902359927e-6,1,4,4
42,2014,0.9957570497152235,0.0042355510342053605,7.399250571160976e-6,1,4,4
42,2008,0.9957512213881917,0.004241372231592034,7.4063802162729515e-6,1,4,4
42,2012,0.995832282975296,0.0041607173605118794,6.99966419213082e-6,1,4,4
