state,Year,Age,severe,numcase
33,2000,2,Mild,11
33,2000,3,Mild,15
33,2000,4,Mild,12
33,2000,5,Mild,20
33,2000,6,Mild,25
33,2000,7,Mild,21
33,2000,8,Mild,34
33,2000,9,Mild,28
33,2000,10,Mild,23
33,2000,10,Severe,2
33,2000,11,Mild,34
33,2000,12,Mild,40
33,2000,13,Mild,37
33,2000,14,Mild,37
33,2000,15,Mild,47
33,2000,15,Severe,1
33,2000,16,Mild,41
33,2000,17,Mild,54
33,2000,18,Mild,52
33,2000,19,Mild,64
33,2000,19,Severe,1
33,2000,20,Mild,67
33,2000,21,Mild,67
33,2000,22,Mild,81
33,2000,23,Mild,85
33,2000,24,Mild,67
33,2000,24,Severe,1
33,2000,25,Mild,94
33,2000,26,Mild,66
33,2000,27,Mild,63
33,2000,28,Mild,83
33,2000,29,Mild,78
33,2000,30,Mild,60
33,2000,31,Mild,50
33,2000,32,Mild,65
33,2000,32,Severe,1
33,2000,33,Mild,79
33,2000,34,Mild,61
33,2000,35,Mild,94
33,2000,36,Mild,72
33,2000,36,Severe,1
33,2000,37,Mild,59
33,2000,38,Mild,65
33,2000,38,Severe,2
33,2000,39,Mild,65
33,2000,40,Mild,52
33,2000,41,Mild,56
33,2000,42,Mild,54
33,2000,42,Severe,1
33,2000,43,Mild,70
33,2000,44,Mild,60
33,2000,45,Mild,59
33,2000,45,Severe,1
33,2000,46,Mild,45
33,2000,47,Mild,32
33,2000,48,Mild,36
33,2000,49,Mild,35
33,2000,50,Mild,51
33,2000,51,Mild,34
33,2000,52,Mild,29
33,2000,52,Severe,1
33,2000,53,Mild,34
33,2000,54,Mild,28
33,2000,54,Severe,1
33,2000,55,Mild,21
33,2000,56,Mild,26
33,2000,57,Mild,20
33,2000,58,Mild,16
33,2000,59,Mild,24
33,2000,59,Severe,1
33,2000,60,Mild,19
33,2000,61,Mild,13
33,2000,62,Mild,14
33,2000,63,Mild,12
33,2000,64,Mild,14
33,2000,65,Mild,12
33,2000,66,Mild,11
33,2000,67,Mild,9
33,2000,68,Mild,5
33,2000,69,Mild,11
33,2000,70,Mild,6
33,2000,71,Mild,1
33,2000,72,Mild,1
33,2000,73,Mild,1
33,2000,74,Mild,4
33,2000,76,Mild,1
33,2000,77,Mild,3
33,2000,78,Mild,5
33,2000,79,Mild,1
33,2000,83,Mild,1
33,2000,84,Mild,1
33,2000,86,Mild,1
33,2000,98,Mild,1
33,2000,120,Mild,1
33,2001,0,Mild,1
33,2001,2,Mild,257
33,2001,2,Severe,3
33,2001,3,Mild,280
33,2001,4,Mild,351
33,2001,4,Severe,4
33,2001,5,Mild,351
33,2001,5,Severe,3
33,2001,6,Mild,401
33,2001,6,Severe,3
33,2001,7,Mild,442
33,2001,7,Severe,1
33,2001,8,Mild,540
33,2001,8,Severe,1
33,2001,9,Mild,642
33,2001,9,Severe,2
33,2001,10,Mild,718
33,2001,10,Severe,3
33,2001,11,Mild,836
33,2001,11,Severe,11
33,2001,12,Mild,895
33,2001,12,Severe,4
33,2001,13,Mild,938
33,2001,13,Severe,5
33,2001,14,Mild,912
33,2001,14,Severe,2
33,2001,15,Mild,915
33,2001,15,Severe,2
33,2001,16,Mild,952
33,2001,16,Severe,5
33,2001,17,Mild,1024
33,2001,17,Severe,3
33,2001,18,Mild,1193
33,2001,18,Severe,7
33,2001,19,Mild,1288
33,2001,19,Severe,12
33,2001,20,Mild,1326
33,2001,20,Severe,11
33,2001,21,Mild,1420
33,2001,21,Severe,14
33,2001,22,Mild,1378
33,2001,22,Severe,13
33,2001,23,Mild,1404
33,2001,23,Severe,6
33,2001,24,Mild,1310
33,2001,24,Severe,11
33,2001,25,Mild,1305
33,2001,25,Severe,12
33,2001,26,Mild,1291
33,2001,26,Severe,3
33,2001,27,Mild,1234
33,2001,27,Severe,7
33,2001,28,Mild,1247
33,2001,28,Severe,8
33,2001,29,Mild,1182
33,2001,29,Severe,12
33,2001,30,Mild,1189
33,2001,30,Severe,9
33,2001,31,Mild,1092
33,2001,31,Severe,4
33,2001,32,Mild,1186
33,2001,32,Severe,5
33,2001,33,Mild,1175
33,2001,33,Severe,8
33,2001,34,Mild,1183
33,2001,34,Severe,6
33,2001,35,Mild,1206
33,2001,35,Severe,3
33,2001,36,Mild,1185
33,2001,36,Severe,11
33,2001,37,Mild,1244
33,2001,37,Severe,6
33,2001,38,Mild,1167
33,2001,38,Severe,2
33,2001,39,Mild,1145
33,2001,39,Severe,5
33,2001,40,Mild,1173
33,2001,40,Severe,10
33,2001,41,Mild,1158
33,2001,41,Severe,2
33,2001,42,Mild,1090
33,2001,42,Severe,3
33,2001,43,Mild,1122
33,2001,43,Severe,6
33,2001,44,Mild,1011
33,2001,44,Severe,8
33,2001,45,Mild,969
33,2001,45,Severe,13
33,2001,46,Mild,946
33,2001,46,Severe,7
33,2001,47,Mild,942
33,2001,47,Severe,4
33,2001,48,Mild,853
33,2001,48,Severe,7
33,2001,49,Mild,813
33,2001,49,Severe,9
33,2001,50,Mild,785
33,2001,50,Severe,4
33,2001,51,Mild,760
33,2001,51,Severe,3
33,2001,52,Mild,755
33,2001,52,Severe,9
33,2001,53,Mild,604
33,2001,53,Severe,5
33,2001,54,Mild,603
33,2001,54,Severe,10
33,2001,55,Mild,498
33,2001,55,Severe,5
33,2001,56,Mild,443
33,2001,56,Severe,1
33,2001,57,Mild,450
33,2001,57,Severe,1
33,2001,58,Mild,447
33,2001,58,Severe,5
33,2001,59,Mild,338
33,2001,59,Severe,1
33,2001,60,Mild,374
33,2001,60,Severe,1
33,2001,61,Mild,351
33,2001,61,Severe,10
33,2001,62,Mild,324
33,2001,62,Severe,4
33,2001,63,Mild,287
33,2001,63,Severe,5
33,2001,64,Mild,288
33,2001,64,Severe,1
33,2001,65,Mild,271
33,2001,65,Severe,2
33,2001,66,Mild,237
33,2001,66,Severe,1
33,2001,67,Mild,223
33,2001,67,Severe,2
33,2001,68,Mild,192
33,2001,68,Severe,3
33,2001,69,Mild,151
33,2001,69,Severe,3
33,2001,70,Mild,172
33,2001,70,Severe,1
33,2001,71,Mild,166
33,2001,71,Severe,1
33,2001,72,Mild,129
33,2001,73,Mild,111
33,2001,73,Severe,1
33,2001,74,Mild,68
33,2001,74,Severe,1
33,2001,75,Mild,87
33,2001,76,Mild,75
33,2001,77,Mild,56
33,2001,77,Severe,1
33,2001,78,Mild,50
33,2001,79,Mild,25
33,2001,79,Severe,1
33,2001,80,Mild,31
33,2001,81,Mild,21
33,2001,82,Mild,26
33,2001,83,Mild,16
33,2001,84,Mild,15
33,2001,84,Severe,1
33,2001,85,Mild,16
33,2001,86,Mild,12
33,2001,87,Mild,7
33,2001,88,Mild,3
33,2001,89,Mild,3
33,2001,90,Mild,1
33,2001,92,Mild,2
33,2001,93,Mild,2
33,2001,96,Mild,2
33,2001,99,Mild,40
33,2001,104,Mild,1
33,2001,119,Mild,1
33,2001,120,Mild,31
33,2002,1,Mild,10
33,2002,2,Mild,1163
33,2002,2,Severe,8
33,2002,3,Mild,1405
33,2002,3,Severe,5
33,2002,4,Mild,1559
33,2002,4,Severe,10
33,2002,5,Mild,1712
33,2002,5,Severe,8
33,2002,6,Mild,1821
33,2002,6,Severe,18
33,2002,7,Mild,2000
33,2002,7,Severe,14
33,2002,8,Mild,2091
33,2002,8,Severe,16
33,2002,9,Mild,2173
33,2002,9,Severe,16
33,2002,10,Mild,2376
33,2002,10,Severe,16
33,2002,11,Mild,2456
33,2002,11,Severe,17
33,2002,12,Mild,2675
33,2002,12,Severe,31
33,2002,13,Mild,2997
33,2002,13,Severe,36
33,2002,14,Mild,3005
33,2002,14,Severe,31
33,2002,15,Mild,2900
33,2002,15,Severe,35
33,2002,16,Mild,3159
33,2002,16,Severe,28
33,2002,17,Mild,3237
33,2002,17,Severe,38
33,2002,18,Mild,3551
33,2002,18,Severe,46
33,2002,19,Mild,4007
33,2002,19,Severe,39
33,2002,20,Mild,4472
33,2002,20,Severe,42
33,2002,21,Mild,4351
33,2002,21,Severe,35
33,2002,22,Mild,4528
33,2002,22,Severe,46
33,2002,23,Mild,4438
33,2002,23,Severe,32
33,2002,24,Mild,4227
33,2002,24,Severe,46
33,2002,25,Mild,4166
33,2002,25,Severe,42
33,2002,26,Mild,3892
33,2002,26,Severe,28
33,2002,27,Mild,3780
33,2002,27,Severe,32
33,2002,28,Mild,3756
33,2002,28,Severe,30
33,2002,29,Mild,3753
33,2002,29,Severe,46
33,2002,30,Mild,3551
33,2002,30,Severe,33
33,2002,31,Mild,3580
33,2002,31,Severe,32
33,2002,32,Mild,3566
33,2002,32,Severe,40
33,2002,33,Mild,3340
33,2002,33,Severe,32
33,2002,34,Mild,3244
33,2002,34,Severe,29
33,2002,35,Mild,3217
33,2002,35,Severe,41
33,2002,36,Mild,3445
33,2002,36,Severe,24
33,2002,37,Mild,3393
33,2002,37,Severe,30
33,2002,38,Mild,3309
33,2002,38,Severe,34
33,2002,39,Mild,3278
33,2002,39,Severe,31
33,2002,40,Mild,3193
33,2002,40,Severe,33
33,2002,41,Mild,3028
33,2002,41,Severe,39
33,2002,42,Mild,3156
33,2002,42,Severe,30
33,2002,43,Mild,2976
33,2002,43,Severe,36
33,2002,44,Mild,2835
33,2002,44,Severe,34
33,2002,45,Mild,2731
33,2002,45,Severe,25
33,2002,46,Mild,2590
33,2002,46,Severe,17
33,2002,47,Mild,2575
33,2002,47,Severe,24
33,2002,48,Mild,2316
33,2002,48,Severe,13
33,2002,49,Mild,2282
33,2002,49,Severe,35
33,2002,50,Mild,2168
33,2002,50,Severe,20
33,2002,51,Mild,2111
33,2002,51,Severe,23
33,2002,52,Mild,1985
33,2002,52,Severe,16
33,2002,53,Mild,1808
33,2002,53,Severe,14
33,2002,54,Mild,1655
33,2002,54,Severe,20
33,2002,55,Mild,1526
33,2002,55,Severe,8
33,2002,56,Mild,1409
33,2002,56,Severe,7
33,2002,57,Mild,1248
33,2002,57,Severe,12
33,2002,58,Mild,1221
33,2002,58,Severe,14
33,2002,59,Mild,1146
33,2002,59,Severe,8
33,2002,60,Mild,1129
33,2002,60,Severe,8
33,2002,61,Mild,1007
33,2002,61,Severe,7
33,2002,62,Mild,1000
33,2002,62,Severe,5
33,2002,63,Mild,993
33,2002,63,Severe,14
33,2002,64,Mild,857
33,2002,64,Severe,9
33,2002,65,Mild,849
33,2002,65,Severe,17
33,2002,66,Mild,817
33,2002,66,Severe,6
33,2002,67,Mild,757
33,2002,67,Severe,9
33,2002,68,Mild,652
33,2002,68,Severe,3
33,2002,69,Mild,581
33,2002,69,Severe,6
33,2002,70,Mild,563
33,2002,70,Severe,5
33,2002,71,Mild,565
33,2002,71,Severe,4
33,2002,72,Mild,521
33,2002,72,Severe,5
33,2002,73,Mild,466
33,2002,73,Severe,4
33,2002,74,Mild,384
33,2002,74,Severe,1
33,2002,75,Mild,322
33,2002,75,Severe,1
33,2002,76,Mild,302
33,2002,76,Severe,3
33,2002,77,Mild,270
33,2002,78,Mild,224
33,2002,78,Severe,1
33,2002,79,Mild,196
33,2002,79,Severe,3
33,2002,80,Mild,143
33,2002,80,Severe,1
33,2002,81,Mild,142
33,2002,81,Severe,4
33,2002,82,Mild,107
33,2002,82,Severe,1
33,2002,83,Mild,86
33,2002,83,Severe,1
33,2002,84,Mild,74
33,2002,85,Mild,56
33,2002,85,Severe,1
33,2002,86,Mild,50
33,2002,87,Mild,35
33,2002,88,Mild,33
33,2002,89,Mild,24
33,2002,89,Severe,1
33,2002,90,Mild,23
33,2002,91,Mild,13
33,2002,91,Severe,1
33,2002,92,Mild,10
33,2002,93,Mild,9
33,2002,94,Mild,9
33,2002,95,Mild,12
33,2002,95,Severe,1
33,2002,96,Mild,7
33,2002,97,Mild,3
33,2002,98,Mild,4
33,2002,99,Mild,305
33,2002,99,Severe,1
33,2002,100,Mild,20
33,2002,101,Mild,10
33,2002,102,Mild,1
33,2002,103,Mild,1
33,2002,104,Mild,1
33,2002,105,Mild,2
33,2002,120,Mild,88
33,2003,1,Mild,1
33,2003,2,Mild,8
33,2003,3,Mild,9
33,2003,4,Mild,17
33,2003,4,Severe,1
33,2003,5,Mild,10
33,2003,6,Mild,12
33,2003,7,Mild,18
33,2003,7,Severe,1
33,2003,8,Mild,10
33,2003,9,Mild,15
33,2003,9,Severe,1
33,2003,10,Mild,18
33,2003,11,Mild,25
33,2003,12,Mild,30
33,2003,13,Mild,37
33,2003,14,Mild,27
33,2003,14,Severe,1
33,2003,15,Mild,38
33,2003,15,Severe,2
33,2003,16,Mild,32
33,2003,16,Severe,1
33,2003,17,Mild,40
33,2003,18,Mild,39
33,2003,18,Severe,1
33,2003,19,Mild,43
33,2003,20,Mild,55
33,2003,21,Mild,46
33,2003,21,Severe,1
33,2003,22,Mild,43
33,2003,23,Mild,48
33,2003,24,Mild,58
33,2003,24,Severe,2
33,2003,25,Mild,40
33,2003,25,Severe,1
33,2003,26,Mild,39
33,2003,27,Mild,39
33,2003,28,Mild,50
33,2003,28,Severe,3
33,2003,29,Mild,41
33,2003,30,Mild,48
33,2003,30,Severe,2
33,2003,31,Mild,48
33,2003,31,Severe,1
33,2003,32,Mild,43
33,2003,32,Severe,3
33,2003,33,Mild,44
33,2003,33,Severe,1
33,2003,34,Mild,39
33,2003,34,Severe,1
33,2003,35,Mild,36
33,2003,35,Severe,1
33,2003,36,Mild,40
33,2003,36,Severe,2
33,2003,37,Mild,39
33,2003,37,Severe,1
33,2003,38,Mild,33
33,2003,38,Severe,1
33,2003,39,Mild,50
33,2003,40,Mild,42
33,2003,41,Mild,37
33,2003,42,Mild,36
33,2003,42,Severe,2
33,2003,43,Mild,37
33,2003,43,Severe,1
33,2003,44,Mild,28
33,2003,44,Severe,1
33,2003,45,Mild,34
33,2003,45,Severe,1
33,2003,46,Mild,25
33,2003,46,Severe,2
33,2003,47,Mild,27
33,2003,48,Mild,37
33,2003,49,Mild,36
33,2003,50,Mild,27
33,2003,50,Severe,1
33,2003,51,Mild,23
33,2003,52,Mild,14
33,2003,52,Severe,1
33,2003,53,Mild,17
33,2003,53,Severe,1
33,2003,54,Mild,16
33,2003,54,Severe,1
33,2003,55,Mild,20
33,2003,56,Mild,18
33,2003,57,Mild,18
33,2003,58,Mild,14
33,2003,59,Mild,15
33,2003,60,Mild,21
33,2003,61,Mild,13
33,2003,62,Mild,5
33,2003,63,Mild,10
33,2003,64,Mild,17
33,2003,65,Mild,14
33,2003,66,Mild,9
33,2003,67,Mild,10
33,2003,67,Severe,1
33,2003,68,Mild,5
33,2003,69,Mild,5
33,2003,70,Mild,9
33,2003,71,Mild,3
33,2003,72,Mild,8
33,2003,72,Severe,1
33,2003,73,Mild,4
33,2003,74,Mild,6
33,2003,75,Mild,1
33,2003,76,Mild,4
33,2003,76,Severe,2
33,2003,78,Mild,2
33,2003,79,Mild,3
33,2003,82,Mild,1
33,2003,83,Mild,4
33,2003,85,Mild,1
33,2003,86,Mild,1
33,2003,87,Mild,1
33,2003,92,Mild,1
33,2003,96,Mild,1
33,2004,2,Mild,1
33,2004,3,Mild,3
33,2004,4,Mild,2
33,2004,5,Mild,1
33,2004,6,Mild,2
33,2004,7,Mild,1
33,2004,7,Severe,1
33,2004,8,Mild,3
33,2004,8,Severe,1
33,2004,10,Mild,4
33,2004,11,Mild,4
33,2004,12,Mild,4
33,2004,13,Mild,5
33,2004,14,Mild,2
33,2004,15,Mild,8
33,2004,16,Mild,7
33,2004,16,Severe,1
33,2004,17,Mild,4
33,2004,18,Mild,9
33,2004,19,Mild,12
33,2004,20,Mild,7
33,2004,21,Mild,7
33,2004,22,Mild,6
33,2004,23,Mild,4
33,2004,23,Severe,1
33,2004,24,Mild,4
33,2004,24,Severe,1
33,2004,25,Mild,8
33,2004,25,Severe,1
33,2004,26,Mild,8
