state,Year,Age,severe,numcase
12,2000,2,Mild,6
12,2000,3,Mild,11
12,2000,4,Mild,8
12,2000,5,Mild,6
12,2000,6,Mild,19
12,2000,7,Mild,10
12,2000,8,Mild,16
12,2000,9,Mild,11
12,2000,10,Mild,13
12,2000,11,Mild,12
12,2000,12,Mild,25
12,2000,13,Mild,21
12,2000,14,Mild,23
12,2000,15,Mild,18
12,2000,16,Mild,34
12,2000,17,Mild,33
12,2000,18,Mild,36
12,2000,19,Mild,50
12,2000,20,Mild,42
12,2000,21,Mild,45
12,2000,22,Mild,42
12,2000,23,Mild,40
12,2000,24,Mild,42
12,2000,25,Mild,40
12,2000,26,Mild,36
12,2000,27,Mild,33
12,2000,28,Mild,39
12,2000,29,Mild,42
12,2000,30,Mild,34
12,2000,31,Mild,50
12,2000,32,Mild,33
12,2000,33,Mild,28
12,2000,34,Mild,41
12,2000,35,Mild,31
12,2000,36,Mild,28
12,2000,37,Mild,23
12,2000,38,Mild,24
12,2000,39,Mild,26
12,2000,40,Mild,24
12,2000,41,Mild,17
12,2000,42,Mild,25
12,2000,43,Mild,28
12,2000,44,Mild,28
12,2000,45,Mild,8
12,2000,46,Mild,20
12,2000,47,Mild,17
12,2000,48,Mild,22
12,2000,49,Mild,15
12,2000,50,Mild,24
12,2000,51,Mild,11
12,2000,52,Mild,11
12,2000,53,Mild,8
12,2000,54,Mild,11
12,2000,55,Mild,14
12,2000,56,Mild,9
12,2000,57,Mild,6
12,2000,58,Mild,8
12,2000,59,Mild,6
12,2000,60,Mild,11
12,2000,61,Mild,8
12,2000,62,Mild,5
12,2000,63,Mild,4
12,2000,64,Mild,3
12,2000,65,Mild,4
12,2000,66,Mild,3
12,2000,67,Mild,2
12,2000,68,Mild,1
12,2000,69,Mild,4
12,2000,70,Mild,2
12,2000,71,Mild,3
12,2000,72,Mild,3
12,2000,73,Mild,3
12,2000,74,Mild,2
12,2000,75,Mild,1
12,2000,76,Mild,1
12,2000,77,Mild,1
12,2000,79,Mild,1
12,2000,80,Mild,3
12,2000,83,Mild,2
12,2001,2,Mild,15
12,2001,3,Mild,17
12,2001,4,Mild,19
12,2001,5,Mild,15
12,2001,6,Mild,25
12,2001,7,Mild,25
12,2001,8,Mild,26
12,2001,9,Mild,29
12,2001,10,Mild,33
12,2001,11,Mild,32
12,2001,12,Mild,40
12,2001,13,Mild,43
12,2001,14,Mild,35
12,2001,15,Mild,31
12,2001,16,Mild,32
12,2001,17,Mild,41
12,2001,18,Mild,34
12,2001,19,Mild,45
12,2001,20,Mild,55
12,2001,21,Mild,63
12,2001,22,Mild,62
12,2001,23,Mild,62
12,2001,24,Mild,63
12,2001,25,Mild,68
12,2001,26,Mild,58
12,2001,27,Mild,42
12,2001,28,Mild,47
12,2001,29,Mild,47
12,2001,30,Mild,49
12,2001,31,Mild,41
12,2001,32,Mild,52
12,2001,33,Mild,40
12,2001,34,Mild,40
12,2001,35,Mild,46
12,2001,36,Mild,42
12,2001,37,Mild,37
12,2001,38,Mild,37
12,2001,39,Mild,32
12,2001,40,Mild,42
12,2001,41,Mild,21
12,2001,42,Mild,26
12,2001,43,Mild,22
12,2001,44,Mild,30
12,2001,45,Mild,23
12,2001,46,Mild,18
12,2001,47,Mild,20
12,2001,48,Mild,27
12,2001,49,Mild,13
12,2001,50,Mild,17
12,2001,51,Mild,16
12,2001,52,Mild,9
12,2001,53,Mild,13
12,2001,54,Mild,17
12,2001,55,Mild,8
12,2001,56,Mild,17
12,2001,57,Mild,11
12,2001,58,Mild,10
12,2001,59,Mild,9
12,2001,60,Mild,9
12,2001,61,Mild,10
12,2001,62,Mild,11
12,2001,63,Mild,7
12,2001,64,Mild,6
12,2001,65,Mild,13
12,2001,66,Mild,7
12,2001,67,Mild,11
12,2001,68,Mild,11
12,2001,69,Mild,2
12,2001,70,Mild,6
12,2001,71,Mild,1
12,2001,72,Mild,4
12,2001,73,Mild,2
12,2001,74,Mild,2
12,2001,75,Mild,1
12,2001,76,Mild,5
12,2001,77,Mild,3
12,2001,78,Mild,2
12,2001,79,Mild,2
12,2001,83,Mild,1
12,2001,85,Mild,1
12,2001,90,Mild,1
12,2002,2,Mild,3
12,2002,3,Mild,7
12,2002,4,Mild,4
12,2002,5,Mild,7
12,2002,6,Mild,12
12,2002,7,Mild,10
12,2002,8,Mild,13
12,2002,9,Mild,18
12,2002,10,Mild,20
12,2002,11,Mild,19
12,2002,12,Mild,19
12,2002,13,Mild,21
12,2002,14,Mild,23
12,2002,15,Mild,24
12,2002,16,Mild,26
12,2002,17,Mild,34
12,2002,18,Mild,20
12,2002,19,Mild,21
12,2002,20,Mild,22
12,2002,21,Mild,25
12,2002,22,Mild,16
12,2002,23,Mild,14
12,2002,24,Mild,16
12,2002,25,Mild,19
12,2002,26,Mild,19
12,2002,27,Mild,21
12,2002,28,Mild,11
12,2002,29,Mild,20
12,2002,30,Mild,14
12,2002,31,Mild,17
12,2002,32,Mild,15
12,2002,33,Mild,15
12,2002,34,Mild,13
12,2002,35,Mild,21
12,2002,36,Mild,15
12,2002,37,Mild,12
12,2002,38,Mild,17
12,2002,39,Mild,12
12,2002,40,Mild,17
12,2002,41,Mild,16
12,2002,42,Mild,13
12,2002,43,Mild,14
12,2002,44,Mild,7
12,2002,45,Mild,12
12,2002,46,Mild,5
12,2002,47,Mild,10
12,2002,48,Mild,10
12,2002,49,Mild,10
12,2002,50,Mild,10
12,2002,51,Mild,7
12,2002,52,Mild,7
12,2002,53,Mild,9
12,2002,54,Mild,11
12,2002,55,Mild,9
12,2002,56,Mild,6
12,2002,57,Mild,3
12,2002,58,Mild,3
12,2002,59,Mild,4
12,2002,60,Mild,2
12,2002,61,Mild,3
12,2002,63,Mild,2
12,2002,64,Mild,5
12,2002,65,Mild,2
12,2002,66,Mild,2
12,2002,67,Mild,1
12,2002,68,Mild,4
12,2002,69,Mild,2
12,2002,71,Mild,1
12,2002,72,Mild,1
12,2002,73,Mild,4
12,2002,74,Mild,2
12,2002,75,Mild,2
12,2002,76,Mild,1
12,2002,77,Mild,4
12,2002,78,Mild,2
12,2002,79,Mild,3
12,2002,85,Mild,1
12,2002,87,Mild,1
12,2002,94,Mild,1
12,2003,2,Mild,8
12,2003,3,Mild,11
12,2003,4,Mild,10
12,2003,5,Mild,11
12,2003,6,Mild,12
12,2003,7,Mild,8
12,2003,8,Mild,8
12,2003,9,Mild,13
12,2003,10,Mild,10
12,2003,11,Mild,13
12,2003,12,Mild,8
12,2003,13,Mild,14
12,2003,14,Mild,14
12,2003,15,Mild,13
12,2003,16,Mild,16
12,2003,17,Mild,12
12,2003,18,Mild,23
12,2003,19,Mild,24
12,2003,20,Mild,20
12,2003,21,Mild,23
12,2003,22,Mild,29
12,2003,23,Mild,24
12,2003,24,Mild,22
12,2003,25,Mild,26
12,2003,26,Mild,28
12,2003,27,Mild,20
12,2003,28,Mild,21
12,2003,29,Mild,23
12,2003,30,Mild,23
12,2003,31,Mild,15
12,2003,32,Mild,8
12,2003,33,Mild,16
12,2003,34,Mild,25
12,2003,35,Mild,10
12,2003,36,Mild,16
12,2003,37,Mild,24
12,2003,38,Mild,23
12,2003,39,Mild,18
12,2003,40,Mild,18
12,2003,41,Mild,9
12,2003,42,Mild,16
12,2003,43,Mild,13
12,2003,44,Mild,20
12,2003,45,Mild,14
12,2003,46,Mild,8
12,2003,47,Mild,16
12,2003,48,Mild,12
12,2003,49,Mild,13
12,2003,50,Mild,12
12,2003,51,Mild,10
12,2003,52,Mild,6
12,2003,53,Mild,10
12,2003,54,Mild,14
12,2003,55,Mild,9
12,2003,56,Mild,8
12,2003,57,Mild,8
12,2003,58,Mild,8
12,2003,59,Mild,6
12,2003,60,Mild,6
12,2003,61,Mild,5
12,2003,62,Mild,7
12,2003,63,Mild,4
12,2003,64,Mild,4
12,2003,65,Mild,5
12,2003,66,Mild,9
12,2003,67,Mild,6
12,2003,68,Mild,6
12,2003,69,Mild,5
12,2003,70,Mild,3
12,2003,71,Mild,3
12,2003,72,Mild,1
12,2003,74,Mild,3
12,2003,75,Mild,1
12,2003,77,Mild,4
12,2003,78,Mild,2
12,2003,80,Mild,2
12,2003,84,Mild,1
12,2003,85,Mild,1
12,2003,94,Mild,1
12,2004,2,Mild,18
12,2004,3,Mild,22
12,2004,4,Mild,34
12,2004,5,Mild,36
12,2004,6,Mild,28
12,2004,7,Mild,32
12,2004,8,Mild,49
12,2004,9,Mild,49
12,2004,10,Mild,53
12,2004,11,Mild,51
12,2004,12,Mild,62
12,2004,13,Mild,86
12,2004,13,Severe,1
12,2004,14,Mild,77
12,2004,14,Severe,2
12,2004,15,Mild,82
12,2004,16,Mild,108
12,2004,17,Mild,94
12,2004,18,Mild,108
12,2004,19,Mild,119
12,2004,20,Mild,144
12,2004,21,Mild,152
12,2004,21,Severe,1
12,2004,22,Mild,133
12,2004,22,Severe,1
12,2004,23,Mild,150
12,2004,24,Mild,138
12,2004,24,Severe,1
12,2004,25,Mild,110
12,2004,26,Mild,116
12,2004,27,Mild,124
12,2004,28,Mild,108
12,2004,29,Mild,119
12,2004,29,Severe,1
12,2004,30,Mild,117
12,2004,31,Mild,101
12,2004,32,Mild,115
12,2004,33,Mild,103
12,2004,34,Mild,107
12,2004,35,Mild,89
12,2004,35,Severe,1
12,2004,36,Mild,85
12,2004,37,Mild,88
12,2004,37,Severe,1
12,2004,38,Mild,84
12,2004,38,Severe,1
12,2004,39,Mild,87
12,2004,40,Mild,68
12,2004,41,Mild,60
12,2004,42,Mild,60
12,2004,42,Severe,1
12,2004,43,Mild,64
12,2004,43,Severe,1
12,2004,44,Mild,62
12,2004,45,Mild,52
12,2004,46,Mild,49
12,2004,46,Severe,1
12,2004,47,Mild,62
12,2004,48,Mild,62
12,2004,49,Mild,52
12,2004,50,Mild,37
12,2004,50,Severe,1
12,2004,51,Mild,51
12,2004,52,Mild,46
12,2004,53,Mild,38
12,2004,54,Mild,46
12,2004,55,Mild,21
12,2004,56,Mild,24
12,2004,57,Mild,31
12,2004,58,Mild,28
12,2004,59,Mild,23
12,2004,60,Mild,22
12,2004,61,Mild,21
12,2004,62,Mild,31
12,2004,63,Mild,24
12,2004,64,Mild,18
12,2004,65,Mild,19
12,2004,66,Mild,12
12,2004,67,Mild,23
12,2004,68,Mild,12
12,2004,69,Mild,12
12,2004,70,Mild,13
12,2004,71,Mild,16
12,2004,72,Mild,11
12,2004,73,Mild,7
12,2004,74,Mild,11
12,2004,75,Mild,9
12,2004,76,Mild,8
12,2004,77,Mild,5
12,2004,78,Mild,4
12,2004,79,Mild,3
12,2004,80,Mild,2
12,2004,81,Mild,3
12,2004,81,Severe,1
