state,Year,Age,severe,numcase
13,2000,2,Mild,25
13,2000,3,Mild,33
13,2000,4,Mild,34
13,2000,5,Mild,37
13,2000,6,Mild,38
13,2000,7,Mild,43
13,2000,8,Mild,49
13,2000,9,Mild,37
13,2000,10,Mild,65
13,2000,11,Mild,43
13,2000,12,Mild,82
13,2000,13,Mild,79
13,2000,14,Mild,81
13,2000,15,Mild,94
13,2000,16,Mild,101
13,2000,17,Mild,120
13,2000,18,Mild,131
13,2000,19,Mild,142
13,2000,20,Mild,182
13,2000,21,Mild,185
13,2000,22,Mild,200
13,2000,23,Mild,178
13,2000,24,Mild,213
13,2000,25,Mild,208
13,2000,26,Mild,188
13,2000,27,Mild,201
13,2000,28,Mild,186
13,2000,29,Mild,187
13,2000,30,Mild,182
13,2000,31,Mild,146
13,2000,32,Mild,160
13,2000,33,Mild,178
13,2000,34,Mild,168
13,2000,35,Mild,156
13,2000,36,Mild,143
13,2000,37,Mild,142
13,2000,38,Mild,132
13,2000,39,Mild,147
13,2000,40,Mild,136
13,2000,41,Mild,114
13,2000,42,Mild,138
13,2000,43,Mild,107
13,2000,44,Mild,112
13,2000,45,Mild,91
13,2000,46,Mild,82
13,2000,47,Mild,87
13,2000,48,Mild,91
13,2000,49,Mild,77
13,2000,50,Mild,90
13,2000,51,Mild,69
13,2000,52,Mild,56
13,2000,53,Mild,49
13,2000,54,Mild,52
13,2000,55,Mild,53
13,2000,56,Mild,52
13,2000,57,Mild,39
13,2000,58,Mild,33
13,2000,59,Mild,30
13,2000,60,Mild,31
13,2000,61,Mild,25
13,2000,62,Mild,33
13,2000,63,Mild,10
13,2000,64,Mild,24
13,2000,65,Mild,27
13,2000,66,Mild,24
13,2000,67,Mild,11
13,2000,68,Mild,13
13,2000,69,Mild,13
13,2000,70,Mild,10
13,2000,71,Mild,11
13,2000,72,Mild,7
13,2000,73,Mild,11
13,2000,74,Mild,2
13,2000,75,Mild,6
13,2000,76,Mild,10
13,2000,77,Mild,2
13,2000,78,Mild,9
13,2000,79,Mild,6
13,2000,80,Mild,3
13,2000,81,Mild,2
13,2000,82,Mild,1
13,2000,83,Mild,1
13,2000,85,Mild,1
13,2000,86,Mild,2
13,2000,87,Mild,1
13,2000,88,Mild,1
13,2000,89,Mild,1
13,2000,92,Mild,2
13,2001,1,Mild,1
13,2001,2,Mild,216
13,2001,2,Severe,3
13,2001,3,Mild,184
13,2001,3,Severe,1
