state,Year,Age,severe,numcase
24,2000,2,Mild,47
24,2000,3,Mild,51
24,2000,4,Mild,59
24,2000,4,Severe,1
24,2000,5,Mild,53
24,2000,6,Mild,54
24,2000,7,Mild,64
24,2000,7,Severe,1
24,2000,8,Mild,58
24,2000,9,Mild,79
24,2000,9,Severe,1
24,2000,10,Mild,104
24,2000,11,Mild,88
24,2000,12,Mild,112
24,2000,13,Mild,123
24,2000,14,Mild,147
24,2000,15,Mild,165
24,2000,16,Mild,166
24,2000,17,Mild,169
24,2000,18,Mild,212
24,2000,19,Mild,212
24,2000,19,Severe,3
24,2000,20,Mild,215
24,2000,21,Mild,230
24,2000,21,Severe,1
24,2000,22,Mild,225
24,2000,22,Severe,1
24,2000,23,Mild,200
24,2000,23,Severe,2
24,2000,24,Mild,220
24,2000,25,Mild,240
24,2000,25,Severe,3
24,2000,26,Mild,253
24,2000,27,Mild,236
24,2000,27,Severe,1
24,2000,28,Mild,219
24,2000,28,Severe,2
24,2000,29,Mild,228
24,2000,30,Mild,210
24,2000,31,Mild,217
24,2000,32,Mild,244
24,2000,33,Mild,258
24,2000,33,Severe,1
24,2000,34,Mild,240
24,2000,35,Mild,255
24,2000,36,Mild,244
24,2000,36,Severe,2
24,2000,37,Mild,212
24,2000,37,Severe,1
24,2000,38,Mild,212
24,2000,39,Mild,208
24,2000,39,Severe,2
24,2000,40,Mild,166
24,2000,40,Severe,1
24,2000,41,Mild,152
24,2000,41,Severe,1
24,2000,42,Mild,173
24,2000,43,Mild,135
24,2000,43,Severe,1
24,2000,44,Mild,145
24,2000,44,Severe,1
24,2000,45,Mild,138
24,2000,46,Mild,133
24,2000,47,Mild,129
24,2000,47,Severe,1
24,2000,48,Mild,120
24,2000,49,Mild,114
24,2000,50,Mild,122
24,2000,50,Severe,2
24,2000,51,Mild,108
24,2000,51,Severe,1
24,2000,52,Mild,101
24,2000,52,Severe,1
24,2000,53,Mild,93
24,2000,53,Severe,2
24,2000,54,Mild,100
