state,Year,Age,severe,numcase
26,2000,1,Mild,2
26,2000,2,Mild,242
26,2000,3,Mild,230
26,2000,4,Mild,238
26,2000,4,Severe,3
26,2000,5,Mild,251
26,2000,6,Mild,213
26,2000,7,Mild,267
26,2000,8,Mild,284
26,2000,8,Severe,1
26,2000,9,Mild,286
26,2000,10,Mild,345
26,2000,10,Severe,1
26,2000,11,Mild,395
26,2000,12,Mild,390
26,2000,12,Severe,1
26,2000,13,Mild,422
26,2000,13,Severe,1
26,2000,14,Mild,421
26,2000,15,Mild,486
26,2000,15,Severe,1
26,2000,16,Mild,512
26,2000,16,Severe,1
26,2000,17,Mild,573
26,2000,18,Mild,565
26,2000,18,Severe,2
26,2000,19,Mild,573
26,2000,19,Severe,1
26,2000,20,Mild,617
26,2000,20,Severe,1
26,2000,21,Mild,606
26,2000,22,Mild,577
26,2000,23,Mild,581
26,2000,23,Severe,2
26,2000,24,Mild,557
26,2000,24,Severe,1
26,2000,25,Mild,573
26,2000,25,Severe,1
26,2000,26,Mild,579
26,2000,26,Severe,1
26,2000,27,Mild,534
26,2000,28,Mild,494
26,2000,28,Severe,1
26,2000,29,Mild,472
26,2000,29,Severe,1
26,2000,30,Mild,536
26,2000,31,Mild,504
26,2000,32,Mild,565
26,2000,33,Mild,511
26,2000,34,Mild,467
26,2000,35,Mild,517
26,2000,35,Severe,1
26,2000,36,Mild,444
26,2000,36,Severe,2
26,2000,37,Mild,440
26,2000,38,Mild,380
26,2000,39,Mild,431
26,2000,39,Severe,4
26,2000,40,Mild,429
26,2000,40,Severe,2
26,2000,41,Mild,329
26,2000,42,Mild,364
26,2000,43,Mild,324
26,2000,43,Severe,1
26,2000,44,Mild,331
26,2000,44,Severe,1
26,2000,45,Mild,323
26,2000,46,Mild,300
26,2000,46,Severe,1
26,2000,47,Mild,264
26,2000,48,Mild,299
26,2000,48,Severe,3
26,2000,49,Mild,275
26,2000,50,Mild,253
26,2000,50,Severe,1
26,2000,51,Mild,224
26,2000,51,Severe,1
26,2000,52,Mild,231
26,2000,52,Severe,1
26,2000,53,Mild,205
26,2000,54,Mild,208
26,2000,55,Mild,201
26,2000,55,Severe,2
26,2000,56,Mild,177
26,2000,57,Mild,175
26,2000,58,Mild,158
26,2000,59,Mild,183
26,2000,60,Mild,167
26,2000,61,Mild,128
26,2000,62,Mild,143
26,2000,62,Severe,1
26,2000,63,Mild,126
26,2000,64,Mild,131
26,2000,64,Severe,3
26,2000,65,Mild,121
26,2000,65,Severe,1
26,2000,66,Mild,94
26,2000,67,Mild,94
26,2000,68,Mild,85
26,2000,69,Mild,87
26,2000,70,Mild,76
26,2000,71,Mild,45
26,2000,72,Mild,68
26,2000,73,Mild,61
26,2000,73,Severe,1
26,2000,74,Mild,65
26,2000,75,Mild,38
26,2000,76,Mild,38
26,2000,77,Mild,29
26,2000,78,Mild,31
26,2000,79,Mild,15
26,2000,80,Mild,35
26,2000,81,Mild,24
26,2000,82,Mild,18
26,2000,83,Mild,18
26,2000,84,Mild,10
26,2000,85,Mild,6
26,2000,86,Mild,13
26,2000,87,Mild,10
26,2000,88,Mild,7
26,2000,89,Mild,4
26,2000,90,Mild,2
26,2000,91,Mild,1
26,2000,92,Mild,2
26,2000,93,Mild,2
26,2000,94,Mild,2
26,2000,95,Mild,1
26,2000,96,Mild,1
26,2000,97,Mild,1
26,2000,99,Mild,37
26,2000,100,Mild,1
26,2000,112,Mild,1
26,2000,113,Mild,1
26,2001,1,Mild,3
26,2001,2,Mild,135
26,2001,3,Mild,116
26,2001,4,Mild,124
26,2001,4,Severe,2
26,2001,5,Mild,140
26,2001,5,Severe,1
26,2001,6,Mild,155
26,2001,7,Mild,135
26,2001,8,Mild,119
26,2001,9,Mild,155
26,2001,9,Severe,1
26,2001,10,Mild,158
26,2001,10,Severe,2
26,2001,11,Mild,173
26,2001,11,Severe,1
26,2001,12,Mild,213
26,2001,13,Mild,220
26,2001,14,Mild,254
26,2001,14,Severe,2
26,2001,15,Mild,272
26,2001,16,Mild,236
26,2001,17,Mild,245
26,2001,17,Severe,3
26,2001,18,Mild,279
26,2001,19,Mild,290
26,2001,19,Severe,1
26,2001,20,Mild,287
26,2001,20,Severe,3
26,2001,21,Mild,291
26,2001,22,Mild,295
26,2001,22,Severe,1
26,2001,23,Mild,291
26,2001,23,Severe,1
26,2001,24,Mild,281
26,2001,25,Mild,313
26,2001,26,Mild,305
26,2001,26,Severe,3
26,2001,27,Mild,256
26,2001,27,Severe,3
26,2001,28,Mild,298
26,2001,29,Mild,265
26,2001,30,Mild,280
26,2001,30,Severe,1
26,2001,31,Mild,265
26,2001,32,Mild,260
26,2001,33,Mild,290
26,2001,34,Mild,252
26,2001,34,Severe,2
26,2001,35,Mild,278
26,2001,36,Mild,254
26,2001,37,Mild,263
26,2001,37,Severe,2
26,2001,38,Mild,254
26,2001,38,Severe,1
26,2001,39,Mild,214
26,2001,39,Severe,1
26,2001,40,Mild,246
26,2001,41,Mild,184
26,2001,41,Severe,1
26,2001,42,Mild,220
26,2001,42,Severe,1
26,2001,43,Mild,197
26,2001,43,Severe,1
26,2001,44,Mild,186
26,2001,45,Mild,187
26,2001,45,Severe,2
26,2001,46,Mild,158
26,2001,46,Severe,3
26,2001,47,Mild,145
26,2001,48,Mild,151
26,2001,48,Severe,1
26,2001,49,Mild,161
26,2001,50,Mild,133
26,2001,50,Severe,1
26,2001,51,Mild,129
26,2001,52,Mild,117
26,2001,53,Mild,122
26,2001,54,Mild,100
26,2001,55,Mild,98
26,2001,56,Mild,123
26,2001,57,Mild,92
26,2001,57,Severe,2
26,2001,58,Mild,113
26,2001,59,Mild,90
26,2001,59,Severe,1
26,2001,60,Mild,99
26,2001,61,Mild,98
26,2001,61,Severe,1
26,2001,62,Mild,58
26,2001,63,Mild,58
26,2001,64,Mild,61
26,2001,65,Mild,75
26,2001,66,Mild,70
26,2001,67,Mild,61
26,2001,68,Mild,48
26,2001,69,Mild,36
26,2001,70,Mild,47
26,2001,71,Mild,35
26,2001,72,Mild,35
26,2001,73,Mild,36
26,2001,74,Mild,35
26,2001,74,Severe,1
26,2001,75,Mild,27
26,2001,75,Severe,2
26,2001,76,Mild,29
26,2001,77,Mild,20
26,2001,77,Severe,1
26,2001,78,Mild,18
26,2001,79,Mild,18
26,2001,80,Mild,14
26,2001,81,Mild,11
26,2001,82,Mild,11
26,2001,83,Mild,4
26,2001,84,Mild,16
26,2001,85,Mild,5
26,2001,86,Mild,12
26,2001,87,Mild,5
26,2001,88,Mild,6
26,2001,89,Mild,2
26,2001,90,Mild,2
26,2001,91,Mild,1
26,2001,93,Mild,1
26,2001,94,Mild,3
26,2001,95,Mild,1
26,2001,97,Mild,1
26,2001,99,Mild,5
26,2001,100,Mild,1
26,2002,1,Mild,11
26,2002,1,Severe,1
26,2002,2,Mild,1018
26,2002,2,Severe,7
26,2002,3,Mild,1042
26,2002,3,Severe,9
26,2002,4,Mild,953
26,2002,4,Severe,12
26,2002,5,Mild,956
26,2002,5,Severe,7
26,2002,6,Mild,1044
26,2002,6,Severe,5
26,2002,7,Mild,1107
26,2002,7,Severe,9
26,2002,8,Mild,1131
26,2002,8,Severe,10
26,2002,9,Mild,1164
26,2002,9,Severe,8
26,2002,10,Mild,1256
26,2002,10,Severe,9
26,2002,11,Mild,1414
26,2002,11,Severe,13
26,2002,12,Mild,1497
26,2002,12,Severe,11
26,2002,13,Mild,1676
26,2002,13,Severe,12
26,2002,14,Mild,1763
26,2002,14,Severe,12
26,2002,15,Mild,1831
26,2002,15,Severe,11
26,2002,16,Mild,1799
26,2002,16,Severe,14
26,2002,17,Mild,1884
26,2002,17,Severe,17
26,2002,18,Mild,2034
26,2002,18,Severe,12
26,2002,19,Mild,2286
26,2002,19,Severe,19
26,2002,20,Mild,2496
26,2002,20,Severe,25
26,2002,21,Mild,2328
26,2002,21,Severe,18
26,2002,22,Mild,2342
26,2002,22,Severe,12
26,2002,23,Mild,2378
26,2002,23,Severe,16
26,2002,24,Mild,2422
26,2002,24,Severe,17
26,2002,25,Mild,2310
26,2002,25,Severe,13
26,2002,26,Mild,2197
26,2002,26,Severe,12
26,2002,27,Mild,2242
26,2002,27,Severe,16
26,2002,28,Mild,2268
26,2002,28,Severe,12
26,2002,29,Mild,2202
26,2002,29,Severe,16
26,2002,30,Mild,2137
26,2002,30,Severe,11
26,2002,31,Mild,1983
26,2002,31,Severe,18
26,2002,32,Mild,2038
26,2002,32,Severe,9
26,2002,33,Mild,1943
26,2002,33,Severe,12
26,2002,34,Mild,1846
26,2002,34,Severe,16
26,2002,35,Mild,1931
26,2002,35,Severe,16
26,2002,36,Mild,1851
26,2002,36,Severe,14
26,2002,37,Mild,1887
26,2002,37,Severe,14
26,2002,38,Mild,1860
26,2002,38,Severe,14
26,2002,39,Mild,1708
26,2002,39,Severe,14
26,2002,40,Mild,1687
26,2002,40,Severe,20
26,2002,41,Mild,1489
26,2002,41,Severe,6
26,2002,42,Mild,1621
26,2002,42,Severe,14
26,2002,43,Mild,1312
26,2002,43,Severe,12
26,2002,44,Mild,1275
26,2002,44,Severe,4
26,2002,45,Mild,1104
26,2002,45,Severe,8
26,2002,46,Mild,1138
26,2002,46,Severe,7
26,2002,47,Mild,1135
26,2002,47,Severe,10
26,2002,48,Mild,1005
26,2002,48,Severe,5
26,2002,49,Mild,1003
26,2002,49,Severe,4
26,2002,50,Mild,973
26,2002,50,Severe,8
26,2002,51,Mild,973
26,2002,51,Severe,6
26,2002,52,Mild,1012
26,2002,52,Severe,7
26,2002,53,Mild,806
26,2002,53,Severe,4
26,2002,54,Mild,758
26,2002,54,Severe,12
26,2002,55,Mild,696
26,2002,55,Severe,5
26,2002,56,Mild,732
26,2002,56,Severe,6
26,2002,57,Mild,626
26,2002,57,Severe,7
26,2002,58,Mild,605
26,2002,58,Severe,4
26,2002,59,Mild,556
26,2002,59,Severe,1
26,2002,60,Mild,498
26,2002,60,Severe,1
26,2002,61,Mild,554
26,2002,61,Severe,2
26,2002,62,Mild,511
26,2002,62,Severe,4
26,2002,63,Mild,436
26,2002,64,Mild,429
26,2002,64,Severe,2
26,2002,65,Mild,438
26,2002,65,Severe,3
26,2002,66,Mild,364
26,2002,66,Severe,2
26,2002,67,Mild,349
26,2002,67,Severe,4
26,2002,68,Mild,261
26,2002,68,Severe,1
26,2002,69,Mild,267
26,2002,69,Severe,3
26,2002,70,Mild,289
26,2002,70,Severe,3
26,2002,71,Mild,299
26,2002,71,Severe,1
26,2002,72,Mild,217
26,2002,72,Severe,3
26,2002,73,Mild,213
26,2002,73,Severe,3
26,2002,74,Mild,188
26,2002,74,Severe,4
26,2002,75,Mild,145
26,2002,76,Mild,172
26,2002,76,Severe,1
26,2002,77,Mild,157
26,2002,78,Mild,119
26,2002,79,Mild,106
26,2002,80,Mild,91
26,2002,81,Mild,73
26,2002,81,Severe,1
26,2002,82,Mild,80
26,2002,82,Severe,3
26,2002,83,Mild,61
26,2002,83,Severe,1
26,2002,84,Mild,44
26,2002,84,Severe,1
26,2002,85,Mild,41
26,2002,86,Mild,38
26,2002,87,Mild,31
26,2002,88,Mild,24
26,2002,89,Mild,19
26,2002,90,Mild,13
26,2002,91,Mild,5
26,2002,92,Mild,7
26,2002,93,Mild,8
26,2002,94,Mild,4
26,2002,95,Mild,6
26,2002,96,Mild,4
26,2002,97,Mild,3
26,2002,98,Mild,4
26,2002,99,Mild,8
26,2002,100,Mild,2
26,2002,101,Mild,1
26,2003,1,Mild,1
26,2003,2,Mild,180
26,2003,2,Severe,1
26,2003,3,Mild,171
26,2003,4,Mild,139
26,2003,4,Severe,1
26,2003,5,Mild,149
26,2003,5,Severe,1
26,2003,6,Mild,146
26,2003,6,Severe,2
26,2003,7,Mild,136
26,2003,7,Severe,1
26,2003,8,Mild,156
26,2003,8,Severe,3
26,2003,9,Mild,147
26,2003,10,Mild,180
26,2003,10,Severe,1
26,2003,11,Mild,195
26,2003,11,Severe,1
26,2003,12,Mild,180
26,2003,13,Mild,231
26,2003,13,Severe,2
26,2003,14,Mild,238
26,2003,14,Severe,5
26,2003,15,Mild,254
26,2003,15,Severe,2
26,2003,16,Mild,318
26,2003,16,Severe,5
26,2003,17,Mild,312
26,2003,17,Severe,3
26,2003,18,Mild,350
26,2003,18,Severe,3
26,2003,19,Mild,319
26,2003,19,Severe,2
26,2003,20,Mild,357
26,2003,20,Severe,3
26,2003,21,Mild,362
26,2003,21,Severe,2
26,2003,22,Mild,372
26,2003,23,Mild,329
26,2003,23,Severe,5
26,2003,24,Mild,318
26,2003,24,Severe,2
26,2003,25,Mild,306
26,2003,25,Severe,5
26,2003,26,Mild,298
26,2003,27,Mild,311
26,2003,27,Severe,2
26,2003,28,Mild,357
26,2003,28,Severe,1
26,2003,29,Mild,297
26,2003,29,Severe,1
26,2003,30,Mild,289
26,2003,31,Mild,282
26,2003,31,Severe,2
26,2003,32,Mild,277
26,2003,32,Severe,1
26,2003,33,Mild,264
26,2003,33,Severe,2
26,2003,34,Mild,262
26,2003,34,Severe,2
26,2003,35,Mild,264
26,2003,35,Severe,2
26,2003,36,Mild,254
26,2003,36,Severe,2
26,2003,37,Mild,233
26,2003,37,Severe,6
26,2003,38,Mild,242
26,2003,39,Mild,242
26,2003,39,Severe,1
26,2003,40,Mild,211
26,2003,40,Severe,2
26,2003,41,Mild,218
26,2003,42,Mild,221
26,2003,43,Mild,197
26,2003,44,Mild,198
26,2003,44,Severe,1
26,2003,45,Mild,178
26,2003,46,Mild,158
26,2003,46,Severe,1
26,2003,47,Mild,138
26,2003,47,Severe,1
26,2003,48,Mild,155
26,2003,48,Severe,1
26,2003,49,Mild,141
26,2003,49,Severe,2
26,2003,50,Mild,132
26,2003,50,Severe,2
26,2003,51,Mild,123
26,2003,51,Severe,1
26,2003,52,Mild,153
26,2003,53,Mild,123
26,2003,54,Mild,125
26,2003,55,Mild,114
26,2003,56,Mild,108
26,2003,57,Mild,81
26,2003,58,Mild,108
26,2003,59,Mild,77
26,2003,59,Severe,3
26,2003,60,Mild,93
26,2003,60,Severe,1
26,2003,61,Mild,55
26,2003,61,Severe,1
26,2003,62,Mild,90
26,2003,62,Severe,1
26,2003,63,Mild,85
26,2003,64,Mild,88
26,2003,65,Mild,80
26,2003,66,Mild,57
26,2003,66,Severe,2
26,2003,67,Mild,65
26,2003,68,Mild,48
26,2003,68,Severe,1
26,2003,69,Mild,36
26,2003,69,Severe,2
26,2003,70,Mild,45
26,2003,71,Mild,32
26,2003,72,Mild,51
26,2003,73,Mild,40
26,2003,74,Mild,34
26,2003,75,Mild,32
26,2003,75,Severe,1
26,2003,76,Mild,24
26,2003,77,Mild,27
26,2003,78,Mild,22
26,2003,79,Mild,18
26,2003,80,Mild,15
26,2003,81,Mild,13
26,2003,82,Mild,17
26,2003,83,Mild,10
26,2003,84,Mild,10
26,2003,85,Mild,5
26,2003,86,Mild,7
26,2003,87,Mild,4
26,2003,88,Mild,11
26,2003,89,Mild,4
26,2003,90,Mild,1
26,2003,91,Mild,3
26,2003,92,Mild,3
26,2003,93,Mild,1
26,2003,94,Mild,4
26,2003,97,Mild,1
26,2003,100,Mild,1
26,2003,113,Mild,1
26,2003,118,Mild,1
26,2004,2,Mild,25
26,2004,2,Severe,1
26,2004,3,Mild,16
26,2004,3,Severe,1
26,2004,4,Mild,26
26,2004,5,Mild,36
26,2004,5,Severe,1
26,2004,6,Mild,26
26,2004,6,Severe,1
26,2004,7,Mild,25
26,2004,8,Mild,33
26,2004,9,Mild,32
26,2004,10,Mild,46
26,2004,10,Severe,1
26,2004,11,Mild,32
26,2004,11,Severe,1
26,2004,12,Mild,27
26,2004,12,Severe,1
26,2004,13,Mild,31
26,2004,14,Mild,45
26,2004,15,Mild,50
26,2004,15,Severe,1
26,2004,16,Mild,45
26,2004,17,Mild,50
26,2004,17,Severe,2
26,2004,18,Mild,42
26,2004,18,Severe,2
26,2004,19,Mild,51
26,2004,19,Severe,2
26,2004,20,Mild,57
26,2004,21,Mild,53
26,2004,22,Mild,48
26,2004,23,Mild,44
26,2004,23,Severe,2
26,2004,24,Mild,46
26,2004,25,Mild,36
26,2004,26,Mild,43
26,2004,27,Mild,49
26,2004,28,Mild,37
26,2004,29,Mild,39
26,2004,30,Mild,33
26,2004,31,Mild,37
26,2004,32,Mild,25
26,2004,33,Mild,24
26,2004,33,Severe,1
26,2004,34,Mild,40
26,2004,34,Severe,1
26,2004,35,Mild,36
26,2004,35,Severe,1
26,2004,36,Mild,34
26,2004,37,Mild,33
26,2004,37,Severe,1
26,2004,38,Mild,39
26,2004,38,Severe,2
26,2004,39,Mild,25
26,2004,39,Severe,1
26,2004,40,Mild,29
26,2004,41,Mild,25
26,2004,42,Mild,25
26,2004,42,Severe,1
26,2004,43,Mild,26
26,2004,44,Mild,26
26,2004,45,Mild,17
26,2004,46,Mild,18
26,2004,47,Mild,20
26,2004,48,Mild,20
26,2004,48,Severe,2
26,2004,49,Mild,21
26,2004,50,Mild,20
26,2004,51,Mild,21
26,2004,52,Mild,20
26,2004,53,Mild,17
26,2004,54,Mild,15
26,2004,55,Mild,22
26,2004,56,Mild,13
26,2004,57,Mild,17
26,2004,58,Mild,13
26,2004,59,Mild,9
26,2004,60,Mild,12
26,2004,60,Severe,1
26,2004,61,Mild,15
26,2004,62,Mild,10
26,2004,63,Mild,8
26,2004,63,Severe,1
26,2004,64,Mild,9
26,2004,65,Mild,8
26,2004,65,Severe,1
26,2004,66,Mild,17
26,2004,67,Mild,6
26,2004,68,Mild,6
26,2004,68,Severe,1
26,2004,69,Mild,8
26,2004,70,Mild,9
26,2004,71,Mild,4
26,2004,72,Mild,1
26,2004,72,Severe,1
26,2004,73,Mild,8
26,2004,74,Mild,4
26,2004,75,Mild,4
26,2004,76,Mild,8
26,2004,77,Mild,6
26,2004,78,Mild,3
26,2004,79,Mild,2
26,2004,80,Mild,4
26,2004,81,Mild,4
26,2004,83,Mild,2
26,2004,84,Mild,1
26,2004,85,Mild,1
26,2004,87,Mild,1
26,2004,93,Mild,1
26,2004,98,Mild,1
26,2005,2,Mild,43
26,2005,3,Mild,51
26,2005,4,Mild,52
26,2005,4,Severe,3
26,2005,5,Mild,69
26,2005,6,Mild,57
26,2005,7,Mild,54
26,2005,7,Severe,1
26,2005,8,Mild,60
26,2005,8,Severe,2
26,2005,9,Mild,70
26,2005,10,Mild,84
26,2005,11,Mild,80
26,2005,11,Severe,2
26,2005,12,Mild,78
26,2005,12,Severe,2
26,2005,13,Mild,75
26,2005,13,Severe,3
26,2005,14,Mild,98
26,2005,15,Mild,77
26,2005,15,Severe,1
26,2005,16,Mild,104
26,2005,17,Mild,102
26,2005,18,Mild,109
26,2005,18,Severe,2
26,2005,19,Mild,133
26,2005,19,Severe,5
26,2005,20,Mild,105
26,2005,20,Severe,2
26,2005,21,Mild,121
26,2005,21,Severe,2
26,2005,22,Mild,126
26,2005,22,Severe,1
26,2005,23,Mild,128
26,2005,23,Severe,2
26,2005,24,Mild,107
26,2005,25,Mild,103
26,2005,25,Severe,1
26,2005,26,Mild,105
26,2005,27,Mild,88
