state,year_not,ncase,pop,meanmaternalage,meanpopage,ir,statecode,infantcases,infantpop,infantir,irr,infantcases_0month,infantbirths_1month,infantcases_1month,infantbirths_2month,infantcases_2month,infantbirths_3month,infantcases_3month,infantbirths_4month,infantcases_4month,infantbirths_5month,infantcases_5month,infantbirths_6month,infantcases_6month,infantbirths_7month,infantcases_7month,infantbirths_8month,infantcases_8month,infantbirths_9month,infantcases_9month,infantbirths_10month,infantcases_10month,infantbirths_11month,infantcases_11month,infantbirths_12month,infantcases_2weeks,infantcases_2to4weeks,nsevere,severe_ir,meanage,region,infantseverecases,infantseverecases_0month,infantseverecases_1month,infantseverecases_2month,infantseverecases_3month,infantseverecases_4month,infantseverecases_5month,infantseverecases_6month,infantseverecases_7month,infantseverecases_8month,infantseverecases_9month,infantseverecases_10month,infantseverecases_11month,infantseverecases_2weeks,infantseverecases_2to4weeks,infantcases_5to9,pop_5to9,ncase_noage,nsevcase_noage,meaninfantcaseage,meaninfantsevcaseage,propinfcasegt1,propinfsevcasegt4,mean5to9caseage,mean1to5caseage,mean1to5sevcaseage,mean6pluscaseage,cases1to5,agediff,logir,loginfantir,loginfantsevir,proppos,ncaseunder18,nseverecaseunder18,mode6pluscaseage
11,2000,2792,1408967,22.94823212,24.90238522,198.1593607,RO,8,31307,25.55339062,0.12895374,0,2458,0,2424,0,2644,0,2605,1,2778,0,2611,1,2696,1,2666,1,2691,2,2800,1,2480,1,2454,0,0,38,2.697011357,32.14971347,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,164490,0,0,240,NA,1,NA,2130.865922,1034.166667,NA,33.01881225,73,7.24732825,5.289071559,3.240770013,#NAME?,0.874412778,568,2,22
11,2001,1664,1432731,23.0348411,25.20028952,116.1418298,RO,9,28236,31.87420314,0.274442061,0,2432,0,2259,0,2448,0,2302,0,2437,1,2075,0,2292,1,2438,4,2358,1,2537,1,2474,1,2184,0,0,2,0.139593545,31.86778846,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,163087,0,0,246.6666667,NA,1,NA,2164.385965,944.7058824,NA,32.84782609,45,6.66749894,4.754812115,3.461797004,#NAME?,0.998201439,378,NA,27
11,2002,1232,1454641,23.21398597,25.52935948,84.69443663,RO,11,29236,37.62484608,0.444242238,1,2435,0,2219,1,2567,2,2563,1,2570,2,2430,2,2474,1,2410,1,2466,0,2482,0,2367,0,2253,1,0,15,1.031182264,31.05275974,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,161949,0,0,134.2727273,NA,0.909090909,NA,2014.94898,942.9166667,NA,32.43744681,46,5.52340026,4.439049916,3.627664632,#NAME?,0.819499341,310,5,25
11,2003,2966,1474909,23.29369477,25.88229511,201.0971524,RO,16,28809,55.53819987,0.276175964,4,2216,0,2013,2,2510,1,2581,0,2503,1,2449,0,2406,2,2426,2,2518,0,2446,3,2321,1,2420,2,2,31,2.101824587,31.21645314,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,161009,0,0,159.6875,NA,0.75,NA,2100.245902,894.25,NA,32.18403625,81,5.33415803,5.303788137,4.01707107,#NAME?,0.980547313,666,3,20
11,2004,3012,1494459,23.39266669,26.24516564,201.5445054,RO,18,28927,62.22560238,0.30874373,6,2384,1,2257,2,2511,1,2504,0,2668,2,2509,3,2434,1,2421,0,2379,0,2249,0,2384,2,2227,5,1,19,1.271363082,32.98074369,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,160161,0,0,111.7777778,NA,0.611111111,NA,2044.462025,1011.754386,1460,33.93664384,74,6.73557805,5.306010227,4.130766529,#NAME?,0.950504414,641,5,22
11,2005,4609,1513634,23.54823818,26.61027104,304.498974,RO,19,28081,67.66140807,0.222205701,3,2210,0,2340,1,2668,1,2444,0,2628,2,2459,4,2198,1,2428,2,2411,2,2240,1,2085,2,1970,2,1,65,4.294301,31.85267954,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,159336,0,0,178.6842105,NA,0.842105263,NA,2148.092593,944.4375,912.5,32.70873353,113,5.2424085,5.718667718,4.214515974,#NAME?,0.766423358,1028,13,20
11,2006,3063,1532206,23.70130391,26.98644569,199.9078453,RO,21,24925,84.25275827,0.421457988,8,2001,1,1900,0,2282,0,2041,1,2313,2,2104,3,2066,4,1984,0,2054,1,2061,1,2020,0,2099,4,4,48,3.132738026,32.90401567,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,159827,0,0,120.3333333,NA,0.571428571,NA,2142.485207,1028.636364,1277.5,33.80504202,67,5.91756998,5.297856487,4.433821308,#NAME?,0.69251578,694,6,18
11,2007,3004,1549700,23.9138111,27.3737575,193.8439698,RO,29,22996,126.1088885,0.650569056,5,2294,2,2102,2,2343,1,2016,7,2092,1,1933,3,1836,2,1790,0,1610,4,1631,1,1602,1,1747,5,0,15,0.967929277,31.57723036,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,158652,7,0,136.9655172,NA,0.75862069,NA,2119.212121,947.7192982,NA,32.56105951,68,4.20347286,5.267053556,4.837145728,#NAME?,0.571474053,696,NA,22
11,2008,5825,1566536,24.0685678,27.76631817,371.8395236,RO,48,26791,179.1646448,0.481833246,13,2222,2,2066,6,2435,3,2323,4,2228,2,2149,5,2219,1,2338,7,2260,2,2241,1,2077,2,2233,8,5,55,3.510931124,31.97390558,North,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,304,156138,13,0,123.5,90,0.6875,0,2098.75,952.421875,NA,33.20554562,187,4.20758741,5.918462373,5.188305187,1.317104176,0.699444351,1407,12,25
11,2009,17538,1582820,24.17233447,28.16331547,1108.02239,RO,211,26083,808.956025,0.730089962,42,2305,7,2141,13,2426,12,2379,17,2248,19,2096,21,2083,22,2165,15,2233,13,2105,16,1900,14,2002,27,15,312,19.71165388,30.90135705,North,10,0,0,2,0,2,0,0,1,3,1,0,1,0,0,964,153283,60,0,153.2417062,189,0.767772512,0.6,1977.498376,952.8086957,1095,32.55774801,755,2.73804158,7.010332075,6.695744558,3.646471518,0.757073222,4616,91,28
11,2010,21611,1602760,24.35339656,28.72235893,1348.361576,RO,260,25835,1006.386685,0.746377457,33,2059,8,1863,19,2317,20,2266,12,2316,17,2150,28,2221,21,2101,25,2120,25,2159,23,2097,29,2166,15,18,432,26.9535052,30.12345565,North,8,1,0,0,2,0,0,1,2,0,1,1,0,1,0,1273,150565,60,0,178.2692308,170.125,0.842307692,0.625,1936.269803,929.6234568,1260.909091,31.90655633,1050,1.40109672,7.206645487,6.914121655,3.432881566,0.840052966,6067,107,18
11,2011,3089,1622413,24.54866585,29.08173505,190.3954172,RO,33,27658,119.3144841,0.626666785,4,2185,1,2061,4,2435,2,2402,2,2479,3,2297,4,2251,1,2395,3,2298,1,2366,3,2331,5,2158,2,2,35,2.157280544,29.67335707,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,146626,17,0,171.2121212,NA,0.848484848,NA,1886.002786,893.3566434,NA,31.79678771,192,0.59162202,5.249103053,4.78176273,#NAME?,0.601128881,989,10,17
11,2012,3217,1642108,24.72240033,29.42889505,195.9067248,RO,54,26513,203.6736695,1.039646136,10,2188,4,2180,3,2291,4,2248,6,2286,5,2216,4,2130,4,2026,3,2049,3,2367,5,2276,3,2256,7,3,24,1.461536026,30.91265154,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,163,143478,14,0,145.0185185,180,0.740740741,1,1991.816406,890.9139785,NA,32.5612882,120,1.48375649,5.277638652,5.316519054,1.327535007,0.647287983,910,5,24
11,2013,8690,1661863,24.93940289,29.7677131,522.9071229,RO,80,27097,295.2356349,0.564604348,20,2272,3,2069,9,2202,4,2336,5,2397,6,2161,7,2358,4,2286,5,2422,4,2333,3,2189,10,2072,11,9,40,2.406937275,32.45604143,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,141279,28,0,141.875,NA,0.7125,NA,1958.451569,922.752809,1460,34.03889495,356,2.68832833,6.259403863,5.6877738,#NAME?,0.721202567,2207,8,16
11,2014,1983,1682099,25.05558781,30.09710784,117.8884239,RO,36,27560,130.6240929,1.108031548,4,2212,3,2032,1,2323,0,2346,2,2400,3,2258,3,2411,4,2289,4,2294,6,2426,4,2359,2,2210,4,0,11,0.653944863,31.28542612,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,139288,0,0,185.7777778,NA,0.805555556,NA,1881.526549,855.5913978,NA,33.70070999,116,1.18831828,4.769738617,4.872323678,#NAME?,0.809547739,574,NA,31
11,2015,2227,1702825,25.32004442,30.42066566,130.78267,RO,33,27918,118.2033097,0.903814777,3,2237,2,2087,3,2334,1,2376,2,2462,2,2240,2,2262,3,2373,4,2447,5,2373,1,2328,5,2399,2,1,20,1.174518814,32.93309385,North,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,124,137133,0,0,186.4545455,180,0.848484848,0.5,2008.435897,1012.746479,NA,34.74785918,92,2.51242819,4.873536938,4.772406105,1.969045724,0.838926174,585,5,16
11,2016,7826,1722800,25.33862116,30.7604928,454.2605062,RO,125,26602,469.889482,1.034405315,18,2186,4,2156,8,2325,5,2348,11,2332,12,2263,9,2178,11,2115,12,2333,17,2184,6,2042,12,2140,13,5,24,1.393081031,31.58510095,North,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,427,135035,0,0,172.2,300,0.824,1,1864.537649,904.7575758,NA,33.70420606,402,0.82460815,6.118670836,6.152497522,1.324183785,0.645423385,2046,7,21
11,2017,2163,1742832,25.66043704,31.09233248,124.1083478,RO,31,27503,112.7149765,0.908198188,5,2095,1,2035,1,2416,1,2339,2,2462,4,2422,1,2257,3,2299,2,2256,6,2359,3,2324,2,2239,3,2,5,0.286889385,31.62644475,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,134054,0,0,178.9032258,NA,0.806451613,NA,1890.284553,942.6213592,NA,33.92618454,127,0.53411227,4.821154957,4.724862301,#NAME?,0.826721386,592,NA,38
11,2018,536,1763167,25.87561853,31.40880983,30.39984301,RO,12,28091,42.71830835,1.405214768,1,2318,1,2113,1,2432,1,2456,0,2492,1,2207,2,2287,1,2283,0,2390,1,2494,3,2240,0,2379,0,1,4,0.2268645,30.41791045,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,133775,0,0,174,NA,0.833333333,NA,1774.069767,816.4473684,NA,33.72708333,44,-0.99089938,3.414437444,3.754627595,#NAME?,0.964814815,165,1,19
11,2019,986,1782968,26.09371763,31.72103425,55.30104859,RO,26,27028,96.19653692,1.739506562,3,2263,1,2125,0,2456,0,2373,1,2365,2,2176,3,2160,5,2199,6,2357,3,2270,0,2148,2,2136,2,1,3,0.168258769,32.95638945,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,134420,0,0,191.7307692,NA,0.846153846,NA,1909.79798,937.3863636,NA,35.41794311,46,1.2353552,4.01279187,4.566393358,#NAME?,0.885743175,262,NA,36
11,2020,3891,1802093,26.26835414,32.02603195,215.9156048,RO,44,25798,170.555857,0.789919085,11,2191,5,2018,1,2167,2,2290,5,2321,5,2089,3,2137,2,2251,4,2152,2,2100,4,2009,0,2073,6,5,20,1.109820636,33.19455153,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,135938,0,0,126,NA,0.636363636,NA,2008.87218,959.3581081,NA,35.17127223,192,1.16851958,5.374887613,5.13906285,#NAME?,0.883903676,938,5,32
11,2021,2472,1820510,26.30080623,32.32400316,135.7861259,RO,30,25324,118.4646975,0.872435949,9,2122,0,1995,0,2184,1,2202,2,2222,1,1996,1,2126,3,2044,1,2186,3,2114,4,2026,5,2107,4,5,3,0.164788988,33.64360841,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,137135,0,0,177.4666667,NA,0.7,NA,1834.311224,901.7647059,NA,35.45442875,105,1.31960525,4.911081044,4.774615005,#NAME?,0.891619662,577,2,39
11,2022,14184,1830679,26.59329072,32.37593811,774.7944888,RO,158,24739,638.6676907,0.824305929,25,2056,10,1957,10,2236,7,2178,12,2223,12,1950,10,2035,13,2044,12,1914,18,1849,15,2157,14,2140,19,6,29,1.584111688,32.94536097,North,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1101,138287,0,0,167.0822785,105,0.778481013,0.5,2061.816799,952.9059041,730,34.93254207,714,0.56942286,6.652597818,6.459384273,2.089936421,0.961667835,3980,5,33
11,2023,10685,1848373,26.82571111,32.68431751,578.0759619,RO,111,25512.06719,435.0882238,0.752648877,24,2100.770092,8,1973.422266,6,2257.770092,3,2212.81357,8,2269.509223,11,2096.378788,7,2108.422266,4,2119.465744,10,2138.030962,14,2137.509223,8,2052.726614,8,2045.248353,17,7,10,0.541016342,33.05400094,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,139753,0,0,154.0810811,NA,0.711711712,NA,2032.645816,968.1924883,NA,35.05306204,548,0.36968343,6.359705282,6.075548824,#NAME?,0.96790446,2942,1,19
11,2024,5211,1865509,26.99505337,32.99455859,279.3339512,RO,37,25390.73123,145.7224673,0.521678323,8,2090.658762,4,1963.310935,2,2247.658762,1,2202.70224,3,2259.397892,3,2086.267457,3,2098.310935,3,2109.354414,3,2127.919631,1,2127.397892,3,2042.615283,3,2035.137022,6,2,6,0.321628038,35.20955671,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,140485,0,0,142.7837838,NA,0.675675676,NA,1991.692913,884.8484848,365,36.5894,174,2.21499812,5.632408024,4.981703903,#NAME?,0.800227877,1078,1,28
12,2000,1425,582124,23.25253328,23.01069016,244.7932056,AC,10,15228,65.66850538,0.268261144,1,1247,1,1262,0,1289,2,1277,1,1428,0,1258,0,1224,1,1328,1,1276,0,1282,0,1274,3,1083,1,0,0,0,30.23649123,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,77213,0,0,177.3,NA,0.8,NA,1960.904255,907.2857143,NA,31.27365357,41,7.22580107,5.500413795,4.18461944,#NAME?,1,313,NA,19
12,2001,2059,600561,23.37352565,23.1794622,342.8461056,AC,14,14899,93.96603799,0.274076434,4,1240,0,1067,0,1262,4,1360,0,1360,2,1189,0,1248,0,1219,2,1215,0,1406,1,1178,1,1155,1,3,0,0,29.53181156,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,79200,0,0,131.2857143,NA,0.714285714,NA,2129.166667,1032.068966,NA,30.71348884,73,6.35234936,5.837281675,4.542933419,#NAME?,1,516,NA,25
12,2002,890,619212,23.4356836,23.36481367,143.7310646,AC,14,15841,88.37825895,0.614886275,5,1343,3,1261,2,1389,0,1155,0,1408,0,1437,0,1346,0,1246,2,1404,0,1345,1,1269,1,1238,4,1,0,0,28.8011236,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,81433,0,0,98.85714286,NA,0.428571429,NA,2208.717949,869.047619,NA,30.12735849,28,5.43630993,4.967943946,4.481626,#NAME?,1,302,NA,17
12,2003,953,637908,23.5598823,23.56523041,149.3945835,AC,10,15986,62.55473539,0.418721576,6,1428,0,1231,0,1513,0,1430,1,1552,0,1395,0,1294,1,1336,0,1289,0,1211,0,1187,2,1120,6,0,0,0,32.19727177,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,83752,0,0,102.5,NA,0.4,NA,1958.117647,1015.15625,NA,33.93333333,43,8.63204136,5.006591017,4.13604194,#NAME?,0.997916667,216,NA,22
12,2004,4447,656262,23.69625294,23.79145219,677.6257044,AC,22,16584,132.6579836,0.195768819,3,1470,1,1348,0,1452,1,1490,1,1606,2,1414,1,1386,4,1309,2,1252,2,1341,2,1333,3,1183,2,1,15,2.285672491,30.87249831,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,85924,0,0,191.2727273,NA,0.818181818,NA,2123.27957,1026.813187,NA,31.83507793,126,7.08104612,6.518595077,4.887774264,#NAME?,1,997,3,21
12,2005,2515,674940,23.86731948,24.01735858,372.6257149,AC,7,17482,40.04118522,0.107456849,0,1385,0,1328,0,1720,1,1584,0,1632,0,1538,0,1417,2,1458,1,1461,1,1467,1,1308,1,1184,0,0,0,0,31.90258449,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,87788,0,0,235.7142857,NA,1,NA,2180.641026,1095,NA,32.55632371,49,7.88522591,5.920574471,3.689908555,#NAME?,0.999205719,489,NA,20
12,2006,269,693665,23.98674611,24.25195447,38.77952614,AC,4,16448,24.31906615,0.627110967,0,1300,0,1292,0,1478,2,1563,0,1599,1,1482,0,1422,0,1473,0,1402,0,1198,1,1064,0,1175,0,0,3,0.432485422,29.27137546,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,89566,0,0,157.5,NA,1,NA,2346.428571,584,NA,30.35135135,6,5.01942099,3.657892431,3.191260658,#NAME?,0.996309963,74,NA,20
12,2007,512,712017,24.12556386,24.5094148,71.90839545,AC,2,16183,12.35864796,0.171866552,1,1440,0,1452,0,1557,0,1406,0,1435,0,1283,0,1267,1,1305,0,1313,0,1194,0,1166,0,1365,1,0,0,0,30.25195313,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,91068,0,0,109.5,NA,0.5,NA,2299.5,1241,NA,31.22469636,16,5.74253833,4.275393024,2.514356058,#NAME?,0.975047985,133,NA,29
12,2008,1937,730475,24.26742247,24.7759937,265.1699237,AC,16,17994,88.9185284,0.335326598,4,1388,0,1457,1,1554,2,1542,1,1617,1,1501,2,1465,1,1494,2,1491,1,1496,1,1476,0,1513,4,0,13,1.779663917,29.98399587,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,92231,4,0,135.1875,NA,0.75,NA,2303.941799,1018.604651,NA,31.08431794,59,5.20800217,5.580370842,4.487720539,#NAME?,0.807494145,541,2,32
12,2009,18299,748542,24.39273029,25.0652081,2444.619006,AC,107,16892,633.435946,0.259114383,7,1453,3,1369,4,1542,7,1482,11,1489,6,1390,6,1338,16,1333,7,1405,11,1381,12,1379,17,1331,3,4,137,18.30224623,29.8239248,North,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1261,92783,11,0,201.8504673,171.5,0.906542056,0.5,2037.871336,1009.574468,NA,31.4775522,951,4.7587167,7.801644564,6.451158883,2.471477229,0.9055216,4846,25,27
12,2010,34232,767310,24.55380418,25.56992089,4461.299866,AC,342,16495,2073.355562,0.46474248,52,1303,12,1185,20,1534,20,1530,25,1410,26,1355,29,1372,33,1373,30,1386,33,1475,35,1296,27,1276,23,29,90,11.72928803,29.58585534,North,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2362,93501,61,0,171.9093567,90,0.812865497,0,1940.278139,938.9225589,365,31.5597717,2002,4.01593445,8.403195452,7.636923618,1.802112881,0.956989853,9886,21,26
12,2011,18698,780585,24.5592973,25.85818457,2395.38295,AC,111,17817,623.0005051,0.260083886,20,1409,4,1306,8,1514,3,1522,6,1742,12,1473,7,1485,10,1455,10,1427,13,1540,7,1494,11,1450,12,8,35,4.483816625,29.02791742,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,93418,34,0,168.1351351,NA,0.783783784,NA,2040.385144,964.3684211,NA,30.63726158,970,3.16973285,7.781298393,6.43454733,#NAME?,0.984675338,5560,10,21
12,2012,2280,794166,24.67946108,26.13425908,287.0936303,AC,22,16700,131.7365269,0.458862591,2,1462,0,1275,0,1495,2,1379,1,1406,2,1353,3,1374,3,1257,5,1391,0,1458,1,1428,3,1422,1,1,4,0.503673036,32.3504386,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,92835,3,0,194.5,NA,0.909090909,NA,2179.185185,980.2857143,NA,33.31598008,49,6.21617952,5.659808401,4.88080392,#NAME?,0.918566775,512,NA,22
12,2013,2537,807130,24.59080527,26.43080792,314.323591,AC,14,17075,81.99121523,0.260849703,0,1429,1,1353,1,1500,2,1450,2,1554,0,1366,1,1417,0,1458,3,1453,0,1458,2,1293,2,1344,0,0,3,0.371687337,31.56602286,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,92365,2,0,190.7142857,NA,0.928571429,NA,2095.440415,973.3333333,NA,32.72242722,84,5.13521494,5.750423,4.40661211,#NAME?,0.911111111,633,1,23
12,2014,27907,820387,24.76397479,26.7185365,3401.687252,AC,523,17139,3051.519925,0.897060693,90,1382,35,1305,28,1446,30,1428,39,1592,46,1487,42,1458,44,1433,57,1407,40,1402,36,1378,36,1421,65,25,21,2.559767524,29.34407138,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,91870,0,0,156.6902486,NA,0.760994264,NA,1850.0882,892.8224101,1460,31.76591841,1769,2.62553488,8.132026838,8.023395082,#NAME?,0.971177454,9071,6,16
12,2015,5759,833826,24.84392485,27.00454891,690.6716749,AC,92,16980,541.8138987,0.784473895,3,1370,4,1333,2,1528,2,1470,7,1516,10,1397,10,1328,9,1369,14,1442,11,1422,15,1401,5,1404,2,1,4,0.479716392,28.55235284,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,89829,0,0,206.2391304,NA,0.923913043,NA,1820.700262,850.9654179,NA,31.09483908,416,1.54780393,6.537664566,6.294922582,#NAME?,0.86663216,1994,1,16
12,2016,2180,846387,24.93055996,27.32796463,257.5653927,AC,30,15773,190.1984404,0.73844719,3,1394,1,1369,1,1336,2,1383,3,1338,2,1273,3,1288,4,1297,4,1370,3,1292,2,1197,2,1236,3,0,0,0,30.22844037,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,87963,0,0,178.6666667,NA,0.866666667,NA,1947.324324,885,NA,31.82307319,87,2.90047574,5.55127364,5.24806795,#NAME?,0.617244526,622,NA,15
12,2017,1846,858836,25.11617521,27.66223121,214.9420844,AC,28,16358,171.1700697,0.796354377,7,1323,0,1232,1,1487,2,1383,2,1494,3,1341,0,1398,5,1319,2,1372,2,1381,3,1328,1,1300,2,5,1,0.116436665,31.40303359,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,86896,0,0,155.0357143,NA,0.75,NA,2055.368852,930.75,NA,32.70248869,50,3.74080238,5.370368617,5.142657622,#NAME?,0.873854447,477,NA,22
12,2018,7243,871782,25.23870851,27.98208268,830.8269728,AC,112,16543,677.0235145,0.814879074,18,1289,6,1217,9,1425,10,1554,2,1483,13,1342,14,1352,8,1504,7,1347,10,1436,7,1299,8,1295,12,6,14,1.605906064,30.54507801,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,85208,0,0,154.7767857,NA,0.785714286,NA,2003.105939,952.6008969,NA,32.18609407,285,2.56299533,6.722421558,6.517706006,#NAME?,0.887727023,2105,2,16
12,2019,10078,884548,25.39191597,28.30158115,1139.338962,AC,153,16280,939.8034398,0.824867288,36,1395,13,1222,11,1420,6,1396,12,1529,10,1349,14,1282,18,1399,7,1359,17,1380,5,1305,4,1244,21,15,79,8.931115101,31.7488589,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,516,84300,0,0,133.0718954,180,0.679738562,1,2003.683887,952.4410774,NA,33.45968081,401,3.44727775,7.038203515,6.845670747,1.815232825,0.96547302,2580,8,21
12,2020,7659,897087,25.48698811,28.61567273,853.7633474,AC,78,15142,515.1234976,0.603356304,8,1244,5,1163,1,1279,6,1304,7,1340,11,1218,5,1321,11,1283,6,1291,8,1248,7,1153,3,1298,6,2,100,11.14719085,33.5015015,North,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,337,84864,0,0,169.6410256,240,0.833333333,1,2006.436893,926.8539326,NA,34.83267529,236,4.88582877,6.749654045,6.244406673,1.887697846,0.865339578,1668,18,23
12,2021,15332,909365,25.68044731,28.92378858,1686.011667,AC,160,14783,1082.324291,0.641943536,26,1265,12,1168,17,1366,4,1300,10,1366,13,1260,8,1149,15,1198,19,1268,16,1151,9,1156,11,1136,13,13,3,0.329900535,33.48943386,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,84343,1,0,156.64375,NA,0.7625,NA,1987.647059,915.2832244,NA,35.08599054,589,4.56564528,7.430121058,6.986866129,#NAME?,0.934455959,3449,NA,20
12,2022,3467,917336,25.86071044,28.96048558,377.9422153,AC,30,13955,214.9767109,0.568808411,5,1253,3,1091,3,1287,3,1306,4,1255,1,1102,1,1133,2,1130,2,1039,2,1042,1,1136,3,1181,3,2,3,0.327033933,34.07758869,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,83323,0,0,138.7333333,NA,0.733333333,NA,2126.45749,912.5,NA,35.3517407,105,5.11710311,5.934741314,5.370529701,#NAME?,0.830576155,764,NA,40
12,2023,7105,929382,25.95535991,29.28642151,764.4865082,AC,76,15922.23913,477.3198002,0.624366545,19,1326.733696,5,1242.994565,4,1420.690217,7,1391.168478,5,1454.516304,4,1326.342391,5,1307.255435,6,1316.472826,7,1320.125,2,1317.777174,6,1252.211957,6,1245.951087,9,10,2,0.215196765,32.113019,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,83389,0,0,140.4078947,NA,0.684210526,NA,2062.725451,927.7083333,NA,33.41648303,222,2.82659749,6.639204377,6.168186707,#NAME?,0.742183138,1708,NA,24
12,2024,5869,941265,26.06679418,29.61231853,623.5225999,AC,63,15894.26087,396.3694853,0.635693855,10,1324.402174,12,1240.663043,2,1418.358696,3,1388.836957,3,1452.184783,6,1324.01087,7,1304.923913,5,1314.141304,2,1317.793478,4,1315.445652,6,1249.880435,3,1243.619565,6,4,5,0.531200034,32.49446243,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,83061,0,0,139.3650794,NA,0.650793651,NA,2071.684322,933.0463576,NA,33.97353835,213,2.8821439,6.435385011,5.98234682,#NAME?,0.681463274,1391,1,25
13,2000,6343,2868146,23.44457064,23.07557739,221.1533165,AM,26,67646,38.43538421,0.173795197,1,5671,3,5320,1,5828,1,5452,0,5584,4,5353,1,5595,8,5733,3,5929,2,6096,2,5723,0,5362,0,1,0,0,31.76651427,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,371508,0,0,176.0769231,NA,0.846153846,NA,1967.67101,933.1304348,NA,32.5881018,148,8.69093688,5.398856201,3.648978499,#NAME?,0.999842371,1083,NA,25
13,2001,19402,2939915,23.56850657,23.28826922,659.951053,AM,159,70252,226.3280761,0.342946761,7,5701,9,5306,8,5808,12,5766,15,5998,12,5612,16,5743,17,5724,19,5945,6,6255,15,6371,23,6023,4,3,69,2.347006631,28.57236367,North,5,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1096,378756,0,0,190.2578616,115.6,0.899371069,0.4,1866.632813,906.2985437,1003.75,30.24243089,1011,5.28409445,6.49216567,5.421985611,1.962519321,0.998867381,5273,24,21
13,2002,2169,3008779,23.58864052,23.53845065,72.08904343,AM,18,70671,25.47013627,0.353314943,1,6208,0,5464,0,6087,1,5966,1,5953,1,5611,1,5827,5,5693,3,5686,4,6096,0,6032,1,6048,0,1,1,0.033236074,30.53434763,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,387400,0,0,207.7777778,NA,0.944444444,NA,2055.042017,1003.75,NA,31.47165317,52,6.99589698,4.277902069,3.237506639,#NAME?,0.985020427,445,NA,26
13,2003,3968,3075784,23.61612757,23.81321933,129.0077587,AM,56,70751,79.15082472,0.613535384,7,6163,1,5445,3,6173,6,5711,5,5985,7,5796,6,6008,5,6009,3,6202,3,5803,5,5811,5,5645,3,4,80,2.600962876,27.67943548,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,396040,0,0,166.6607143,NA,0.857142857,NA,1946.898855,942.7725118,938.5714286,29.8922402,265,3.86621615,4.859872548,4.371355206,#NAME?,0.979295046,1219,30,20
